event,charge_mode,duration_minutes,km_driven,charge,id,delta_soc,discharge,avg_speed,km_per_perc_of_battery,discharge_per_km
0,0,48.84266003096175,23.476642875853404,-4.397777626330225,89,-4.397777626330225,4.397777626330225,28.839513893352294,5.338296946915834,0.18732566021411443
0,0,140.52689718421908,104.45091165942652,-21.32926293374583,91,-21.32926293374583,21.32926293374583,44.59683395236432,4.897070845058167,0.2042037029154154
0,0,88.93469848934332,48.84602196967999,-10.79759896002816,92,-10.79759896002816,10.79759896002816,32.95408167973921,4.523785533293468,0.2210538038641205
0,0,64.59976552754068,31.353040890676613,-7.380796780749193,94,-7.380796780749193,7.380796780749193,29.120577111670727,4.24792089824943,0.23540927996378191
0,0,49.42293496307761,20.053296313801305,-2.477258344521829,98,-2.477258344521829,2.477258344521829,24.344927708703484,8.094955602086015,0.12353372262379139
0,0,121.7990750955652,64.96088611003343,-10.920843466237066,99,-10.920843466237066,10.920843466237066,32.0006795088046,5.94833964160981,0.1681141394490662
0,0,174.7563748150186,73.30663538054849,-12.551940915276802,100,-12.551940915276802,12.551940915276802,25.168742070145697,5.84026294222975,0.1712251674097075
0,0,39.98795386233844,15.94739879856608,-0.8331628092587238,103,-0.8331628092587238,0.8331628092587238,23.928304289035957,19.140795317969964,0.0522444330754203
0,0,32.33163246303671,15.354585070032106,-1.2110315810822527,104,-1.2110315810822527,1.2110315810822527,28.49454339353815,12.67893035151924,0.07887100664451367
0,0,60.64833804527197,35.0661769099123,-5.836189480077266,105,-5.836189480077266,5.836189480077266,34.69131525128016,6.008402747994408,0.16643358342344775
0,0,31.081959152306133,14.252208454344848,-1.1513952623559334,106,-1.1513952623559334,1.1513952623559334,27.512181682963316,12.378206616190706,0.0807871472020833
0,0,107.16276155955067,79.39054730212354,-14.190136934787652,108,-14.190136934787652,14.190136934787652,44.45044872682156,5.59476963943136,0.17873836894947434
0,0,108.58787631793558,79.93814231706399,-14.94181934198962,109,-14.94181934198962,14.94181934198962,44.16965044035612,5.349960435702846,0.18691727014026524
0,0,33.52914213931541,13.890543277090204,-1.8572804407119463,113,-1.8572804407119463,1.8572804407119463,24.856961539977807,7.478969235128314,0.1337082649441923
0,0,77.91477681346062,52.10896579622726,-9.208397648613598,114,-9.208397648613598,9.208397648613598,40.12766352727962,5.658852689107394,0.17671426611349664
0,0,63.24231237493457,27.97448052274292,-5.296835515958463,120,-5.296835515958463,5.296835515958463,26.540282420631705,5.2813572251697405,0.18934526815081335
0,0,61.67579655289167,26.48954958889713,-7.342776754038169,122,-7.342776754038169,7.342776754038169,25.769800540327356,3.607565703850273,0.27719522860878815
0,0,139.18850488175735,106.41899643299568,-20.814119050148776,123,-20.814119050148776,20.814119050148776,45.87404535600127,5.112827315755889,0.19558650004046896
0,0,32.14805044396657,11.4779454183381,-1.1888157617075166,125,-1.1888157617075166,1.1888157617075166,21.422036969259963,9.654940477784487,0.10357391661822749
0,0,99.66347891597182,78.32730454135549,-13.973141337746648,126,-13.973141337746648,13.973141337746648,47.15506947578746,5.605561601940169,0.1783942575270041
0,0,157.30263672075827,132.04165301424356,-22.593728585567057,128,-22.593728585567057,22.593728585567057,50.364694108202,5.844172754141704,0.17111061600485894
0,0,147.7986703440914,115.3367872263735,-21.23313455039817,129,-21.23313455039817,21.23313455039817,46.82185040955655,5.431924662494576,0.18409680953504912
0,0,94.98022362325936,63.4408182520531,-12.09872321184836,130,-12.09872321184836,12.09872321184836,40.07622797585242,5.243596133344474,0.19070881406005222
0,0,29.53827296347051,13.367318691727911,-1.0927248488198271,131,-1.0927248488198271,1.0927248488198271,27.152539435719316,12.233014290985496,0.08174600112556883
0,0,82.64130876631961,53.9567791608342,-9.12303577742918,133,-9.12303577742918,9.12303577742918,39.17419506029719,5.914344794561237,0.16908043658861222
0,0,32.93007844480798,13.269534068896862,-1.5516880227762186,134,-1.5516880227762186,1.5516880227762186,24.17765403955005,8.551676544590155,0.11693613466152511
0,0,42.31666101729663,18.40216096627964,-3.024085583711397,136,-3.024085583711397,3.024085583711397,26.0920788983203,6.085198469712307,0.16433317745958045
0,0,30.379356875691997,14.299460150357218,-1.3667338323896132,137,-1.3667338323896132,1.3667338323896132,28.241796313599213,10.46250543557254,0.09557940076188615
0,0,33.94013068996942,13.812441812522335,-1.5978516294529328,138,-1.5978516294529328,1.5978516294529328,24.4178938590907,8.644383219267608,0.11568205326333562
0,0,206.3995921716345,155.68716304581832,-26.350225464734223,140,-26.350225464734223,26.350225464734223,45.25798566007469,5.908380679861049,0.16925111196855339
0,0,51.7941135455084,11.000769364063922,-3.124656298257108,141,-3.124656298257108,3.124656298257108,12.743652061230705,3.5206334118091664,0.28403979711313504
0,0,77.56065092628715,54.488837287268005,-11.189206900505477,142,-11.189206900505477,11.189206900505477,42.15191850753313,4.869767604780501,0.20534860822071485
0,0,199.73230975388017,173.4616227273353,-29.01453337684532,144,-29.01453337684532,29.01453337684532,52.10823114430002,5.978439166137483,0.16726773865394612
0,0,108.66281075581036,77.12953272638698,-14.615705602146464,145,-14.615705602146464,14.615705602146464,42.58836975957541,5.27716791962885,0.18949558081720683
0,0,33.29325676505543,16.105333214460494,-2.248546983665136,146,-2.248546983665136,2.248546983665136,29.024495851720882,7.162551341581828,0.13961505507046781
0,0,109.3124092351142,78.42124157237373,-13.234311298312631,147,-13.234311298312631,13.234311298312631,43.04428497428962,5.925600494403695,0.1687592676800315
0,0,156.08362475828272,121.83075578751968,-22.148013300900477,148,-22.148013300900477,22.148013300900477,46.83287794329159,5.500753233815621,0.18179328493642422
0,0,47.20807814837233,25.81997281110916,-5.295178488951137,149,-5.295178488951137,5.295178488951137,32.8163829037375,4.876128890647377,0.20508071513819964
0,0,93.8666272806989,50.92414984149698,-10.410179384298033,150,-10.410179384298033,10.410179384298033,32.550961710308385,4.891764873745337,0.20442519741026693
0,0,49.11965639393016,20.752233697000825,-4.320713380335803,151,-4.320713380335803,4.320713380335803,25.34899698471657,4.802964665845985,0.20820473802587552
0,0,39.94683919676848,17.285452035868214,-2.785348793121884,152,-2.785348793121884,2.785348793121884,25.962682980834984,6.205848286775702,0.1611383253004978
0,0,47.31371805684044,5.409356238819485,-0.4468423670208921,156,-0.4468423670208921,0.4468423670208921,6.859773183313485,12.105737141452773,0.08260546122183461
0,0,33.80298007823405,16.167654058048768,-2.880223997752936,157,-2.880223997752936,2.880223997752936,28.697447421434696,5.613332182032469,0.17814730494676
0,0,170.5121147271943,138.87169625184328,-20.75476584156442,160,-20.75476584156442,20.75476584156442,48.86633297840221,6.691075067381999,0.14945281437281313
0,0,133.4195973940727,101.02419651735816,-19.53152602247343,162,-19.53152602247343,19.53152602247343,45.4314951433872,5.172365764002125,0.19333512857107937
0,0,82.53269427687796,56.08206997059538,-11.149971165537814,164,-11.149971165537814,11.149971165537814,40.770802743300564,5.029795067446732,0.19881525720045465
0,0,27.907382649851964,12.363052145121705,-0.6996014364061551,171,-0.6996014364061551,0.6996014364061551,26.580175504607453,17.67156483930417,0.05658808425249654
0,0,30.335357712255856,11.734378043754583,-0.8806586989564238,172,-0.8806586989564238,0.8806586989564238,23.209308731534257,13.324546793962023,0.07504945687557245
0,0,88.34139275998368,56.29644183812995,-9.820132051231212,173,-9.820132051231212,9.820132051231212,38.23560399896531,5.73275812834632,0.17443610520656339
0,0,30.241851446819474,8.342756855644899,0.917557001526646,174,0.917557001526646,-0.917557001526646,16.552075596923753,-9.092358122453522,-0.1099824695125576
0,0,28.640199536045884,13.55783013636182,-0.9002432593647285,177,-0.9002432593647285,0.9002432593647285,28.40307753994155,15.060185116997296,0.06640024622747667
0,0,28.47181030879608,13.531447857238184,-1.247686017696779,178,-1.247686017696779,1.247686017696779,28.515463633285965,10.845234830969058,0.0922063943829464
0,0,72.01266398645664,40.66589243667738,-7.498574763187676,179,-7.498574763187676,7.498574763187676,33.88228418628594,5.423149561209434,0.18439469328907587
0,0,115.63314745415911,77.80656236418587,-16.09163371308722,180,-16.09163371308722,16.09163371308722,40.372452403424035,4.835218334662086,0.20681589346882842
0,0,41.06272254719732,13.234924057738512,-2.089114339899041,181,-2.089114339899041,2.089114339899041,19.338597009771597,6.335184151949341,0.15784860803017056
0,0,57.279579131971744,20.33206849966444,-3.1100178385641755,182,-3.1100178385641755,3.1100178385641755,21.297714272117293,6.537605105522898,0.15296121192074003
0,0,149.1688013152349,120.6276246758628,-22.96229635655041,185,-22.96229635655041,22.96229635655041,48.51991446426253,5.253290995064245,0.19035686409520333
0,0,52.36466685575278,29.994360560100468,-5.876965667287934,186,-5.876965667287934,5.876965667287934,34.367861798175795,5.103715464436614,0.19593568782745366
0,0,30.25237830136489,14.064428785809447,-1.2121723484189602,187,-1.2121723484189602,1.2121723484189602,27.894194590000033,11.602664261524957,0.08618710129500622
0,0,35.24674387827257,17.622039536715683,-2.1338540690970973,192,-2.1338540690970973,2.1338540690970973,29.99773187147408,8.258315220296268,0.12109007386183605
0,0,78.08056649961242,39.39506850501985,-6.295643933397642,193,-6.295643933397642,6.295643933397642,30.272630134067025,6.257512165837985,0.1598079194251288
0,0,34.921113667916046,13.198878420048764,-0.9144653806136064,196,-0.9144653806136064,0.9144653806136064,22.677762019099585,14.433436956566158,0.06928356724799863
0,0,43.68728836474599,21.215915707194785,-3.473064961779372,198,-3.473064961779372,3.473064961779372,29.13787946287173,6.108701086986041,0.16370092197347763
0,0,69.20735836379647,34.357631113617444,-5.910868106787262,199,-5.910868106787262,5.910868106787262,29.786686207278066,5.812620158816547,0.1720394542697248
0,0,68.75928866466518,42.561353386457945,-8.5400287274513,201,-8.5400287274513,8.5400287274513,37.13943603520425,4.9837482688609205,0.20065218908589838
0,0,93.41855022784456,64.05513679253534,-13.402112344804207,202,-13.402112344804207,13.402112344804207,41.140739159175844,4.779480662790334,0.20922775308733743
0,0,31.57105159546927,12.1925112658289,-1.202413375290334,203,-1.202413375290334,1.202413375290334,23.17156505660135,10.140032967351933,0.09861900875665
0,0,34.506249705214934,12.431232430068263,-1.7767356053252286,205,-1.7767356053252286,1.7767356053252286,21.615618972680526,6.996669843734429,0.14292513757748732
0,0,44.49944089205984,25.04060934727032,-4.033131763489863,207,-4.033131763489863,4.033131763489863,33.76304355105511,6.208725827891801,0.1610636429632059
0,0,50.637733242245766,26.10481858478079,-4.752331445286714,208,-4.752331445286714,4.752331445286714,30.931264391197757,5.49305512153853,0.18204805483909173
0,0,50.29257154346968,30.75941284208852,-5.933412833532785,209,-5.933412833532785,5.933412833532785,36.69656797982826,5.184101242416703,0.1928974673214183
0,0,147.44526512177677,111.44449515979838,-20.93576065334807,210,-20.93576065334807,20.93576065334807,45.35018268687912,5.323164369572407,0.18785818557775003
0,0,37.00044872054142,8.854129421188352,-0.5700202590787598,216,-0.5700202590787598,0.5700202590787598,14.357873583743054,15.533008310087057,0.06437902948591132
0,0,117.23452360031835,48.99424512582864,-9.948060364935714,217,-9.948060364935714,9.948060364935714,25.074991711244824,4.925004807823686,0.20304548706458841
0,0,158.75552649110125,116.76900995630102,-21.874687112378936,220,-21.874687112378936,21.874687112378936,44.131632783006005,5.338088236709963,0.1873329843300478
0,0,58.94458336681709,31.855279123917487,-8.422325685932762,221,-8.422325685932762,8.422325685932762,32.425655391281076,3.7822426146644026,0.26439340409386447
0,0,126.94652680205662,70.99010615530923,-13.436651782122937,222,-13.436651782122937,13.436651782122937,33.55276017878064,5.283318144015569,0.18927499210561516
0,0,122.345493486761,75.97074683622407,-14.416129605604674,224,-14.416129605604674,14.416129605604674,37.25715333083921,5.2698434957665965,0.18975895599239828
0,0,100.25571100176624,66.28321226296852,-12.417313716007456,225,-12.417313716007456,12.417313716007456,39.66849066292141,5.337967114217404,0.18733723505649758
0,0,106.74397438560264,72.65109364839918,-12.240128400986904,226,-12.240128400986904,12.240128400986904,40.83664341705353,5.935484601823411,0.16847824012428486
0,0,57.36691930063109,32.08344089575956,-5.293234188417401,227,-5.293234188417401,5.293234188417401,33.55603677543822,6.061216971273292,0.1649833696334299
0,0,47.29781930760735,25.310845261147435,-3.553776332543705,228,-3.553776332543705,3.553776332543705,32.10826075917178,7.1222392443112925,0.1404052806564627
0,0,36.03906341452181,16.91011388953876,-2.0506196873618023,229,-2.0506196873618023,2.0506196873618023,28.15297450164849,8.246343285279897,0.121265870872129
0,0,45.379585942689694,23.79528574948749,-4.721314231204687,230,-4.721314231204687,4.721314231204687,31.46166090568404,5.039970775979446,0.19841384889888855
0,0,138.267907000632,105.48279323610332,-20.109108182525283,231,-20.109108182525283,20.109108182525283,45.773221938893386,5.2455231867401935,0.19063875316152123
0,0,51.56373243295101,30.00527921134516,-5.730118934685592,232,-5.730118934685592,5.730118934685592,34.91439947683549,5.236414732985212,0.1909703587267071
0,0,84.70709458422621,48.46510615363727,-10.86590344515968,233,-10.86590344515968,10.86590344515968,34.32895890823924,4.4602923630088505,0.22420054978759602
0,0,40.60280232337169,18.219740594432608,-2.657982536316837,236,-2.657982536316837,2.657982536316837,26.92386665727011,6.854725471477206,0.14588476287796515
0,0,40.28513251821629,22.09836250964936,-4.730973283106749,237,-4.730973283106749,4.730973283106749,32.912930098452826,4.670997105089915,0.21408705197233263
0,0,133.48011853477038,112.33922157054312,-21.43517110714432,238,-21.43517110714432,21.43517110714432,50.49705805046004,5.240882893307092,0.19080754528536734
0,0,132.7108161516662,83.40679071534488,-14.847914205933217,239,-14.847914205933217,14.847914205933217,37.709115112377084,5.617407910534369,0.178018049592712
0,0,50.56332459556903,22.320585944072544,-4.47669041501625,241,-4.47669041501625,4.47669041501625,26.486295498886413,4.985957007257452,0.20056330179831505
0,0,176.18215876220103,131.4987466794763,-24.905297914337737,243,-24.905297914337737,24.905297914337737,44.78276833591235,5.279950761150051,0.18939570561112304
0,0,133.563495046706,90.63590713379268,-17.45775672279315,245,-17.45775672279315,17.45775672279315,40.71587394539117,5.191727011263531,0.19261413356874982
0,0,178.96654304278525,107.84122190495772,-20.18112224319332,255,-20.18112224319332,20.18112224319332,36.15465329042299,5.343668236355406,0.18713736627520117
0,0,174.18666718292494,100.04371008873376,-20.612398910620115,258,-20.612398910620115,20.612398910620115,34.46086145629203,4.853569471585779,0.20603393149192437
0,0,52.51849571136451,14.035565507351372,-0.8394828268394576,260,-0.8394828268394576,0.8394828268394576,16.034997176410986,16.71930033422295,0.05981111529847258
0,0,92.5810273560098,59.7737349904802,-11.38028126601968,263,-11.38028126601968,11.38028126601968,38.73821885382225,5.252395225850725,0.1903893284873724
0,0,30.961372801739834,13.10905243733143,-0.9754922697430716,264,-0.9754922697430716,0.9754922697430716,25.40401393944932,13.43839704725096,0.07441363701964485
0,0,50.769048674741335,24.62242641345668,-4.700513962539745,265,-4.700513962539745,4.700513962539745,29.099335586770827,5.238241309287141,0.19090376730584172
0,0,50.42704540001503,13.550351916902873,-2.585881044575544,269,-2.585881044575544,2.585881044575544,16.122719635164863,5.24012964375439,0.1908349731751162
0,0,30.080801235173105,12.723207026359017,-1.0707754860492995,270,-1.0707754860492995,1.0707754860492995,25.378061429059134,11.882235998231685,0.08415924411439227
0,0,42.60806700058061,21.96509720127684,-2.9435574018624493,271,-2.9435574018624493,2.9435574018624493,30.930899354308927,7.4620923605495415,0.13401067042359088
0,0,28.82744187076394,12.60878801446395,-1.4709100378608326,273,-1.4709100378608326,1.4709100378608326,26.243302623223318,8.572100053651893,0.11665752776345387
0,0,40.01283518427654,23.17150672602356,-4.353895554326925,275,-4.353895554326925,4.353895554326925,34.746110770669475,5.322017130841733,0.1878986811607349
0,0,126.699559367161,102.03530588836377,-20.443269744492007,277,-20.443269744492007,20.443269744492007,48.31996562482605,4.991144135142812,0.20035486311825113
0,0,105.31479301837136,67.68689716068798,-13.730653337776204,280,-13.730653337776204,13.730653337776204,38.56261512029778,4.929619552367961,0.20285541092509793
0,0,31.382527874509837,12.836992052052777,-0.8094898053298039,287,-0.8094898053298039,0.8094898053298039,24.54294077911965,15.858126893670644,0.06305914984191001
0,0,103.63279800642005,65.11528006520811,-12.317017784834816,290,-12.317017784834816,12.317017784834816,37.69961710066396,5.2866108665833496,0.18915710371667355
0,0,31.03155305766309,12.256108534969137,-1.4135219467324165,291,-1.4135219467324165,1.4135219467324165,23.697380235261964,8.670617787931135,0.11533203567016029
0,0,35.723213655821176,14.961778490569364,-1.5344765914990148,292,-1.5344765914990148,1.5344765914990148,25.129505930883084,9.750411686602108,0.10255977205291596
0,0,79.29249682679125,46.76792509274394,-8.593973699647393,294,-8.593973699647393,8.593973699647393,35.38891594868435,5.4419441724219855,0.18375785717679297
0,0,44.14854328930511,22.02019482874491,-4.354070416473419,297,-4.354070416473419,4.354070416473419,29.926506998584372,5.05738142071211,0.19773078532391847
0,0,72.70410514991235,36.9354950864675,-7.819147038340461,298,-7.819147038340461,7.819147038340461,30.48149345375337,4.723724327648237,0.21169736645022677
0,0,203.15821812585983,136.7477354042466,-24.07542714734241,300,-24.07542714734241,24.07542714734241,40.38657259324725,5.679971307148403,0.17605722739153137
0,0,32.23088278039654,14.2582792244369,-1.2657634329376035,303,-1.2657634329376035,1.2657634329376035,26.542765188750707,11.264568760171924,0.08877392657370912
0,0,62.9349046902948,35.29995439063971,-7.814051055785242,304,-7.814051055785242,7.814051055785242,33.65377724588816,4.517497280044632,0.22136150572073401
0,0,127.70419559529644,93.12270532868727,-16.351662051705667,305,-16.351662051705667,16.351662051705667,43.75237864093346,5.694999385030313,0.17559264407096636
0,0,49.17795303340535,24.66767330421469,-5.0022344329457695,307,-5.0022344329457695,5.0022344329457695,30.09601471715412,4.93133091519026,0.20278501224074072
0,0,33.209391230536994,16.464982315594984,-1.8620350257430405,308,-1.8620350257430405,1.8620350257430405,29.747577487277077,8.842466488526268,0.11309061801903025
0,0,31.574162220319224,13.478280365538527,-1.6243557348014264,309,-1.6243557348014264,1.6243557348014264,25.61261376594446,8.297616142061527,0.1205165414836305
0,0,67.17992221159321,40.16731159938893,-7.435166418158232,312,-7.435166418158232,7.435166418158232,35.87438949947811,5.402341970623811,0.18510490550906933
0,0,33.65740945360695,5.307879350794947,0.7751775804290162,313,0.7751775804290162,-0.7751775804290162,9.462188748860086,-6.847307616736465,-0.14604280338680267
0,0,30.43187532728102,12.635876131558373,-1.6154294385609091,314,-1.6154294385609091,1.6154294385609091,24.91310705436045,7.8219919916867,0.12784467192791954
0,0,40.250522220683656,20.880769468311616,-3.679527196185802,316,-3.679527196185802,3.679527196185802,31.126209027292898,5.674851239027835,0.17621607296463881
0,0,100.80523266408892,54.21323080583672,-9.682161654256106,317,-9.682161654256106,9.682161654256106,32.26810516066579,5.599289987273199,0.17859407215431444
0,0,76.45733508854997,13.07651344776401,-1.4468456757945063,320,-1.4468456757945063,1.4468456757945063,10.261812106806461,9.037946248540505,0.11064460580980831
0,0,80.49894863029819,52.66968573439295,-12.018332421685948,321,-12.018332421685948,12.018332421685948,39.25742134319191,4.38244540809634,0.22818310483743892
0,0,113.53076215663498,85.17938795702901,-15.767122876253673,322,-15.767122876253673,15.767122876253673,45.01655040746202,5.402341861958518,0.18510490923235812
0,0,100.70622949067302,70.37835173679672,-13.52867090502778,323,-13.52867090502778,13.52867090502778,41.930882782170805,5.202163038103128,0.19222773155618578
0,0,32.428583947721805,15.55250710893016,-2.0778065877585306,325,-2.0778065877585306,2.0778065877585306,28.7755527049884,7.485060063125362,0.13359946233784173
0,0,95.75699738898189,36.84426306324149,-7.777933695763551,326,-7.777933695763551,7.777933695763551,23.08610173744707,4.737024575474288,0.21110297911002002
0,0,158.43497770337197,100.7144505834157,-18.111328975653755,328,-18.111328975653755,18.111328975653755,38.140990850635454,5.560853691013045,0.1798285039608416
