odo,end_odo,soc,end_soc,event,charge_mode,duration_minutes,id,km_driven,discharge,avg_speed,km_per_perc_of_battery,discharge_per_km
11011.750961506355,11015.81475609274,69.69741154616412,66.1789454192235,0,0,35.1769990320444,358,4.063794586383665,3.5184661269406234,6.9314518546879365,1.1549903963171633,0.8658080648883574
11697.045376179354,11768.668344627857,71.83265290784908,56.080723784277566,0,0,119.98425313456391,364,71.62296844850243,15.751929123571514,35.81618416285494,4.5469331334994605,0.21992845960995452
11730.572104135346,11804.328961833864,67.44076017210816,42.41837841954104,0,0,241.60240257543697,366,73.7568576985177,25.022381752567114,18.316918270418643,2.9476353781130684,0.3392549863613562
11990.78321145996,12032.678686405552,47.817809404164365,43.22879730041352,0,0,55.53752091298556,369,41.89547494559156,4.5890121037508464,45.26180599011475,9.129519382036088,0.10953479128021495
12002.60454360814,12043.48134473215,47.75109371658188,37.54988065511068,0,0,82.76554849768698,370,40.876801124009944,10.2012130614712,29.63320018967963,4.007052972787803,0.24955996508932496
11809.433577635453,11862.65559776111,63.59510895876864,59.62782293738556,0,0,38.56680244566144,375,53.222020125656854,3.9672860213830816,82.7997398031281,13.415221347489966,0.07454219159694322
11965.03884385832,11972.938668299812,60.00161301984316,57.20176900540231,0,0,38.87563189853264,382,7.899824441492456,2.7998440144408505,12.192456902737524,2.821523056551459,0.3544185108386911
8166.504038482988,8443.243590559998,62.32357663051426,36.42778399613001,0,0,131.17010501502236,393,276.73955207700965,25.89579263438425,126.58656576297587,10.686660801784335,0.09357459907710663
8797.027013170216,9017.122669986864,66.50473890277043,41.37437962265105,0,0,125.7303303224578,401,220.09565681664753,25.13035928011938,105.03224937952825,8.758157985857574,0.11417926025252932
9080.856152855082,9085.381576345477,65.35427147599344,64.20401825393867,0,0,34.39520802668808,404,4.525423490395042,1.150253222054772,7.894280191968,3.9342845589347566,0.2541758190136504
13425.803194114364,13468.314979870447,60.59913802103456,55.955352077654645,0,0,33.831752560454625,421,42.511785756083555,4.643785943379918,75.39388155571027,9.154553262018343,0.10923525937075883
10436.006084084927,10494.924199676032,59.587376414246506,46.303942500692685,0,0,71.66767959218322,458,58.91811559110465,13.283433913553822,49.32609728098202,4.435458178550295,0.2254558514013189
10440.692143497614,10580.141695874076,80.79839234613704,69.56744089202415,0,0,106.43943232542976,461,139.44955237646172,11.230951454112883,78.60783320420552,12.416539502126861,0.08053773757404045
10735.645598111583,10956.0860503679,68.60827607702934,43.35055434891519,0,0,180.03253342395854,462,220.44045225631635,25.257721728114156,73.46687225820497,8.727645930588663,0.11457843362953107
10905.746425870437,11023.626953256362,64.13435048187802,52.2390313562539,0,0,86.56770252496624,463,117.88052738592523,11.895319125624113,81.70289191994786,9.909824708443068,0.10090995849280868
11177.03125279593,11191.490708016994,54.04978453390861,45.97158462879661,0,0,56.901409202891855,470,14.459455221063763,8.078199905111994,15.246851095908081,1.789935306244851,0.5586794095357136
11366.22515967906,11509.86569066979,63.94155428116439,42.650351215519706,0,0,133.99787863100332,472,143.64053099073135,21.291203065644687,64.3176738877851,6.746473205288646,0.14822559425806173
3114.3764415901014,3126.646905128238,53.1449267782636,43.003865869350776,0,0,73.18415847356418,497,12.270463538136482,10.141060908912827,10.059934112026875,1.2099782900773384,0.8264611094270814
10314.48609161252,10364.543020880694,61.11426204452903,45.99018636226309,0,0,100.70407168013848,505,50.05692926817392,15.12407568226594,29.82417399794956,3.309751307768795,0.30213750430515907
10144.60561982264,10176.961786209047,58.496503886947245,49.4406594659852,0,0,50.147604574457645,506,32.356166386407494,9.055844420962046,38.71311500636012,3.5729596139605655,0.27988001770093246
10630.443264719204,10655.23660746794,57.352340485826815,53.0652163571006,0,0,31.840540052559533,511,24.793342748735085,4.287124128726212,46.72033082568658,5.783210843512868,0.17291432511434685
10726.3387206305,10818.29459664802,57.17007591921643,44.91432300568781,0,0,69.62316670171374,515,91.9558760175205,12.255752913528617,79.24592951494438,7.503078486187023,0.13327862714497452
10838.1151180519,10874.030031914692,72.60862900027651,67.56841782188583,0,0,52.42038462798661,519,35.91491386279267,5.040211178390678,41.10795537003916,7.125676403555016,0.140337554411129
11399.27056628893,11400.379810267546,43.87012040328165,43.65544953567303,0,0,30.92265175943137,526,1.1092439786170871,0.21467086760862486,2.1522940281706644,5.167184494914301,0.19352899068810686
13794.25568316477,13927.83320816077,63.33953133465964,50.09382573695586,0,0,78.90245114255791,538,133.57752499599883,13.245705597703783,101.57671128973378,10.084591116018405,0.09916118447396403
14140.982804567278,14143.11180931806,58.60724997270578,57.94973356720622,0,0,26.830107860900345,543,2.1290047507809504,0.6575164054995568,4.761079817834561,3.237949248069956,0.30883745339617963
14014.485163816898,14096.518108688002,38.10831572721543,32.34089680489291,0,0,41.79705111698696,550,82.03294487110361,5.76741892232252,117.75894616321031,14.223510720471337,0.07030613043801763
17561.37345262542,17745.2054593922,55.73044007468602,43.18777215650686,0,0,100.85144416435934,552,183.83200676678098,12.542667918179163,109.3679966350428,14.656531446578244,0.06822896697250036
17684.035168622868,17730.362284781317,64.6876150109643,54.46246286245928,0,0,61.532917903872296,559,46.327116158448916,10.22515214850501,45.173007622510475,4.530701889381888,0.22071635353974428
18030.07259581433,18043.642037989324,44.79117823945741,43.83621240499044,0,0,27.510832578640304,571,13.569442174994037,0.954965834466968,29.594398067464144,14.209348319322936,0.07037620427955342
11368.206366215809,11448.06748467418,68.54237715189505,60.01151603682727,0,0,66.54143185042437,585,79.8611184583715,8.530861115067786,72.01027952439125,9.361436950053655,0.10682120761324666
11459.621472667328,11499.521516486782,68.05758262410043,63.47676102524533,0,0,50.76757017995307,587,39.90004381945437,4.580821598855103,47.15613965138316,8.710237445052803,0.11480743278335942
11990.981598404836,12063.666624865144,51.98761465209674,44.85437742823919,0,0,56.57923613269935,594,72.6850264603072,7.133237223857549,77.0795416429806,10.189626978506713,0.0981390194272401
11068.194044507503,11163.986982875012,69.18432367694193,62.96296202489681,0,0,50.205464293262615,601,95.79293836750912,6.221361652045118,114.4810905139234,15.397423221011364,0.06494593190342378
9820.87673800965,10007.337292632834,79.20060943461115,69.29786421106895,0,0,88.10834568813492,610,186.46055462318327,9.902745223542198,126.97586352364775,18.829178214128245,0.05310906236203459
10258.514344037452,10469.07873648735,71.07566366641827,51.720667045422175,0,0,159.80630071457657,612,210.56439244989815,19.35499662099609,79.05735562678915,10.879071516937397,0.09191960898897676
10409.242486910787,10472.099807622177,80.11712618661186,65.94089553035221,0,0,101.6932133679813,620,62.85732071138955,14.176230656259648,37.08643986925909,4.433993932204701,0.22553030412082073
10492.938477168236,10537.190581894243,77.36376820708361,68.8161531328518,0,0,56.26858454721074,622,44.25210472600702,8.547615074231814,47.186654950111716,5.177128864800222,0.193157254940879
9671.282329925318,9696.947520028032,73.2332337029196,64.64130744470945,0,0,73.94770011993695,633,25.665190102714405,8.591926258210151,20.824331299895164,2.9871287684981733,0.33476963247980973
9403.10978141356,9459.131328944444,41.89828617379556,30.918522024350725,0,0,55.9100449137245,636,56.02154753088507,10.979764149444836,60.11965930343927,5.102254180361211,0.19599180375000558
10071.633841964533,10137.1076028595,64.98132738881688,59.98125314931628,0,0,46.90090865333063,645,65.4737608949672,5.000074239500599,83.7601182257491,13.094557752307821,0.07636760392490209
15353.368031294938,15408.130115989934,68.90816018802927,56.30209231193218,0,0,86.45201512485285,660,54.76208469499579,12.606067876097093,38.006344640486944,4.344105174844611,0.23019700484939803
10833.467005135382,10865.892437441613,66.30286628555493,63.06024998982412,0,0,24.4452786654622,680,32.425432306230505,3.242616295730805,79.58698139623131,9.999774672359937,0.10000225332717431
10922.184581718995,10989.04234310432,67.945266283776,60.899267354822776,0,0,48.7021848604684,687,66.85776138532492,7.045998928953217,82.36726328833771,9.488755541899803,0.10538789787388533
6937.990552292136,6961.345648116208,62.34848213333624,49.30798762088078,0,0,48.41853287521395,718,23.355095824072123,13.04049451245546,28.9415161144148,1.790967037466624,0.5583575683305314
12089.303632886844,12125.302464923112,72.27104727599823,62.62444261820777,0,0,51.55040640863498,722,35.99883203626814,9.646604657790455,41.89937718540058,3.7317619321318425,0.26796993435986155
12296.85765236302,12349.563096516058,68.45175103123383,59.673982693619685,0,0,63.09188651507889,724,52.705444153038115,8.777768337614141,50.12255654182245,6.004424145848878,0.16654386427570142
12843.419011319627,13056.254851197878,75.03669120333889,55.13200541423247,0,0,154.1871961349628,735,212.83583987825114,19.904685789106423,82.82237898351254,10.692750547950546,0.09352130637627824
13060.354469813215,13156.05334094356,73.93137003329394,63.76852141060101,0,0,70.07656936254303,736,95.69887113034383,10.162848622692934,81.93797613171655,9.416540055182452,0.10619611812192566
16544.00791853461,16585.317766475557,45.07278010086849,45.47159324112074,0,0,22.435993004814694,751,41.309847940945474,-0.39881314025225123,110.47386562853852,-103.5819630085829,-0.009654190468635346
16345.936528732293,16529.630242469175,64.27751973609094,50.87980549750894,0,0,103.90914288384724,756,183.69371373688227,13.397714238581997,106.06980789489562,13.710824881448156,0.0729350720067237
16895.387147221656,16907.15899572336,66.44403389658493,61.49895738748421,0,0,34.54428250291421,766,11.771848501703062,4.945076509100716,20.446535835346943,2.3805189828789577,0.42007646533892273
16931.13674097946,16995.72296036568,58.05357131054716,39.10201267322922,0,0,93.5921078634898,767,64.58621938622309,18.951558637317945,41.40491385048811,3.407963462120994,0.29343037597522714
14216.419107492267,14282.735868743954,74.1519361572465,65.77668599743481,0,0,55.54945087577072,782,66.31676125168633,8.375250159811685,71.62997315670536,7.918182739174139,0.12629160413949975
14674.093794952514,14709.866085079602,60.55962282371655,49.35123821745139,0,0,55.42291077369434,789,35.77229012708813,11.208384606265163,38.72653705232701,3.1915651883584055,0.3133258890175933
11220.695686780671,11523.759290719134,63.340520652554645,42.91866399190198,0,0,153.71110291718796,799,303.0636039384626,20.421856660652665,118.2986517643056,14.84015919680718,0.06738472187112031
11874.417285186302,11909.106895478644,71.9354499393582,66.87039383430573,0,0,61.045627581046354,804,34.68961029234197,5.065056105052463,34.095425012663,6.84881066919251,0.14601075256733623
12281.198398277898,12367.664902260694,60.21455219304699,54.470117112135775,0,0,50.65160645643178,809,86.46650398279598,5.744435080911217,102.42498909546401,15.052220586515906,0.0664353803647962
14128.292697375262,14205.530865394903,57.01788776698391,49.057927914634526,0,0,42.37022996342934,817,77.23816801964131,7.959959852349385,109.3760898909077,9.70333638012564,0.1030573362424288
13705.458219220804,13746.74860729734,47.20430001675072,42.914627124279,0,0,35.80667199900046,827,41.290388076537056,4.289672892471721,69.18887308659627,9.625533021177619,0.10389035057070084
14512.93169708912,14551.660441872022,66.94333458560752,58.42255373049666,0,0,55.04971398552743,836,38.72874478290214,8.520780855110857,42.211385286852455,4.54521075491247,0.2200118000951218
14638.088561641582,14693.834445039907,61.680301428527,50.5462327518208,0,0,60.792671522192805,837,55.74588339832553,11.1340686767062,55.01901660430411,5.006784583155354,0.19972898441933454
12035.57339149767,12099.993341675989,63.54721331858419,59.54456322364472,0,0,37.20238954174881,844,64.41995017831869,4.002650094939469,103.8964716597456,16.094324672487488,0.06213370367191946
12018.46285036614,12163.196944640047,74.56404457899923,57.42332276045124,0,0,117.93133841061903,847,144.73409427390652,17.140721818547988,73.63645468177306,8.443873939852967,0.11842905366934137
12007.87178356739,12226.85104653765,74.72034530271391,55.51748541324278,0,0,153.1275399171699,849,218.9792629702588,19.202859889471128,85.80269614024083,11.403471369924668,0.08769259531245756
12692.130325467817,12768.875126780547,69.26825464626718,60.2018426323419,0,0,55.93379270805683,850,76.74480131273049,9.06641201392528,82.32390216765258,8.464737891335254,0.11813714882106727
12198.910422746663,12242.003648037891,71.49216074836805,63.74689883624798,0,0,62.32161699442646,851,43.09322529122801,7.745261912120071,41.4879080834009,5.563817696570615,0.17973270414959366
13077.909051522704,13138.317523992791,74.17267732195228,63.612870472873496,0,0,74.6374994585803,858,60.40847247008787,10.559806849078782,48.561492205626145,5.720603921402009,0.17480671861563166
13215.640852322676,13282.246277068723,69.97138933275059,62.37434750084201,0,0,55.1489981873971,859,66.60542474604699,7.597041831908577,72.46415376727691,8.767284190314108,0.1140604066541811
13375.973453094408,13427.360168402616,73.73325912481877,68.05074450879583,0,0,43.11870197235311,860,51.386715308208295,5.682514616022942,71.50500310675838,9.042953477552627,0.11058334010921382
13629.53327194166,13752.857292984056,70.05374429566172,46.538091718554455,0,0,147.45980241776326,863,123.32402104239554,23.51565257710726,50.179378659281205,5.244337601859827,0.1906818507727963
10237.651094153358,10245.481542762562,61.73703190758779,57.169305180617805,0,0,47.71426860686936,865,7.830448609203813,4.567726726969987,9.846675434203101,1.7142988355606295,0.5833288684892379
10646.64442139872,10688.6480571771,57.98873072548661,44.69269298053536,0,0,76.18223541193578,878,42.00363577838107,13.29603774495125,33.081441271386105,3.1591092462362047,0.31654492518465777
11230.949895209937,11245.309027437976,66.17219579753882,62.53108256361268,0,0,40.36029354113276,884,14.359132228039016,3.6411132339261414,21.346423875839843,3.9436104579905753,0.253574740875786
10889.758302151862,10894.828176918869,76.68685044481788,74.99070287419976,0,0,51.01571660963409,887,5.069874767006695,1.6961475706181233,5.962721024739194,2.989052871831837,0.33455413566744685
12226.54079778063,12249.817176069855,66.98642743252259,58.65111888720654,0,0,47.90004203541614,908,23.27637828922525,8.335308545316046,29.156189389581648,2.7925035003419527,0.35810161021375486
14243.353131035155,14307.553901573125,53.93195792298291,44.10853753360527,0,0,73.94086812379345,920,64.20077053796922,9.823420389377638,52.09630790145676,6.535480310645308,0.15301094219060707
14566.870311343211,14602.222791895934,61.64204588597065,42.712810982452815,0,0,107.69470148790336,931,35.35248055272314,18.929234903517838,19.69594421877517,1.8676127552388913,0.5354429054925186
14369.363458887388,14429.92325295364,48.60595353151555,37.24074702974194,0,0,79.93869595973241,933,60.559794066251925,11.365206501773613,45.45467749193038,5.328525623955991,0.1876691735335191
15270.855039698712,15301.343902018083,73.28858373840598,64.08205146265226,0,0,55.48826326200956,957,30.488862319371037,9.206532275753716,32.967904050706295,3.3116553992502014,0.30196378531003315
12458.959758166564,12510.4577592073,65.88411447910025,52.10981890513139,0,0,79.74151317771974,963,51.4980010407362,13.774295573968857,38.74870113836143,3.7387030621049626,0.26747243185367614
12526.419973888344,12637.847811405492,57.96178331654412,38.14665880417631,0,0,112.88669017262336,965,111.42783751714887,19.81512451236781,59.22461045500919,5.623373067759431,0.17782921174718336
12496.359691643653,12567.836151441346,59.539124159472,44.27933081081736,0,0,80.16662672907793,969,71.47645979769368,15.25979334865464,53.49592171758513,4.68397298473215,0.21349397258686034
12901.007812213837,12925.437147586585,62.2572750760041,52.51342394946106,0,0,55.79139804986549,970,24.429335372748028,9.743851126543042,26.27215258264021,2.507154004662544,0.398858625413638
13008.472955088202,13147.690829720796,73.08703322469117,59.91128077718467,0,0,72.17262257561909,979,139.21787463259352,13.175752447506497,115.73741094420745,10.566218148621973,0.09464124116445752
13389.14288444854,13412.908269084086,64.37909162392774,61.685813693287855,0,0,36.74216689883724,981,23.76538463554607,2.69327793063988,38.808899923044265,8.823962935715214,0.11332776523261161
13412.022624453532,13468.574499197008,64.05266848520944,57.44727157296218,0,0,35.687748811733535,982,56.55187474347622,6.605396912247258,95.07779553449936,8.561465040597598,0.11680243921549659
10406.967028596746,10600.61976704216,63.45093313111602,42.65858293883728,0,0,142.9180868102937,997,193.6527384454148,20.79235019227874,81.29946717064516,9.313653177952338,0.1073692546730472
16508.533936170024,16557.71555707632,44.30141699071895,39.32627946481828,0,0,36.97955273435789,1009,49.1816209062963,4.975137525900671,79.79807856453832,9.885479677748755,0.10115847005895949
16489.69383368686,16588.99229396598,48.87056730918883,39.03809560253208,0,0,50.09235591162311,1011,99.29846027912208,9.832471706656747,118.9384589388995,10.099033411089845,0.09901937732990272
16429.645167821793,16446.019769793293,54.00148051250007,51.94986415441851,0,0,27.42606536740381,1013,16.374601971499942,2.05161635808156,35.82271481995666,7.981317709326329,0.12529259408273902
16527.12638783609,16594.96789281856,64.03561425521701,58.49811016378016,0,0,32.85509748689986,1019,67.8415049824689,5.537504091436851,123.89219969811806,12.251278529505454,0.08162413397031525
17052.685359755993,17126.740294228177,70.95027912692257,56.22291304873062,0,0,75.87925680687563,1020,74.05493447218396,14.727366078191949,58.55745371412781,5.028389603341451,0.19887082721980867
12669.650022264585,12898.25216541235,60.09995812082474,40.22274736607528,0,0,109.2333342981623,1034,228.60214314776567,19.877210754749456,125.56724260953641,11.500715365366014,0.08695111288567871
17493.417269541453,17523.9020172537,65.9936181656418,53.67934323078888,0,0,84.944314517532,1071,30.484747712245735,12.314274934852925,21.532752052019113,2.475561726006715,0.403948723836946
17708.167808729395,17807.2172697566,56.31078430522402,45.90402293672326,0,0,52.20611384624104,1074,99.0494610272035,10.40676136850076,113.8366222610557,9.51779881558608,0.10506630990796192
9240.393208663305,9271.648578530056,70.17276153917037,61.87176565357812,0,0,57.22644161965321,1082,31.255369866750698,8.300995885592243,32.770204453198126,3.76525543410997,0.2655862311334476
11039.574397661174,11278.671235018504,71.79482875390973,52.9368265335234,0,0,134.66368989409006,1089,239.09683735733051,18.858002220386325,106.53064870509999,12.678799936657997,0.0788718179161986
11119.488387133926,11180.03326246646,62.67516985707299,57.20517392073884,0,0,51.51043963166421,1090,60.5448753325345,5.469995936334151,70.52342293966758,11.068541190381598,0.0903461425313198
11149.44481581016,11211.304010448584,75.33897383504939,64.1653220721222,0,0,79.28533927343717,1094,61.859194638424015,11.173651762927193,46.812584928282135,5.53616632689997,0.18063041118202092
11565.298470125805,11595.696051739018,65.25672013006715,56.70263020852671,0,0,58.71283729175517,1096,30.397581613213333,8.554089921540438,31.0639884039281,3.553572839662092,0.2814069234317678
11748.786422295749,11770.802392013182,69.57813546948526,64.0374879307279,0,0,34.02541922721878,1098,22.01596971743311,5.540647538757355,38.8226864810906,3.9735373101120963,0.2516649327678741
13384.922168909909,13456.35446608689,62.45976314097987,45.91544438472808,0,0,85.18076726096507,1109,71.43229717698159,16.544318756251783,50.31579273626676,4.317633033393332,0.231608381783682
13764.05692949547,13857.812232118233,63.14611968618574,49.81251980364943,0,0,68.04194804913945,1114,93.75530262276334,13.333599882536312,82.67426666419416,7.031507128510687,0.14221702143275872
21097.930974284343,21109.4795912119,64.38127732625392,64.58562482126214,0,0,30.69476504164365,1130,11.548616927557305,-0.20434749500822136,22.57443621781618,-56.514599932300015,-0.017694542670352798
20951.183219140577,21112.36624464425,61.12504675995425,49.150846692202,0,0,74.67416637340438,1147,161.18302550367298,11.97420006775225,129.50906585098156,13.46085956403513,0.0742894608804783
16349.16397809054,16369.807594226875,69.30747649932563,63.27979348285835,0,0,43.47759401830162,1170,20.643616136334458,6.027683016467279,28.488627214713844,3.4248012179700393,0.2919877494649817
13549.090694434572,13571.95768282007,65.49836677777088,55.5293672058011,0,0,47.922488306450326,1184,22.86698838549819,9.968999571969782,28.629967925626655,2.2938097469473444,0.43595594679585936
12918.50713849908,13011.811168373244,61.10653731236046,43.25839010058628,0,0,94.94701364029534,1188,93.30402987416346,17.848147211774176,58.961746955608554,5.227659138345301,0.19129020724877022
