odo,end_odo,soc,end_soc,event,charge_mode,duration_minutes,id,charge,min_per_perc_of_battery,charge_per_min
14110.622944721266,13802.204560212327,40.65467619275812,47.61998041330923,1,1,334.40825420748604,190,6.965304220551111,48.01057407095233,0.02082874490361544
14296.118732548071,14757.605663351547,62.09051749221313,65.66311981326669,1,1,95.42765618258304,199,3.5726023210535587,26.71096517522316,0.03743780853443628
14695.611455463497,14374.162531188484,41.17598345309639,50.42940874465869,1,1,250.3936998779048,203,9.253425291562294,27.059568969149776,0.036955503657138275
14970.712901029838,14152.454505074214,32.57991530034394,34.99679614175257,1,1,68.16331409551982,205,2.416880841408627,28.203009816484084,0.03545720852160681
14787.238263419951,14367.442976933096,27.866594906069675,39.03032967163254,1,1,325.8462652867162,206,11.163734765562868,29.18792609547341,0.034260741812522415
14031.889956725729,14696.678510685337,59.49374207696266,70.99546238416042,1,1,429.07130349693534,210,11.501720307197758,37.304967608056266,0.026806081444875535
14542.675092804411,14558.553009011785,45.73848175909198,49.71647939970143,1,1,140.38901479358086,213,3.977997640609445,35.29137708891972,0.0283355335633521
6171.374799148174,6327.7987501911175,30.374763099386517,35.18501986155536,1,1,31.887555078775645,216,4.810256762168844,6.629075464237425,0.1508505983066275
5860.51044526397,6003.63548840478,67.93003538967146,74.26346743696459,1,2,45.49595630219604,219,6.33343204729313,7.183460083327291,0.13920868055228508
5961.610562702242,6054.930481450594,64.11281556211694,75.75019511736699,1,1,664.6168411396294,222,11.63737955525005,57.11052372093478,0.01750990771659539
6312.831680988586,6271.983130106881,55.544988984158,69.12055801180118,1,1,649.7281194337614,226,13.575569027643176,47.86010207828167,0.020894230404364052
6004.702137740454,6270.618990057014,57.93588849582713,62.42525234708912,1,2,35.663432351837095,228,4.489363851261992,7.943983498199161,0.12588142966645036
5974.620219335668,5609.291546374945,54.07676070209224,56.65124050233569,1,1,161.48948670935823,230,2.574479800243452,62.72703584393523,0.015942089189229323
6288.197747695849,6047.659614984808,52.372654876094224,60.54159870428116,1,1,209.29619150320548,231,8.168943828186933,25.620961033056584,0.039030542168569854
6131.743345405234,6088.996385666601,56.72407185586325,62.93824506348595,1,2,34.05877426583496,232,6.2141732076227,5.480821523297147,0.18245439953651713
6073.574029692466,6316.539604023443,55.27133330107222,58.600965846265744,1,2,32.426261578908964,233,3.329632545193526,9.73869072301018,0.10268320747030614
6411.062510734193,6032.84172687241,56.88454266954234,67.68320977557511,1,1,442.2665872091194,236,10.798667106032767,40.95566451548853,0.024416646923695304
10136.27536532187,10475.287237299668,59.2104060333112,64.42216164578653,1,1,107.72212558496707,250,5.211755612475329,20.669066931517982,0.048381477659986356
10059.763245944134,9379.933350254249,56.3310940813128,57.596940755426495,1,1,123.84827957709352,252,1.2658466741136962,97.83829440781837,0.010220946778075569
10391.867651762092,10071.282189263016,59.21727374009399,71.55412454898291,1,2,143.15212072273573,253,12.336850808888926,11.603619346648175,0.08618000729995165
10942.101832110917,10387.95698760976,54.20869084487002,69.74401162957923,1,1,537.6779363059485,254,15.535320784709214,34.610031151410986,0.028893357409163493
11279.198532222912,10580.489052511162,66.0087800375676,78.2540826900108,1,1,676.7406628165347,260,12.2453026524432,55.265327613728715,0.0180945276754604
10892.88855522168,11198.360650394952,65.39996991015525,68.14460576692846,1,1,70.72263751836866,261,2.7446358567732148,25.767584921635148,0.03880844879491882
12253.325698250865,11941.605369505643,66.2670840377361,77.16202010823051,1,1,762.2580320352098,291,10.89493607049441,69.96443366928528,0.014292976410370127
12460.660693214071,11244.121227443336,69.82284210044563,77.43325838786991,1,1,564.218887739215,292,7.610416287424286,74.1377168383745,0.013488411063157924
12207.704689665485,11461.056094251417,62.428875716002025,73.99911525810175,1,1,557.5997487229246,293,11.570239542099728,48.19258466465019,0.020750080265637037
12477.169416230943,12319.891386846046,61.36076325213615,62.60237331896259,1,1,49.89957428070169,296,1.2416100668264392,40.18940858642136,0.02488217754808828
12793.025398681182,13137.827764443182,39.48728395257382,41.87635948088344,1,2,16.824643501714334,303,2.3890755283096183,7.042323820385264,0.14199858249990172
12674.38135118147,12822.66416709802,54.33413865469622,64.19937122548738,1,1,430.8048524363247,309,9.865232570791164,43.66900114568463,0.022899539118467333
12659.283305802825,12492.488374862627,57.51202904814707,71.55152591759808,1,1,725.9125173767156,311,14.039496869451014,51.7050236291766,0.01934048047578322
11152.581060432003,11377.56473429208,45.55414940304407,65.482212575539,1,1,826.1853323155286,314,19.928063172494923,41.45838585336505,0.024120572458776347
11083.554386719308,11095.702790017916,63.23697588077605,76.55298698788566,1,1,770.8083913447249,318,13.31601110710961,57.885832712559036,0.01727538420265375
13035.261849926452,12878.79686656458,55.93478598663904,65.17557951999339,1,1,458.2547717222682,327,9.24079353335435,49.5904134280473,0.02016518780289944
13090.237002681122,12860.846779810854,39.29218126072124,53.43312699297448,1,1,647.693674326589,330,14.140945732253236,45.802712674959444,0.02183276800866654
12183.727164183643,11931.079531794046,36.74559647309771,44.73596536856412,1,1,134.72637125612877,333,7.9903688954664105,16.86109527841325,0.05930812817837936
12659.419114315424,12377.818762270892,22.99079486512312,53.36338343115348,1,3,49.53333363397749,334,30.37258856603036,1.6308565049136807,0.6131747317970987
12392.984115891337,12204.018669273746,38.41418176037121,47.023662608797096,1,1,393.8240021833557,335,8.60948084842589,45.74306036761326,0.021861239540238858
10470.230494988,11464.17831138018,29.135616552573055,69.86059048283713,1,3,47.894191187605095,336,40.72497393026407,1.1760398243499757,0.8503113409043975
9136.73270132573,8975.63351487999,38.7757314362105,78.19079484766785,1,3,44.32720039452197,337,39.415063411457346,1.1246258805113767,0.889184587807362
9491.32806199497,8968.454145612672,47.49697418599837,52.635461562986464,1,1,204.16636357120493,344,5.138487376988095,39.73277515198962,0.02516813880164937
9996.525742944992,8996.147519493292,37.05896291634122,79.89512113346426,1,3,53.85773890221443,345,42.836158217123035,1.2572961989080922,0.7953575306029376
9944.768719356529,9614.96536476777,78.95994635295422,81.65736911503329,1,0,221.44146228406416,346,2.6974227620790714,82.09371752812876,0.012181200098014296
9790.371083730994,9419.18265394266,72.60082374223275,77.97468895715735,1,1,286.3963172106129,347,5.3738652149246064,53.2942873995456,0.018763737143214457
9766.605259754087,9912.409115582255,68.10764671106638,75.33331907502169,1,1,161.42169536661663,348,7.2256723639553115,22.340024185410876,0.04476270892549206
10189.6334647574,9823.302822090838,65.7846592714109,80.02872456340475,1,1,879.3234930260381,350,14.244065291993849,61.73262162174157,0.01619889085753343
10675.726749207091,10336.311310756004,55.809838587608574,70.55969859546039,1,1,817.2050298020475,353,14.749860007851815,55.40425667545479,0.01804915470408288
11343.694261147606,11073.300948662434,47.09703955101762,57.74238784287353,1,1,551.8054470933191,356,10.64534829185591,51.835358690468674,0.01929185068384367
11834.636708370705,12189.68322093508,56.83182698054385,65.53141224018557,1,1,351.0674320487917,360,8.699585259641722,40.35450214821503,0.024780382528997006
11904.212607685822,11982.427094139342,52.49850531529629,69.74775976038168,1,1,676.1661664280458,363,17.24925444508539,39.19973286849491,0.02551037792412373
12115.814253419863,11926.89927433392,53.67234825326694,67.53100733610043,1,1,821.4132190514778,365,13.85865908283349,59.270757303565524,0.016871726387404258
12221.161049788883,12055.880379634176,71.11713449213339,78.13723144352599,1,1,357.17986601933484,373,7.020096951392603,50.87962010958834,0.019654234796685297
12481.272297913056,12226.76187835878,63.78516727972631,67.27211936536963,1,2,31.31162701465888,374,3.486952085643324,8.979655081461223,0.11136285201694786
9450.682704503555,9466.64740790212,66.53684571957234,74.15151926856436,1,1,496.8984961971936,387,7.614673548992016,65.25539052990263,0.015324404495621861
8697.466724602742,8540.482820485298,60.68904516066745,79.11355959105185,1,3,27.752607551191016,389,18.424514430384406,1.5062870533740298,0.6638840835550139
8786.877324037414,8631.947412677557,66.48500431150433,71.6876408130908,1,1,274.3684157984375,391,5.202636501586468,52.73641848988928,0.018962228164806486
8225.432949847109,8089.254571093138,61.44757014557481,64.1580927558797,1,2,32.4030964665455,392,2.710522610304885,11.95455678670791,0.08365011081898786
8145.616822390789,7381.433241906611,35.481331605077884,40.17902825315437,1,0,122.6649746412897,394,4.697696648076487,26.111727476382697,0.03829696832216371
7959.029240639162,8265.542722454406,74.65651129109304,81.89132220977167,1,2,81.62948285057526,397,7.234810918678633,11.282877157138486,0.0886298757021667
8437.556526335457,9003.631657610775,71.79603089018913,74.79709121636846,1,2,68.62249952447993,399,3.001060326179328,22.866084672094463,0.04373289150023965
9012.08844733553,9054.398295925082,41.3480557446489,45.62761463363688,1,1,83.67924989048218,402,4.279558888987978,19.553241831956772,0.05114241457217869
8919.365185358236,9206.71085411724,45.15137335503929,62.83165214592701,1,1,396.0130282114772,407,17.68027879088772,22.398573738304357,0.04464569984158746
13681.119203433367,13825.6025565213,32.70308537827233,76.29744400598148,1,3,98.4378192665356,408,43.59435862770915,2.258040314509117,0.4428618893889826
13603.948013332723,13300.921021634304,61.53139182978375,75.09976912225915,1,2,251.07100459288597,409,13.568377292475397,18.504129062811526,0.05404199228213011
13307.01867800603,13143.60839108376,65.48930186496546,75.77578918496853,1,1,640.1471138595974,410,10.286487320003076,62.23184785488133,0.01606894274346318
12741.532003381884,13244.384403626153,42.17768220141168,52.6092845738793,1,2,57.743783114261575,415,10.431602372467623,5.53546627377843,0.1806532549456605
12881.55590569597,12981.155946998988,62.225168259202185,66.21027064031948,1,1,105.96084819229664,418,3.9851023811172936,26.5892411433075,0.03760919669013192
13757.989484476686,13281.494336455871,55.49306129836658,68.49843367297049,1,1,581.0393423382528,425,13.005372374603915,44.676870880903834,0.02238294626017393
13743.161058939231,13738.514524869512,58.65502482407746,64.83474477087553,1,0,315.03972935626945,427,6.179719946798073,50.97961267961705,0.019615684534218237
13712.688025332718,13024.281404731531,57.6605475212109,69.38321590479256,1,1,550.793959251619,428,11.722668383581663,46.98537408283601,0.021283218863746473
13594.977994221128,13585.846624830216,57.78095671199043,64.14095377404178,1,1,177.7182568029976,429,6.359997062051349,27.94313504693294,0.03578696514619467
6673.795728597939,6508.347343830075,37.09646209085575,66.62720660917469,1,3,29.93011609929568,433,29.53074451831894,1.013523925234225,0.9866565308449926
6407.392685117994,6636.963791204807,47.29650789567432,54.12915706213352,1,2,88.72483522525253,434,6.8326491664592055,12.985422354303498,0.07700943201655586
6696.324962809386,6834.071381463712,72.74146218322589,76.78219499261108,1,2,96.19257544130832,444,4.04073280938519,23.805725342167406,0.04200670156555517
11546.352516890172,10908.148172713096,45.78351297885949,80.80857547635209,1,3,76.33474991435608,459,35.0250624974926,2.1794322257046876,0.458835098520517
10589.944367388436,9883.08276624682,69.36831954986857,78.96099214465309,1,1,722.1284405068759,460,9.592672594784517,75.27917098927082,0.013283886988374582
12120.580200192904,11387.624102650045,47.74492773528276,55.360505196567885,1,0,330.04516366214114,469,7.6155774612851275,43.338166454214765,0.02307434951260489
12029.434713582574,11693.928109446952,47.618806959214034,62.05247676818243,1,1,444.142414670775,473,14.433669808968396,30.771274426328223,0.032497841530553885
11401.02409384867,11567.551513490684,48.60977851058637,68.05295634179843,1,2,67.61282981071004,478,19.44317783121207,3.4774577693864113,0.28756639657954713
12887.064139192284,12124.06209562899,30.97430987522963,65.26903218828565,1,3,31.22289916790895,479,34.29472231305602,0.910428691706373,1.098383661575678
3378.209358898702,3191.0937886609163,31.52595238311596,51.37716284268048,1,1,752.166797290676,480,19.851210459564516,37.89022331019992,0.026392032367114692
2733.754943941978,2720.923997190374,31.17867879457555,41.19290580701137,1,1,219.42023264422676,485,10.014227012435821,21.910850669926628,0.04563948771612657
2703.6239697049755,2787.289036309633,34.82146232095635,50.43892071614278,1,2,73.13222569162461,486,15.617458395186432,4.682722619844802,0.21355097903132741
2695.1134693474087,2662.373317895792,36.63183929479246,46.48817565972108,1,0,459.4436832199717,491,9.856336364928623,46.61404260256279,0.02145276281926728
2875.0473909656653,2806.58928899564,36.24952544685447,51.26200043420258,1,2,58.07463033665034,493,15.012474987348106,3.8684247857593923,0.25850315189822015
2884.7691002085785,2961.796901726554,33.81501542192985,48.995511730617714,1,2,83.14906135974934,494,15.180496308687864,5.477361192213641,0.18256966537491684
2959.4790938823603,3099.7750097313046,44.02290674772976,61.21920954343577,1,1,589.6675527644323,496,17.196302795706004,34.29036809654661,0.029162708232948666
4193.075995887652,3589.689855041308,22.973673050914037,38.98067511029701,1,2,68.52565818172371,503,16.00700205938297,4.280980156528149,0.23359136539679604
10797.373895728062,10812.524616954172,58.80927213797517,69.89430186860093,1,1,685.4992658537531,504,11.085029730625763,61.840092675606726,0.0161707390259856
10452.03481721168,9812.51879592102,47.70797211042567,54.61635413994088,1,1,107.17538167788182,507,6.908382029515209,15.51381802859023,0.06445866505312309
10861.278458186149,10837.731928773184,52.71692599986025,70.85920039632518,1,1,367.9018870338305,508,18.142274396464927,20.27870811531311,0.04931280603841168
10559.546561046254,10498.272664422824,59.27614965854336,68.84484158751117,1,1,160.21250413358445,509,9.568691928967809,16.743407074123123,0.059725000746442845
10979.96777519006,10875.16592804402,50.22650225832305,62.72355016989091,1,1,376.1074267677653,510,12.497047911567861,30.095701755261928,0.03322733618680814
10699.439980671768,10131.17459179384,49.032082083321086,57.197557806114105,1,1,133.9240241920359,512,8.165475722793019,16.401251897449384,0.06097095552538361
10930.483547003629,10617.962977832238,44.32533892749415,57.24176177897894,1,1,398.82585633530834,513,12.91642285148479,30.8774233331531,0.03238612202872186
11165.982165131158,10650.347662616055,47.38979137021634,63.6520515146339,1,1,662.3658866306386,514,16.26226014441756,40.730247871358316,0.024551777911059662
10813.386651382743,11326.69229194464,61.77648383457532,74.31619186996753,1,1,566.9132412007311,518,12.539708035392202,45.20944503657257,0.022119271740474615
11144.814011821718,11441.264085713286,58.86516859904307,68.97663087856036,1,1,388.0171098175984,521,10.111462279517283,38.37398578874213,0.026059320642511218
12508.696962994112,11634.63592853807,51.36016278458137,53.78842582244188,1,0,184.0121030978669,525,2.4282630378605106,75.77931230217791,0.01319621371083965
13190.111514865985,13944.077787135077,45.57214406022157,70.46024782831132,1,2,72.2641216658223,528,24.888103768089756,2.90356076699084,0.34440470864894934
13339.24657062829,13240.71653047744,63.66451651132125,76.12739436227888,1,2,73.53287060497765,529,12.462877850957625,5.900151753419256,0.1694871660581408
13616.839170381629,13890.66471712403,52.18592687525985,71.45873788877952,1,1,812.066535727225,531,19.27281101351967,42.13534471736214,0.02373304423419001
13667.001775403052,13547.62009346212,54.087062262266414,60.56923572108462,1,0,293.9292617415623,533,6.4821734588182025,45.34424504511023,0.02205351525877564
14244.890962721944,14052.55420390042,44.42161048718997,53.66229141478358,1,1,365.59393781844216,534,9.240680927593608,39.56352791348326,0.025275804579075457
14789.120942212265,14390.019827475462,39.72991416632431,50.02331402623495,1,1,498.8712691234693,539,10.293399859910636,48.46515980268159,0.020633378783260912
14598.853216060392,14426.638669887232,45.52800150100511,60.36332278512553,1,1,717.3821494650601,548,14.835321284120425,48.35636085838859,0.020679802661918583
14196.476559436238,14161.459160271672,33.38083715853094,40.55821324469052,1,2,67.60439593973805,551,7.177376086159583,9.419096216805787,0.10616729853717546
18658.49187001228,17885.2354336622,49.83729482028526,57.7115093466697,1,0,223.16051425625565,556,7.874214526384442,28.34066985456173,0.03528498109366456
18195.786941761824,18014.85934837132,45.720452590825126,58.33947924415013,1,1,502.8966524174724,560,12.619026653325001,39.85225376197804,0.025092683740613762
17647.488032717545,17589.62828115875,53.542937420012485,55.70731080521988,1,1,117.4821887274594,564,2.164373385207398,54.28000063685954,0.018422991677729216
18413.20705024155,17940.29345694313,32.9207784540356,41.81988146921353,1,1,396.4847803484668,566,8.899103015177928,44.553342024723094,0.02244500534763677
18319.52447421202,18461.437543778866,40.34246874693231,53.88316963462974,1,1,612.540146765469,572,13.540700887697426,45.23696017257128,0.022105817813247636
17861.980269440348,18309.541547377543,50.0957368648112,52.93802506372185,1,1,86.5315161725907,574,2.8422881989106514,30.44431462149235,0.032846855395918285
11511.33322675159,12003.67573807706,47.8522831065116,60.75683293646549,1,2,66.08826546613228,576,12.904549829953893,5.121315066158213,0.19526234708893947
11987.36935826089,11873.43163872088,53.48892181331475,55.08201580922783,1,2,43.39788072214901,577,1.5930939959130868,27.241255590367963,0.03670902747792516
11795.683631462758,11432.003238360125,61.50147646715624,75.93749270019825,1,1,782.4097455275705,583,14.436016233042011,54.19845287626822,0.018450711172197834
11730.125400645376,11842.940114152609,53.43452658463404,68.50934574564097,1,1,590.1294053149819,586,15.074819161006928,39.14669881025385,0.025544938152947547
11854.095272168595,12145.225563992864,56.666651155015245,60.03252300248746,1,1,61.331357998890766,592,3.3658718474722136,18.221536879055844,0.05488011283776056
11803.020619783145,11595.68873196314,56.926870520643256,75.45884876971623,1,2,205.616044272238,597,18.53197824907297,11.095202115431125,0.09012904763665436
12389.367215651371,11620.371681655666,61.06613633041551,74.40591275105095,1,1,505.80386300619807,598,13.339776420635438,37.916967050794405,0.026373417437644153
12571.481770951254,11752.632046548966,58.23860826800286,70.53963411036534,1,1,389.9067454402755,599,12.301025842362485,31.697091806563638,0.03154863563202118
10800.876956479526,10766.547773800325,38.26901949074771,72.87833153447484,1,3,37.141562349824056,603,34.60931204372713,1.0731667333605925,0.9318216535360979
10284.15152943062,10363.19352038258,55.35347544559895,66.09241698675959,1,2,106.79549706230596,604,10.738941541160635,9.944694889433563,0.10055612677091984
10217.31909521561,10482.565756258417,61.28045019534554,69.91682878846736,1,1,218.9635221118766,605,8.636378593121819,25.35362707307244,0.03944208838908415
10262.72041356002,10364.04926872606,45.62212762131234,50.69191409744299,1,1,114.6206956463388,607,5.069786476130652,22.608584441571843,0.04423098679991819
9590.616067809244,10476.884279309268,65.31836843936185,78.37019847478292,1,1,476.4084987785529,609,13.051830035421077,36.50127970450414,0.02739629974881684
10076.984963652152,10449.950165817378,61.42293497961949,67.83226879721113,1,0,199.13658874099175,611,6.409333817591637,31.06977954470455,0.03218561620500579
10664.932635367446,10779.48581038059,60.93468934288878,74.71844039602712,1,1,757.9000354518196,621,13.783751053138339,54.98503509893687,0.018186766602961302
11212.79815548181,10820.742728961905,70.54249034318815,76.82586507475115,1,2,184.4711844049632,623,6.283374731563001,29.35861575759873,0.03406155141157074
9738.41034737363,9654.367718315436,61.734040946509865,70.74441933836498,1,1,388.59006840625176,624,9.010378391855113,43.126942233360126,0.02318736150105413
9744.509747336551,9677.0217592216,63.67742941059039,71.35745663914555,1,1,203.23652328951275,625,7.680027228555161,26.46299514848823,0.03778861744065005
9955.241286570756,9512.057301142562,46.48946031912581,50.05816401568729,1,1,115.03259373036197,627,3.568703696561478,32.233719443056685,0.03102341328516481
9254.933373975487,9871.035746021076,67.1452244583677,75.71370532068858,1,2,150.82896166952816,632,8.568480862320882,17.602765775294525,0.05680925445270081
10006.64480858966,9478.615241461554,24.994623750370707,69.37599748427914,1,3,49.26323751445912,637,44.38137373390843,1.1099980322785914,0.9009024979505696
9207.90767930391,9154.33120337324,49.21474352745911,60.8822591217338,1,1,222.1360191909481,638,11.66751559427469,19.038844850565393,0.05252419502595522
9664.621055527914,9832.264224067205,57.52979650731961,69.86631618846702,1,1,294.1994980251282,639,12.336519681147415,23.84785220054582,0.04193249738343784
9733.956627033973,9868.66347320265,53.54220118343946,61.744536225147606,1,1,148.72342535746745,640,8.202335041708146,18.131839848192257,0.055151601181812775
10149.41750182788,10409.009328467131,50.22933504357474,68.09611977253643,1,1,613.3631900523459,642,17.866784728961683,34.32980244386653,0.029129209282084387
10405.40722788586,10164.11158693931,45.43085278445469,50.48810403719574,1,0,148.57201614867878,646,5.057251252741047,29.378017567972773,0.034039056504962285
14038.773584276112,14588.35780551593,38.135237252840895,57.24449115911269,1,2,81.38001487416074,653,19.109253906271796,4.258670446963459,0.23481507020883138
14633.795947478631,15039.2772934529,67.07777828606041,76.28480496025232,1,1,237.97287458904967,661,9.207026674191908,25.84687576241179,0.038689395545989554
9457.925825175527,9435.571632132,49.0528922702056,56.95737780220829,1,1,194.94690114583065,673,7.904485532002695,24.662819655568214,0.04054686422581152
10118.045069689397,10364.969564184092,38.97767307560472,78.23212779592092,1,3,53.62057732916976,674,39.2544547203162,1.36597432600225,0.7320781810933925
10612.079823486143,10075.202927396582,44.92270575285932,83.46377748655082,1,3,39.24436346061513,675,38.5410717336915,1.0182478508066197,0.9820791659003607
