duration_minutes,km_driven,charge,event,charge_mode
113.03504768586572,97.8976808858988,-20.009440922403165,trip,0
70.41717081873705,0.0,17.30907632731069,charge,0
31.891695981598204,0.0,21.960884050109613,charge,0
92.23416694720927,7.877176408992588,-0.4166911369025001,trip,0
34.8743292818749,12.248634542084863,-1.311960346689844,trip,0
107.48251614519064,8.807850541780429,-2.1976038116506658,trip,0
42.80181186490522,0.0,13.195560905598228,charge,0
40.35027179698909,0.0,31.30218645166325,charge,
36.46259741669833,15.746737939278391,-1.3358415198407982,trip,0
94.6336279484886,59.17573102824488,-10.25770791931653,trip,0
56.29075708525432,23.216853645715567,-2.642461439122499,trip,0
42.76792223223144,20.48402653896788,-3.0696829701042105,trip,0
41.55740014301658,0.0,19.471105213746,charge,0
42.41980433678943,0.0,30.55616624730041,charge,
25.535005410564093,0.0,16.085882305448536,charge,0
28.915675516773803,12.69468750930787,-0.944308520283414,trip,0
30.610046844617475,13.5766383936672,-1.1896068047512216,trip,0
37.947178056523306,15.479956545769271,-1.3106696975132763,trip,0
170.1286916073915,0.0,4.948254379947855,charge,
207.41228808023223,0.0,11.326076390261974,charge,
44.04990044831863,0.0,19.174863757263736,charge,0
90.80503705603934,66.66443802782076,-14.185219977763374,trip,0
144.35795157388992,11.331565753177026,-2.189135487698607,trip,0
193.64701568571223,176.23761443238428,-32.187440332212944,trip,0
82.53867285371723,67.16134795925423,-14.290728466255572,trip,0
121.014182819596,116.92253041937612,-22.51413300183279,trip,0
54.92925570810944,36.98320466140303,-7.894962269002718,trip,0
58.61501156090602,40.26097249419504,-9.070464722098464,trip,0
191.84173550683548,160.16576555136027,-25.44152101335725,trip,0
83.7628103611583,30.00527921134516,-4.590958664371343,trip,0
275.56121037806287,0.0,4.317834707961097,charge,
37.26274131427228,13.442088206593366,-1.472134072886348,trip,0
34.85839008716503,16.12222683343793,-1.977410735359328,trip,0
27.33260462571563,0.0,23.21207266894996,charge,0
125.68620162348878,126.21535927228146,-25.25583823069355,trip,0
41.40642453194808,23.38408370817933,-4.522346088791224,trip,0
92.49879067114684,78.42530471949497,-15.541134368821098,trip,0
31.96555309904622,0.0,14.240961758311483,charge,0
54.90678640733157,23.79407976684679,-2.0244986133818514,trip,0
58.98781590462532,21.137757888297912,-1.1473151456042103,trip,0
54.89971580261945,0.0,17.965592092970752,charge,
62.32958297747222,0.0,9.67051489424962,charge,
329.65181441784944,0.0,9.156711620442422,charge,
71.76388018196779,43.43481449115269,-11.203029336848076,trip,0
34.699792342155675,18.326086848697724,-3.4577936676514582,trip,0
55.13699838425884,37.378902217943725,-8.65436775434189,trip,0
53.562246392400446,25.025712080397877,-4.779480875223484,trip,0
483.9456018156594,0.0,8.200923454427368,charge,
63.54433713430208,21.319783779841917,-2.116242952913609,trip,0
101.11608189111588,0.0,11.36386326744433,charge,0
37.62780954134347,12.937378836025626,-1.328347427847817,trip,0
42.224489452593744,0.0,16.09500844414221,charge,
135.59332851262343,128.38806661446733,-25.37098079078116,trip,0
123.7446569565041,120.82385044945782,-23.171956070207187,trip,0
97.52289838092838,79.88625688634919,-16.649747887495103,trip,0
40.60764842686134,17.61712403036823,-2.0380296128136024,trip,0
86.4172617091803,24.70102661383624,-3.865413984687095,trip,0
37.57513114627811,0.0,27.814694167968327,charge,
32.46084473074012,15.724308916334447,-1.822907538770835,trip,0
41.2454625649783,23.934438676382804,-4.89453600423785,trip,0
77.29535065982903,64.70908933260671,-14.33153796054176,trip,0
111.04420365955696,93.4228766621318,-19.565636631194785,trip,0
123.3077060866237,119.35443386238708,-22.86739617161272,trip,0
66.75019269774745,49.24760291816879,-10.352583123947596,trip,0
76.13193284360798,43.20489446424567,-6.91872772200017,trip,0
152.46329865631938,136.94057991810132,-24.466302332158183,trip,0
32.23558548628672,0.0,23.216344301385945,charge,0
85.31048962160982,71.81521242800133,-16.08998501284877,trip,0
36.87723709084644,18.310266779687822,-2.9398519897103625,trip,0
29.215821399902158,0.0,22.009029427780035,charge,0
281.131861492332,0.0,9.665510506152089,charge,
135.93368823024818,98.54655590092682,-19.28039483640442,trip,0
109.20823639439448,67.57378838694227,-11.431586652480467,trip,0
82.45015608936997,24.94661596192307,-1.506098963152283,trip,0
66.76017169992566,0.0,12.242428978856225,charge,0
32.39922788530805,0.0,22.01662344099958,charge,0
337.4068742565373,0.0,8.382588571105941,charge,
40.81627354977668,12.710076467700878,-1.640676201808347,trip,0
36.613778932012224,15.852981346893074,-2.196962650446821,trip,0
151.46638383738593,130.60911470007363,-22.950776271803434,trip,0
72.18544706322855,0.0,29.58168448514732,charge,
54.46126477323694,0.0,16.84674081195746,charge,
62.26059034782147,0.0,15.93293621464082,charge,
347.38852377505594,0.0,9.29941578552642,charge,
278.72028155546707,0.0,10.175300277358602,charge,
39.43117039850432,0.0,20.473206868277643,charge,0
42.90835628130843,0.0,9.646625394329805,charge,0
43.63821329397491,18.096790945984427,-2.1342037933901,trip,0
137.21742766300574,90.14494258406924,-14.832680382265274,trip,0
90.5171682135422,0.0,15.94476855322084,charge,
225.6385053659542,0.0,8.501669692874302,charge,
92.72703552715836,0.0,5.743410847477961,charge,
33.61704854464957,11.233204907331904,-0.8259601541765846,trip,0
99.49613024053352,87.80118294705481,-19.246575664593905,trip,0
42.384807968796686,12.876688041403815,-1.796761484484236,trip,0
97.15885967508412,0.0,12.726205924078243,charge,
370.802983869025,0.0,9.700882620358923,charge,
35.83118101763447,0.0,14.343281094322236,charge,0
132.26903388574223,0.0,12.941527840574151,charge,
201.1182806444724,0.0,9.859166170019437,charge,
37.42284657250679,15.858682996130142,-2.7045708082064976,trip,0
68.44988812107898,52.641711445474925,-11.977935102459377,trip,0
42.62647704623512,22.17024245629509,-3.465462621790934,trip,0
44.58060761021909,0.0,22.55872940223358,charge,
65.14863270851198,21.79350531374809,-1.8059209302534212,trip,0
44.51347547249988,25.79335666152015,-5.170189524661652,trip,0
31.813272202136424,13.8766350286918,-1.2798023652711097,trip,0
74.90500092140809,60.60172660481736,-13.610414795133366,trip,0
34.26351433793431,14.154129380144749,-1.618560303660189,trip,0
88.7542969554921,0.0,8.371538948800747,charge,0
54.53617347308104,28.156124613707917,-6.80133277093023,trip,0
84.63982272576906,0.0,15.315747778406106,charge,
67.19876980376917,0.0,24.142372595420014,charge,
120.2211867408262,78.89993778467282,-15.976940798519196,trip,0
427.91826244376256,0.0,9.218462938464526,charge,
309.58215113062363,0.0,8.55120564094787,charge,
126.22422941668506,96.58629310822354,-20.18424894490817,trip,0
87.9855755165088,69.98026475670622,-15.039513157886924,trip,0
94.15740819752368,62.2696287740762,-13.620715008239266,trip,0
78.9921707774482,60.39803388262921,-12.255062460975124,trip,0
57.49947751232203,22.73070316454736,-1.4287432802470337,trip,0
76.08822966752459,0.0,25.98671859550427,charge,
128.65404658671287,111.50133413603272,-20.3643278121149,trip,0
77.35645274464763,56.55355282878183,-12.025855657370002,trip,0
120.26798583431344,117.9044820605546,-23.09595765062955,trip,0
35.93377280789855,15.96820904340936,-2.115526850789834,trip,0
26.09171901402924,0.0,21.83621566642205,charge,0
26.46080237388547,0.0,17.727538097429488,charge,0
36.3274874631092,18.49133887421342,-3.3848345187154223,trip,0
55.70445945396089,24.78472124555784,-2.653502734658815,trip,0
178.45757716308074,123.08554127714244,-19.271564298006037,trip,0
55.9880631370893,28.428186407844787,-3.8175766974652703,trip,0
49.55917371315484,0.0,27.51865255393919,charge,
88.57850620599292,72.52691124900402,-14.563625826179733,trip,0
44.20485442355693,0.0,30.711010841413028,charge,
100.0580282187486,90.76239442524414,-18.288897322042843,trip,0
90.06334790298615,40.87404842172272,-2.7731750570177383,trip,0
50.389754670430825,24.039570494857863,-3.2343698050342624,trip,0
86.12247301329353,0.0,19.16095805323232,charge,
231.2367917714435,0.0,9.87253063407357,charge,
41.18524660378717,13.744247438993527,-0.8314558216381016,trip,0
33.23459243942776,14.49577327316218,-1.4596772266402525,trip,0
85.08742178662519,72.27312516376342,-15.342990576526851,trip,0
54.796712203864594,37.28484120740167,-8.756553862050538,trip,0
129.3068659967124,108.86897834475138,-21.37779134278477,trip,0
52.070687069401465,0.0,26.88760837428636,charge,
60.82368389452664,0.0,17.792861599301574,charge,
156.9912359645026,120.92035160244578,-19.0890207072105,trip,0
115.24942283171129,96.53460491766026,-18.974003048656108,trip,0
40.735242875493846,22.763766249374523,-4.731664404923876,trip,0
64.08681392994333,0.0,15.914683937253486,charge,0
33.26417646725604,15.38118431332241,-2.60509922715309,trip,0
30.37400888060422,0.0,19.03544866588777,charge,0
84.42091709803046,0.0,16.113560485209263,charge,
126.35715531452848,108.86327528665608,-21.60294300994481,trip,0
26.116604012828876,0.0,25.672383070243413,charge,0
43.18495922009369,0.0,30.51806295290058,charge,
118.5892485216731,103.773521353922,-20.333943432467837,trip,0
139.0655653398152,0.0,4.525346115246563,charge,0
85.6327150581944,0.0,28.601240756475377,charge,
70.84231896312293,0.0,18.580931986513875,charge,0
91.5652943597926,64.49198991554829,-14.242008541532355,trip,0
32.775352434984214,15.227958301616358,-2.650946416612328,trip,0
70.38881486265804,0.0,7.02824793936675,charge,
30.24838522974899,13.69350318344108,-1.5838626577327233,trip,0
37.989796558456895,16.87267911763904,-2.7628914974496013,trip,0
220.8533936552826,0.0,8.735868394423633,charge,
89.1324768707606,0.0,7.388688783922177,charge,0
54.94186366627787,0.0,14.652395735494665,charge,0
57.55099769600709,32.7958554167406,-6.253697835159187,trip,0
39.59066529772571,0.0,31.412965784857164,charge,
75.38475781315984,54.57463111774504,-12.696955758725297,trip,0
32.63864672349333,15.926009512992277,-2.1234789150712743,trip,0
47.83116645608259,0.0,15.943119852982376,charge,0
65.2838897365621,25.771595437374916,-3.3635096636109694,trip,0
65.38555495772194,12.103054403966548,-1.0918505380873142,trip,0
55.42776091677598,33.839610850538755,-7.998439025887933,trip,0
92.7003782811038,66.9982810728457,-14.662439592491538,trip,0
284.8133705700675,0.0,7.125388025133461,charge,
53.68348722431816,27.93863635177936,-7.605706971611681,trip,0
61.72128300681457,35.159237631114514,-8.51431150176208,trip,0
372.74163116912825,0.0,8.900088930296349,charge,
51.74803144001849,20.89116261543834,-3.920345678995602,trip,0
122.13558881603504,68.72932263232161,-10.618427710629469,trip,0
143.40009973179562,87.5057002937835,-14.093646336993672,trip,0
127.8539762263694,110.95112428022642,-21.589345396362,trip,0
103.89092839290488,0.0,11.63103597376275,charge,0
36.90069546737446,0.0,25.4116386295012,charge,
36.376720638925846,0.0,28.25125000686572,charge,
134.85892689911233,138.29034499382888,-26.113366360527397,trip,0
45.18554325258157,26.08717686208581,-4.969980693684903,trip,0
58.120922262930726,25.986725270634608,-2.599553599078291,trip,0
217.38570142893545,139.2746860585572,-22.893350710215053,trip,0
96.36331185441614,0.0,7.774792730169082,charge,
35.59763412730425,13.62990027886794,-0.9921291539674684,trip,0
77.06859860959658,0.0,14.59295093245261,charge,0
50.62746376800709,27.29182672290936,-6.587010066700046,trip,0
70.13981044647768,34.20835976694931,-5.722558228541573,trip,0
138.2598473201697,129.8057499275116,-25.865012151880222,trip,0
26.367104911649804,0.0,20.892001709151685,charge,0
75.3805367761294,40.79221630057473,-6.9568018727089225,trip,0
55.67510339154713,20.43353165132128,-1.419667102166656,trip,0
277.69790814733614,0.0,9.832720352053116,charge,
260.9104761911482,0.0,8.623207211462585,charge,
145.73396552347307,89.98179680160008,-18.951241825919677,trip,0
84.16819169798704,69.40525899613779,-14.55554886036508,trip,0
38.3584460486532,20.28077901597887,-3.5292456714200284,trip,0
42.76392180689248,24.12342291870068,-4.548025844020472,trip,0
87.49197891797783,52.90139219352943,-8.96078452239685,trip,0
163.21242683462594,0.0,9.995458723064983,charge,
48.43396951876071,14.80577139272692,-2.2685145754419693,trip,0
85.48970720605007,16.394191416357277,-8.537838787235586,trip,0
32.82429146187888,13.320047271700387,-1.7321207776603984,trip,0
41.45773145766469,20.11763041579328,-2.9149799310625752,trip,0
29.94514710607831,0.0,19.52696950616918,charge,0
47.27432048560255,0.0,26.06871228867629,charge,
292.52207253865106,0.0,11.37539584234463,charge,
48.60485901184736,0.0,23.644090418807156,charge,
79.8802357878024,0.0,17.631738621452627,charge,
84.1109870863847,0.0,21.099013510304275,charge,
68.74842721572101,44.14359134019647,-8.059082883648855,trip,0
28.41405049110349,0.0,19.513913132563644,charge,0
65.41834520879982,46.73845741410729,-11.289119800309583,trip,0
39.07864762295564,20.402090162311232,-3.8381188362949104,trip,0
41.87948585886322,0.0,15.086403583114446,charge,
34.77167866182642,17.99372592252562,-2.8759273850103,trip,0
108.11459070246742,89.43816913142157,-17.126751006232354,trip,0
51.01334303130846,0.0,31.261376957377053,charge,
313.2954282919331,0.0,3.289195641005449,charge,
53.56407746943979,0.0,23.660119448903245,charge,
41.48179283948277,0.0,21.80880394326552,charge,
34.26566897878782,0.0,21.864901385217365,charge,0
28.414905361408003,0.0,23.359090100314347,charge,0
94.21734839410044,72.92514475034993,-16.6809566172614,trip,0
214.99360885815176,0.0,8.972898197392524,charge,
183.91804009117567,155.67118095811256,-28.804407364131208,trip,0
30.639174941616687,0.0,18.4842581998045,charge,0
106.02016948700592,72.0881308079391,-15.085718398408048,trip,0
440.53369199481097,0.0,8.23146604268318,charge,
55.17270070966433,20.253056912683142,-1.510045851601916,trip,0
30.338602542551463,0.0,17.321266716952593,charge,0
35.776822296852295,15.097612147486286,-2.1757960039511204,trip,0
170.71285665900055,0.0,2.6476514057935674,charge,
34.74028929498947,14.424772454048927,-2.297566672068072,trip,0
47.34075401963207,30.14867280149809,-7.1637970203237415,trip,0
122.66814543928248,111.73735733677096,-22.169096679707373,trip,0
60.31096026234382,0.0,13.787386003821169,charge,
90.80474290711736,71.68523116815157,-14.952327724317549,trip,0
105.68256741552476,71.73192072973212,-12.312154951808267,trip,0
130.91756666369844,84.05075163288369,-14.335547299757998,trip,0
37.45344541411591,15.330258315058924,-1.412222970786971,trip,0
36.03805963132555,16.948777185810787,-2.121597065304144,trip,0
29.59092929736672,0.0,28.81755355846815,charge,
156.09377289609108,156.50989116582645,-29.58751083370593,trip,0
37.50486632253979,0.0,27.46324623380447,charge,
90.15378398904936,0.0,14.316810296049267,charge,
135.15847345381215,0.0,9.782459975086894,charge,0
69.46743013316637,42.06670044590113,-9.414351950118288,trip,0
32.32850713074066,14.053514361139428,-1.3385310661893897,trip,0
32.03556789620086,14.273911915302854,-1.6603273763677038,trip,0
338.6776270143894,0.0,8.009949010139735,charge,
71.35566030804192,36.43825266449291,-7.765035530766752,trip,0
53.5324748446344,0.0,30.95517668531301,charge,
129.59829404116553,84.72879564860466,-12.911673984477323,trip,0
37.5860403944221,0.0,17.84487059773282,charge,0
84.37216191421203,14.599682202697837,-6.155300407291435,trip,0
398.8787336849577,0.0,7.281831358871244,charge,
51.506303532795656,23.581732428581716,-5.757168443395798,trip,0
36.58687901309703,13.487275925305932,-1.543477828659462,trip,0
282.96679188254456,0.0,9.19456511177583,charge,
43.0403997323859,19.035579397719857,-3.9150498539872274,trip,0
82.22536748319175,62.855634899666384,-13.206857941311704,trip,0
58.97715300620349,29.181908651986408,-3.85855272712908,trip,0
175.88150914904378,0.0,10.62897595307551,charge,
31.47663714523627,13.938382466982452,-1.2891449999556812,trip,0
41.556694185603824,25.15168372973894,-6.262186976033448,trip,0
128.60977717395463,116.21112464088426,-23.79155510603298,trip,0
72.2926643452908,0.0,16.67163718915718,charge,
37.090138403715095,0.0,19.964666112403293,charge,
55.28458760586303,29.481189587032645,-4.846224091189811,trip,0
47.00135763972681,0.0,13.121527603476522,charge,0
256.0814333389787,0.0,8.298679721091275,charge,
42.50319187930965,16.136488705250844,-1.923769690227388,trip,0
32.246667546922374,0.0,25.567365861115192,charge,0
29.47748341188152,13.117652107937577,-1.1752597819691175,trip,0
35.65628374548582,12.194676680920914,-1.6419668509849146,trip,0
33.15460231695643,14.75521592417664,-1.6739416434882628,trip,0
91.88676236290308,67.51369213049146,-13.634096125831164,trip,0
86.93092661791346,0.0,19.8927811166529,charge,
168.37935855347558,0.0,4.358086308732254,charge,0
310.5566076793638,0.0,8.574512267046018,charge,
38.6494843457847,10.66914033973977,-1.1127424012099567,trip,0
34.11339543560108,12.265411225829618,-1.2853813004214345,trip,0
80.94353266470401,0.0,12.069182225516428,charge,0
37.51758090969244,18.092181161871828,-3.614478477686788,trip,0
148.29276699578975,132.89797958520438,-23.74793116386499,trip,0
182.00105685917643,139.85725457007808,-20.230250179591707,trip,0
84.53054640125295,0.0,21.46068671665409,charge,
388.0382281440376,0.0,8.980675399527456,charge,
130.1015681392297,91.2153028965906,-18.70175934008912,trip,0
73.00532835346746,46.57081173846712,-9.900460390627003,trip,0
89.74390952743734,63.29915473980062,-13.992971537836944,trip,0
114.3171545921063,107.49070924941314,-21.04723110835912,trip,0
101.76231236526304,91.02874189041992,-17.8133638780131,trip,0
55.98431273833404,31.73379327916521,-5.24502219659594,trip,0
86.63371854714339,0.0,16.931507319166883,charge,
97.52144969748764,55.78125619780021,-9.673576755539711,trip,0
37.439054178107966,17.13522970989812,-2.147801406972917,trip,0
152.58895907578986,0.0,10.785594148959788,charge,
38.30264599815332,17.22183645157105,-3.378372946063692,trip,0
33.46464263444793,14.834617764886294,-1.9590502099765388,trip,0
106.9240376481936,87.44711996878293,-19.27159344169712,trip,0
27.225493972637608,0.0,15.195192818545792,charge,0
44.987764871164295,0.0,18.155967009898944,charge,0
44.51518521310889,0.0,24.61102812835398,charge,
33.315163506020006,15.262693701156744,-0.930028111652362,trip,0
59.56010469350939,40.98799969268705,-9.28533282969036,trip,0
32.675680072770795,0.0,16.473493396862935,charge,0
37.97683562158208,17.969462566172567,-2.351540787955244,trip,0
64.5488336416996,0.0,10.267294419956812,charge,0
105.463338223972,97.61238145987866,-19.17601878848005,trip,0
37.667096806735614,18.70974430284652,-2.476533915629176,trip,0
56.29525756376064,23.352921173097855,-1.6487948014674032,trip,0
63.053726147329215,0.0,14.732157854606555,charge,0
153.70413646880596,0.0,4.497226616735148,charge,
43.94363179652978,20.1507132246356,-3.808184102167417,trip,0
99.54024522510768,87.60669852222605,-17.635175187342377,trip,0
95.55641723908272,78.95298411456511,-15.480174093842692,trip,0
46.12927226955925,0.0,25.514615780253536,charge,
41.35538601712277,23.40152678186457,-4.356901517892993,trip,0
33.2163993286032,0.0,21.212107685247148,charge,0
121.43972071130352,109.956030809524,-21.089876655183588,trip,0
167.06018888306536,132.80540069351517,-21.170159197350543,trip,0
69.27226967715474,0.0,16.975672501312147,charge,0
129.63250356079195,111.32830380425612,-20.92650961312119,trip,0
42.03538846437492,20.16424389902967,-3.223153647351438,trip,0
102.74760094805517,74.72784083915555,-16.617789748529503,trip,0
39.79406192355283,13.876395522793528,-1.3971931529566175,trip,0
345.4836447711962,0.0,8.496648651239013,charge,
92.44623361251182,59.74546202361845,-13.97938225102302,trip,0
41.112977890517854,21.455183508425492,-4.292718783357614,trip,0
176.05738078949648,141.71350981316996,-23.072138928245217,trip,0
63.64053118551306,26.10536803948859,-2.976548060169293,trip,0
73.1529396362408,48.19181583512809,-10.139838342420376,trip,0
179.2513674439399,0.0,8.253498673142516,charge,
37.21469208786662,15.117107927605526,-2.4183547814570545,trip,0
75.74553146597009,38.67777088143054,-7.171836515678436,trip,0
35.431881209767695,0.0,19.81481757961933,charge,0
55.097402262498605,0.0,21.558801034379897,charge,
87.68367577043314,38.82955281345584,-6.149492485996873,trip,0
49.75817648945987,0.0,17.131532961228245,charge,0
36.74712399206947,0.0,15.721902584118666,charge,0
30.778660360420293,13.66212227533471,-1.7958288863695628,trip,0
23.592392615306466,0.0,16.164087318779664,charge,0
53.88722579826708,0.0,14.976298718199883,charge,
91.79740727412818,0.0,8.833916097998383,charge,
199.047325159262,147.01824424019188,-23.53934560339388,trip,0
73.15517516804786,0.0,27.810955448740717,charge,
82.21948450475212,56.932022866945736,-10.188450019148137,trip,0
104.48042489372486,89.80357060068924,-18.742618794988587,trip,0
116.48253188127278,99.34161404539353,-20.62661686848456,trip,0
84.64124934804067,72.92921353290409,-15.332952656640709,trip,0
33.31600550730918,14.402905565536807,-1.497197647218414,trip,0
38.422831570813415,13.22558755428063,-1.8305764929103103,trip,0
53.591712760659945,33.53162598937772,-7.270700242603523,trip,0
65.72606910353072,33.74893955288635,-4.882195732756088,trip,0
117.88025402129814,65.23655458122661,-10.859716655881035,trip,0
62.62448933292777,33.14623000417911,-7.207620804944881,trip,0
353.1785217404467,0.0,10.881560160314264,charge,
64.59127197741847,0.0,27.43658391984725,charge,
62.92885992994808,0.0,18.464815194467175,charge,
83.35900272106217,0.0,15.74972231895036,charge,
49.57265308750464,25.981943605818543,-5.8150644674259695,trip,0
41.12602339520773,0.0,18.325899709224075,charge,0
223.5446945095058,0.0,11.346951599846848,charge,
299.4415729495584,0.0,11.710823073181274,charge,
54.00499567290541,0.0,20.79235526595177,charge,
27.040305165081133,0.0,18.81707915198137,charge,0
27.074867663413954,0.0,24.825034415366687,charge,0
86.40159827908478,68.38721804266456,-15.92476526471033,trip,0
94.4495642605587,0.0,13.367458722379284,charge,
57.89234648938199,0.0,14.294452921603565,charge,0
47.36138856650906,19.139091029236027,-3.577166226330661,trip,0
434.9858962517797,0.0,8.339580809835155,charge,
239.335608747805,0.0,9.28179634257404,charge,
206.0061091586999,0.0,10.200796843672478,charge,
34.583449089788964,17.211912454233293,-2.82364360320598,trip,0
71.7232508621191,55.581017995980055,-12.423463034826137,trip,0
105.71348246722502,95.10047741141238,-19.299471463910983,trip,0
149.58355129522874,113.1606197283867,-23.297765221231465,trip,0
358.5047939303337,0.0,8.972864890316998,charge,
357.70903285169726,0.0,8.297971945736379,charge,
29.960691038174264,0.0,21.830212066058778,charge,0
44.79122926894239,27.547559850217077,-6.203595666801718,trip,0
43.23378058741956,26.995577650763583,-6.215698625370365,trip,0
37.13641538286582,18.994151921610143,-2.856084694766679,trip,0
25.44380269887298,0.0,23.017068068523884,charge,0
88.48348139674681,75.7092909268059,-15.9590007749649,trip,0
92.5947714643894,78.29827079105218,-15.608039956780594,trip,0
164.8484537237946,126.77475488371552,-20.40828066165369,trip,0
60.86375065456204,0.0,14.57214233701879,charge,0
128.63664767797766,103.0752912175515,-21.33166520656802,trip,0
74.60643976559692,17.516618902304472,-7.326243954424783,trip,0
34.37491956527326,15.950406710876717,-2.7012567541918315,trip,0
30.040131469847644,14.076098358488135,-1.4931758178488508,trip,0
29.765289747732748,13.428473000705786,-1.1452001463084116,trip,0
42.69574911736176,26.05112418010494,-5.886050172137189,trip,0
34.7687812949449,16.750676221918145,-2.399935968692091,trip,0
129.5796449995119,116.43002739647083,-21.62974271558857,trip,0
445.3492628263537,0.0,7.190928022996459,charge,
69.13840985648402,14.801792777099177,-3.52579006233438,trip,0
192.65202754221775,0.0,10.057401556771367,charge,
45.10842108209956,0.0,20.991115239143213,charge,
35.277839096187535,0.0,16.396678953934952,charge,
27.56408144300741,12.179553996732452,-0.8038442560284267,trip,0
42.81129081391608,25.56155440002436,-6.120536147212917,trip,0
234.02570594542627,0.0,9.69854279830335,charge,
35.168342159979936,15.472988332987818,-2.123995174741893,trip,0
101.08254891401,89.02167119204518,-18.77268259403374,trip,0
64.71252751678227,49.52686116011959,-11.325570231086523,trip,0
31.455550344391728,12.93480766976478,-1.3612631452347443,trip,0
40.59780914542106,12.673823727852035,-3.0380828822004986,trip,0
34.44952308561081,14.638083451339988,-1.8993139700236557,trip,0
84.68616588842724,0.0,11.889690395515814,charge,
272.0386887926584,0.0,8.915093767820053,charge,
87.25775548512705,0.0,11.712221970353298,charge,0
39.69269820503803,0.0,16.68265350438685,charge,0
70.05684574303281,43.66260150670688,-10.996754454741456,trip,0
311.8430385747575,0.0,8.598435074041362,charge,
46.98622000082934,18.67278290731044,-4.699156699212125,trip,0
212.51152142468783,0.0,11.776096614440078,charge,
62.36746200490038,0.0,24.8590992268592,charge,
226.50974505797103,0.0,9.558020246666205,charge,
