duration_minutes,km_driven,charge,event,charge_mode,id,delta_soc,discharge,avg_speed,km_per_perc_of_battery,discharge_per_km,soc,end_soc
48.798416356234206,15.414541849518628,-2.5712342581137198,0,0,31,-2.5712342581137198,2.5712342581137198,18.95292060749347,5.9949970722725485,0.16680575285434224,100,97.42876574188628
35.60507609503038,17.12599605309067,-2.615366133183457,0,0,32,-2.615366133183457,2.615366133183457,28.859923243609163,6.548221235947828,0.15271322760298492,100,97.38463386681654
32.599289597732216,15.059175677388506,-1.853916426083984,0,0,33,-1.853916426083984,1.853916426083984,27.716878244677034,8.122898888812323,0.12310875879266465,100,98.14608357391602
71.24352338525955,42.24949698289427,-9.020137730981205,0,0,34,-9.020137730981205,9.020137730981205,35.581758151761306,4.68390818887179,0.21349692600205927,100,90.9798622690188
38.35276897445896,21.881439199869085,-4.80466518770433,0,0,35,-4.80466518770433,4.80466518770433,34.23185306037387,4.554206868746257,0.2195772016555966,100,95.19533481229567
124.19461656245912,101.77113933572048,-20.7099886419064,0,0,36,-20.7099886419064,20.7099886419064,49.1669327476228,4.914108891870074,0.20349569413376348,100,79.29001135809361
91.89944018144048,72.57007866502175,-14.570832644646307,0,0,41,-14.570832644646307,14.570832644646307,47.38010058934676,4.980503203547935,0.20078292476303106,100,85.4291673553537
35.14963428854192,15.176992855322569,-1.7964950278800416,0,0,42,-1.7964950278800416,1.7964950278800416,25.906942981088086,8.448112919762554,0.11836962993957074,100,98.20350497211996
56.67492293108515,13.376631244595968,-5.306044922340945,0,0,45,-5.306044922340945,5.306044922340945,14.161428603117658,2.521017337843119,0.3966652608805776,100,94.69395507765906
97.42439526067984,54.05969907189581,-14.007751552600864,0,0,48,-14.007751552600864,14.007751552600864,33.29332387062655,3.859270266815831,0.25911634347004936,100,85.99224844739913
35.2176378424425,14.630367134840997,-0.9338500985687688,0,0,51,-0.9338500985687688,0.9338500985687688,24.925636183144384,15.666719056156545,0.06382957378731001,100,99.06614990143123
35.0638714934767,13.248539263626093,-0.9833860466423374,0,0,52,-0.9833860466423374,0.9833860466423374,22.670410367133915,13.472368566608974,0.07422599783073648,100,99.01661395335766
127.28810723770758,104.58544071362697,-21.90577510399646,0,0,53,-21.90577510399646,21.90577510399646,49.298607536829536,4.774331892713832,0.20945339001800703,100,78.09422489600354
36.32786250298473,13.666672887401852,-1.0914258728743818,0,0,56,-1.0914258728743818,1.0914258728743818,22.572216385611434,12.52185166859685,0.07986039337200167,100,98.90857412712562
48.572193774061326,18.329942893659883,-3.1157383287854685,0,0,58,-3.1157383287854685,3.1157383287854685,22.642513919289144,5.883017429388877,0.16998079845972497,100,96.88426167121453
56.89117754166438,21.518620167728063,-1.2487268638069082,0,0,59,-1.2487268638069082,1.2487268638069082,22.694506703049537,17.23244753630567,0.05803006206130497,100,98.75127313619309
160.6757600686884,94.32208324203242,-14.156059633141822,0,0,60,-14.156059633141822,14.156059633141822,35.22202099496901,6.663018218799238,0.15008213502682166,100,85.84394036685818
117.373567795739,69.7318548744527,-7.469710018861392,0,0,61,-7.469710018861392,7.469710018861392,35.6461115653251,9.335282721601812,0.10712048363420247,100,92.53028998113861
148.78478989758813,141.78550810390658,-26.208990974357743,0,0,62,-26.208990974357743,26.208990974357743,57.1774204345084,5.409804148607864,0.18484957542452546,100,73.79100902564225
147.43897033484637,143.86865714643793,-27.60440755698732,0,0,64,-27.60440755698732,27.60440755698732,58.547068045727684,5.211800211594159,0.19187228201407303,100,72.39559244301267
106.27296842427984,90.52991591180027,-18.71170150213313,0,0,67,-18.71170150213313,18.71170150213313,51.11172704823997,4.838144510881594,0.20669080837723525,100,81.28829849786686
63.02241399458429,43.82944413315874,-9.115370986674137,0,0,68,-9.115370986674137,9.115370986674137,41.72748203862054,4.808300638255261,0.2079736845162951,100,90.88462901332586
53.22511128233293,23.038551366460563,-1.710687674560489,0,0,69,-1.710687674560489,1.710687674560489,25.971069833093356,13.467421148269887,0.07425326563938832,100,98.28931232543951
73.72925826535602,32.805091891264496,-4.646889570945575,0,0,70,-4.646889570945575,4.646889570945575,26.696396515909875,7.05958069164728,0.14165147247104562,100,95.35311042905442
144.49548090236237,122.01613898821414,-23.35704348889589,0,0,71,-23.35704348889589,23.35704348889589,50.665725277870315,5.223954780330889,0.19142585302713117,100,76.6429565111041
31.83817558524368,12.835447943438044,-1.207850755369677,0,0,73,-1.207850755369677,1.207850755369677,24.188787907910783,10.62668370771487,0.09410273491757448,100,98.79214924463032
35.59200852917135,18.84642750127319,-3.595951416926382,0,0,74,-3.595951416926382,3.595951416926382,31.770773744044114,5.241012826970299,0.19080281484029024,100,96.40404858307362
113.03504768586572,97.8976808858988,-20.009440922403165,0,0,76,-20.009440922403165,20.009440922403165,51.96495222860347,4.892574523473549,0.20439136802152102,100,79.99055907759683
92.23416694720927,7.877176408992588,-0.4166911369025001,0,0,82,-0.4166911369025001,0.4166911369025001,5.124246254753598,18.904113170124223,0.05289854070384983,100,99.5833088630975
34.8743292818749,12.248634542084863,-1.311960346689844,0,0,83,-1.311960346689844,1.311960346689844,21.073324925765608,9.336131669671966,0.10711074301238256,100,98.68803965331016
107.48251614519064,8.807850541780429,-2.1976038116506658,0,0,84,-2.1976038116506658,2.1976038116506658,4.91680927708234,4.00793377545367,0.24950512059965538,100,97.80239618834933
36.46259741669833,15.746737939278391,-1.3358415198407982,0,0,88,-1.3358415198407982,1.3358415198407982,25.911601018418477,11.787878805530047,0.08483290475728933,100,98.6641584801592
94.6336279484886,59.17573102824488,-10.25770791931653,0,0,89,-10.25770791931653,10.25770791931653,37.51883911316748,5.768903881227664,0.17334315505828687,100,89.74229208068347
56.29075708525432,23.216853645715567,-2.642461439122499,0,0,90,-2.642461439122499,2.642461439122499,24.746713152803576,8.786070934463797,0.11381651792469039,100,97.3575385608775
42.76792223223144,20.48402653896788,-3.0696829701042105,0,0,91,-3.0696829701042105,3.0696829701042105,28.73746322452445,6.673010450415497,0.1498574005586541,100,96.93031702989579
28.915675516773803,12.69468750930787,-0.944308520283414,0,0,96,-0.944308520283414,0.944308520283414,26.34146486104486,13.443368598959406,0.07438611778281566,100,99.05569147971659
30.610046844617475,13.5766383936672,-1.1896068047512216,0,0,97,-1.1896068047512216,1.1896068047512216,26.612122083807666,11.412710770855448,0.08762160192070165,100,98.81039319524878
37.947178056523306,15.479956545769271,-1.3106696975132763,0,0,98,-1.3106696975132763,1.3106696975132763,24.47605962590126,11.810722850417061,0.0846688227862944,100,98.68933030248672
90.80503705603934,66.66443802782076,-14.185219977763374,0,0,102,-14.185219977763374,14.185219977763374,44.048947187817035,4.69957026625765,0.21278541299400922,100,85.81478002223662
144.35795157388992,11.331565753177026,-2.189135487698607,0,0,103,-2.189135487698607,2.189135487698607,4.709778282234883,5.176274294968223,0.1931891439702267,100,97.81086451230139
193.64701568571223,176.23761443238428,-32.187440332212944,0,0,104,-32.187440332212944,32.187440332212944,54.60583437601229,5.475353510978225,0.18263660930659073,100,67.81255966778706
82.53867285371723,67.16134795925423,-14.290728466255572,0,0,105,-14.290728466255572,14.290728466255572,48.82173093208115,4.699644816416535,0.21278203759289555,100,85.70927153374443
121.014182819596,116.92253041937612,-22.51413300183279,0,0,106,-22.51413300183279,22.51413300183279,57.97131924297522,5.193294825515062,0.19255598489939799,100,77.48586699816721
54.92925570810944,36.98320466140303,-7.894962269002718,0,0,107,-7.894962269002718,7.894962269002718,40.39727556979408,4.6844054982513175,0.21347426058083543,100,92.10503773099728
58.61501156090602,40.26097249419504,-9.070464722098464,0,0,108,-9.070464722098464,9.070464722098464,41.21228138190549,4.438689055931922,0.22529174434140342,100,90.92953527790154
191.84173550683548,160.16576555136027,-25.44152101335725,0,0,109,-25.44152101335725,25.44152101335725,50.09309318273555,6.29544772371394,0.1588449374669828,100,74.55847898664275
83.7628103611583,30.00527921134516,-4.590958664371343,0,0,110,-4.590958664371343,4.590958664371343,21.49303187080666,6.5357328185515025,0.1530050306159283,100,95.40904133562866
37.26274131427228,13.442088206593366,-1.472134072886348,0,0,112,-1.472134072886348,1.472134072886348,21.644282303156498,9.131021728366127,0.10951676928918408,100,98.52786592711365
34.85839008716503,16.12222683343793,-1.977410735359328,0,0,113,-1.977410735359328,1.977410735359328,27.75038111592111,8.153200822240029,0.12265121659609236,100,98.02258926464067
125.68620162348878,126.21535927228146,-25.25583823069355,0,0,115,-25.25583823069355,25.25583823069355,60.25260894606928,4.997472589086008,0.20010114756485156,100,74.74416176930646
41.40642453194808,23.38408370817933,-4.522346088791224,0,0,116,-4.522346088791224,4.522346088791224,33.88471809267685,5.170785970170994,0.19339419689168275,100,95.47765391120878
92.49879067114684,78.42530471949497,-15.541134368821098,0,0,117,-15.541134368821098,15.541134368821098,50.871133006471744,5.046305041724189,0.19816479418737765,100,84.4588656311789
54.90678640733157,23.79407976684679,-2.0244986133818514,0,0,119,-2.0244986133818514,2.0244986133818514,26.001244644326466,11.753072889044681,0.08508413156631775,100,97.97550138661815
58.98781590462532,21.137757888297912,-1.1473151456042103,0,0,120,-1.1473151456042103,1.1473151456042103,21.500465034143232,18.423671969540802,0.05427799635454128,100,98.85268485439579
71.76388018196779,43.43481449115269,-11.203029336848076,0,0,125,-11.203029336848076,11.203029336848076,36.31477092460779,3.8770597831329874,0.25792741302325667,100,88.79697066315192
34.699792342155675,18.326086848697724,-3.4577936676514582,0,0,126,-3.4577936676514582,3.4577936676514582,31.687947872415265,5.299936494228369,0.18868150610653542,100,96.54220633234854
55.13699838425884,37.378902217943725,-8.65436775434189,0,0,127,-8.65436775434189,8.65436775434189,40.67566604635674,4.31907948436681,0.23153081660561356,100,91.34563224565811
53.562246392400446,25.025712080397877,-4.779480875223484,0,0,128,-4.779480875223484,4.779480875223484,28.033602508443625,5.236073275265004,0.19098281239186607,100,95.22051912477652
63.54433713430208,21.319783779841917,-2.116242952913609,0,0,130,-2.116242952913609,2.116242952913609,20.130621932319958,10.074355475343312,0.09926193317750902,100,97.88375704708639
37.62780954134347,12.937378836025626,-1.328347427847817,0,0,132,-1.328347427847817,1.328347427847817,20.629495567862985,9.739454125331289,0.10267515890845524,100,98.67165257215218
135.59332851262343,128.38806661446733,-25.37098079078116,0,0,135,-25.37098079078116,25.37098079078116,56.81167415365043,5.060429774993903,0.19761167419840442,100,74.62901920921884
123.7446569565041,120.82385044945782,-23.171956070207187,0,0,136,-23.171956070207187,23.171956070207187,58.58379024409615,5.214227494795069,0.19178296324780938,100,76.82804392979281
97.52289838092838,79.88625688634919,-16.649747887495103,0,0,137,-16.649747887495103,16.649747887495103,49.14923051669993,4.7980460380633305,0.2084181752461127,100,83.3502521125049
40.60764842686134,17.61712403036823,-2.0380296128136024,0,0,138,-2.0380296128136024,2.0380296128136024,26.03025495864189,8.644194333391901,0.11568458105309734,100,97.9619703871864
86.4172617091803,24.70102661383624,-3.865413984687095,0,0,139,-3.865413984687095,3.865413984687095,17.150064321845225,6.390266789453804,0.15648798914786358,100,96.1345860153129
32.46084473074012,15.724308916334447,-1.822907538770835,0,0,143,-1.822907538770835,1.822907538770835,29.064509651734983,8.625949798275103,0.11592926267666966,100,98.17709246122917
41.2454625649783,23.934438676382804,-4.89453600423785,0,0,144,-4.89453600423785,4.89453600423785,34.81755886045847,4.890032202370068,0.20449763081628106,100,95.10546399576215
77.29535065982903,64.70908933260671,-14.33153796054176,0,0,145,-14.33153796054176,14.33153796054176,50.22999865856344,4.515153189473922,0.22147642793854222,100,85.66846203945823
111.04420365955696,93.4228766621318,-19.565636631194785,0,0,146,-19.565636631194785,19.565636631194785,50.47875003825546,4.774844714900897,0.20943089455439085,100,80.43436336880521
123.3077060866237,119.35443386238708,-22.86739617161272,0,0,147,-22.86739617161272,22.86739617161272,58.07638678082644,5.219415143143935,0.19159234752835663,100,77.13260382838727
66.75019269774745,49.24760291816879,-10.352583123947596,0,0,148,-10.352583123947596,10.352583123947596,44.26738044742516,4.7570352566645155,0.21021496500346915,100,89.6474168760524
76.13193284360798,43.20489446424567,-6.91872772200017,0,0,149,-6.91872772200017,6.91872772200017,34.05001779187573,6.244629966700777,0.16013759107144176,100,93.08127227799983
152.46329865631938,136.94057991810132,-24.466302332158183,0,0,151,-24.466302332158183,24.466302332158183,53.891230660091196,5.597109774046585,0.17866363897969834,100,75.53369766784182
85.31048962160982,71.81521242800133,-16.08998501284877,0,0,154,-16.08998501284877,16.08998501284877,50.50859237582665,4.463348621558863,0.2240470294365537,100,83.91001498715123
36.87723709084644,18.310266779687822,-2.9398519897103625,0,0,155,-2.9398519897103625,2.9398519897103625,29.79116911808896,6.228295452891753,0.16055757270405457,100,97.06014801028964
135.93368823024818,98.54655590092682,-19.28039483640442,0,0,158,-19.28039483640442,19.28039483640442,43.497630580289695,5.111231213732999,0.19564757651995313,100,80.71960516359559
109.20823639439448,67.57378838694227,-11.431586652480467,0,0,159,-11.431586652480467,11.431586652480467,37.12565496044074,5.911146933595597,0.16917190711612476,100,88.56841334751954
82.45015608936997,24.94661596192307,-1.506098963152283,0,0,160,-1.506098963152283,1.506098963152283,18.153961480593985,16.563729590324865,0.06037287644348624,100,98.49390103684772
40.81627354977668,12.710076467700878,-1.640676201808347,0,0,166,-1.640676201808347,1.640676201808347,18.683836659709595,7.746852458572802,0.12908468379223909,100,98.35932379819165
36.613778932012224,15.852981346893074,-2.196962650446821,0,0,167,-2.196962650446821,2.196962650446821,25.978713712665918,7.215862929517202,0.13858356370786937,100,97.80303734955318
151.46638383738593,130.60911470007363,-22.950776271803434,0,0,168,-22.950776271803434,22.950776271803434,51.73786211478926,5.69083647338481,0.17572109208845663,100,77.04922372819657
43.63821329397491,18.096790945984427,-2.1342037933901,0,0,178,-2.1342037933901,2.1342037933901,24.882032851445416,8.479410917566769,0.11793272076581443,100,97.8657962066099
137.21742766300574,90.14494258406924,-14.832680382265274,0,0,179,-14.832680382265274,14.832680382265274,39.41697965893553,6.077454665028125,0.1645425684134449,100,85.16731961773473
33.61704854464957,11.233204907331904,-0.8259601541765846,0,0,183,-0.8259601541765846,0.8259601541765846,20.04912160996911,13.6001777452939,0.07352845078411069,100,99.17403984582342
99.49613024053352,87.80118294705481,-19.246575664593905,0,0,185,-19.246575664593905,19.246575664593905,52.94749618992861,4.56191192018507,0.2192063366184921,100,80.7534243354061
42.384807968796686,12.876688041403815,-1.796761484484236,0,0,186,-1.796761484484236,1.796761484484236,18.228259593697135,7.166609565375949,0.1395359954909922,100,98.20323851551576
37.42284657250679,15.858682996130142,-2.7045708082064976,0,0,194,-2.7045708082064976,2.7045708082064976,25.42620529745742,5.863659752597355,0.17054195539859587,100,97.2954291917935
68.44988812107898,52.641711445474925,-11.977935102459377,0,0,195,-11.977935102459377,11.977935102459377,46.143284867632126,4.394890354236953,0.22753696210781152,100,88.02206489754062
42.62647704623512,22.17024245629509,-3.465462621790934,0,0,197,-3.465462621790934,3.465462621790934,31.206298046514107,6.3974842253060045,0.15631144443379505,100,96.53453737820907
65.14863270851198,21.79350531374809,-1.8059209302534212,0,0,200,-1.8059209302534212,1.8059209302534212,20.07118590923305,12.067807038866231,0.08286509692932162,100,98.19407906974658
44.51347547249988,25.79335666152015,-5.170189524661652,0,0,202,-5.170189524661652,5.170189524661652,34.767031404845184,4.988860957318218,0.20044655654976481,100,94.82981047533835
31.813272202136424,13.8766350286918,-1.2798023652711097,0,0,203,-1.2798023652711097,1.2798023652711097,26.17140721744413,10.842795266870922,0.09222714027031388,100,98.72019763472889
74.90500092140809,60.60172660481736,-13.610414795133366,0,0,204,-13.610414795133366,13.610414795133366,48.54286832068954,4.4525995362379795,0.22458790462995562,100,86.38958520486663
34.26351433793431,14.154129380144749,-1.618560303660189,0,0,205,-1.618560303660189,1.618560303660189,24.785775166923074,8.74488849636112,0.1143525158057893,100,98.38143969633981
54.53617347308104,28.156124613707917,-6.80133277093023,0,0,207,-6.80133277093023,6.80133277093023,30.977007905703978,4.139795178681862,0.2415578444918153,100,93.19866722906977
120.2211867408262,78.89993778467282,-15.976940798519196,0,0,211,-15.976940798519196,15.976940798519196,39.37738759213845,4.938363281159905,0.2024962407717246,100,84.0230592014808
126.22422941668506,96.58629310822354,-20.18424894490817,0,0,214,-20.18424894490817,20.18424894490817,45.911768392442816,4.785230967565386,0.20897632878706723,100,79.81575105509182
87.9855755165088,69.98026475670622,-15.039513157886924,0,0,215,-15.039513157886924,15.039513157886924,47.72163915225566,4.653093755232869,0.21491077820544663,100,84.96048684211307
94.15740819752368,62.2696287740762,-13.620715008239266,0,0,217,-13.620715008239266,13.620715008239266,39.68012499459212,4.571685754852727,0.21873769406362314,100,86.37928499176073
78.9921707774482,60.39803388262921,-12.255062460975124,0,0,218,-12.255062460975124,12.255062460975124,45.876471013407695,4.928415018279996,0.20290499000000967,100,87.74493753902487
57.49947751232203,22.73070316454736,-1.4287432802470337,0,0,219,-1.4287432802470337,1.4287432802470337,23.71921013683251,15.909578353794362,0.06285521701217836,100,98.57125671975297
128.65404658671287,111.50133413603272,-20.3643278121149,0,0,221,-20.3643278121149,20.3643278121149,52.00054118509866,5.475326029160643,0.1826375259983008,100,79.63567218788509
77.35645274464763,56.55355282878183,-12.025855657370002,0,0,222,-12.025855657370002,12.025855657370002,43.86464282337054,4.702663530983194,0.21264544941639238,100,87.97414434263
120.26798583431344,117.9044820605546,-23.09595765062955,0,0,223,-23.09595765062955,23.09595765062955,58.82088133893841,5.10498347131065,0.1958870201284434,100,76.90404234937046
35.93377280789855,15.96820904340936,-2.115526850789834,0,0,224,-2.115526850789834,2.115526850789834,26.66273167937336,7.548100388065324,0.13248366457620908,100,97.88447314921017
36.3274874631092,18.49133887421342,-3.3848345187154223,0,0,227,-3.3848345187154223,3.3848345187154223,30.541069860102205,5.462996424779744,0.18304972623889604,100,96.61516548128458
55.70445945396089,24.78472124555784,-2.653502734658815,0,0,229,-2.653502734658815,2.653502734658815,26.69594659584711,9.34037900991447,0.10706203666238134,100,97.34649726534118
178.45757716308074,123.08554127714244,-19.271564298006037,0,0,230,-19.271564298006037,19.271564298006037,41.38312642157949,6.386899339036929,0.15657049640472157,100,80.72843570199396
55.9880631370893,28.428186407844787,-3.8175766974652703,0,0,231,-3.8175766974652703,3.8175766974652703,30.46526507434675,7.446657568587961,0.13428843622651238,100,96.18242330253473
88.57850620599292,72.52691124900402,-14.563625826179733,0,0,233,-14.563625826179733,14.563625826179733,49.12720773164072,4.980003751444153,0.20080306158604996,100,85.43637417382027
100.0580282187486,90.76239442524414,-18.288897322042843,0,0,235,-18.288897322042843,18.288897322042843,54.425854301356694,4.962704575734701,0.20150302818538326,100,81.71110267795716
90.06334790298615,40.87404842172272,-2.7731750570177383,0,0,236,-2.7731750570177383,2.7731750570177383,27.230199214280482,14.73907978448303,0.06784684082196077,100,97.22682494298226
50.389754670430825,24.039570494857863,-3.2343698050342624,0,0,238,-3.2343698050342624,3.2343698050342624,28.62435507227961,7.4325361489092945,0.13454357704627476,100,96.76563019496574
41.18524660378717,13.744247438993527,-0.8314558216381016,0,0,241,-0.8314558216381016,0.8314558216381016,20.023064430644464,16.530340014837048,0.060494823403658686,100,99.1685441783619
33.23459243942776,14.49577327316218,-1.4596772266402525,0,0,243,-1.4596772266402525,1.4596772266402525,26.16991311010963,9.930807310412854,0.10069674788186248,100,98.54032277335975
85.08742178662519,72.27312516376342,-15.342990576526851,0,0,244,-15.342990576526851,15.342990576526851,50.96390769366852,4.7104979178136,0.212291782619905,100,84.65700942347314
54.796712203864594,37.28484120740167,-8.756553862050538,0,0,245,-8.756553862050538,8.756553862050538,40.82526820443667,4.257935461230705,0.234855602933672,100,91.24344613794946
129.3068659967124,108.86897834475138,-21.37779134278477,0,0,246,-21.37779134278477,21.37779134278477,50.51656499702933,5.092620495685388,0.19636256046316983,100,78.62220865721523
156.9912359645026,120.92035160244578,-19.0890207072105,0,0,249,-19.0890207072105,19.0890207072105,46.2141791009737,6.334549763297732,0.15786441615692756,100,80.9109792927895
115.24942283171129,96.53460491766026,-18.974003048656108,0,0,251,-18.974003048656108,18.974003048656108,50.256878973852054,5.087730020392171,0.19655130991461656,100,81.0259969513439
40.735242875493846,22.763766249374523,-4.731664404923876,0,0,253,-4.731664404923876,4.731664404923876,33.52934409000779,4.810942683442646,0.20785947075229202,100,95.26833559507612
33.26417646725604,15.38118431332241,-2.60509922715309,0,0,256,-2.60509922715309,2.60509922715309,27.743691767261485,5.90426044159988,0.1693692224269547,100,97.39490077284691
126.35715531452848,108.86327528665608,-21.60294300994481,0,0,262,-21.60294300994481,21.60294300994481,51.69312731788242,5.039279844257396,0.19844105326668224,100,78.39705699005519
118.5892485216731,103.773521353922,-20.333943432467837,0,0,267,-20.333943432467837,20.333943432467837,52.504011610271704,5.103462675529214,0.19594539307496803,100,79.66605656753217
91.5652943597926,64.49198991554829,-14.242008541532355,0,0,272,-14.242008541532355,14.242008541532355,42.259672968758004,4.52829316366983,0.2208337587378238,100,85.75799145846764
32.775352434984214,15.227958301616358,-2.650946416612328,0,0,274,-2.650946416612328,2.650946416612328,27.87696943639049,5.744347832226773,0.17408416572371002,100,97.34905358338767
30.24838522974899,13.69350318344108,-1.5838626577327233,0,0,276,-1.5838626577327233,1.5838626577327233,27.162117407788738,8.64563800187267,0.11566526377618366,100,98.41613734226728
37.989796558456895,16.87267911763904,-2.7628914974496013,0,0,277,-2.7628914974496013,2.7628914974496013,26.648227649773535,6.1068916869207674,0.1637494246281978,100,97.2371085025504
57.55099769600709,32.7958554167406,-6.253697835159187,0,0,281,-6.253697835159187,6.253697835159187,34.191437225786956,5.244234096562452,0.19068561425499503,100,93.74630216484081
75.38475781315984,54.57463111774504,-12.696955758725297,0,0,286,-12.696955758725297,12.696955758725297,43.43686922999016,4.298245355406675,0.23265307522338632,100,87.3030442412747
32.63864672349333,15.926009512992277,-2.1234789150712743,0,0,287,-2.1234789150712743,2.1234789150712743,29.276966624100968,7.4999612192795055,0.13333402277192927,100,97.87652108492873
65.2838897365621,25.771595437374916,-3.3635096636109694,0,0,290,-3.3635096636109694,3.3635096636109694,23.685716835841284,7.662114283836265,0.13051227937301405,100,96.63649033638903
65.38555495772194,12.103054403966548,-1.0918505380873142,0,0,291,-1.0918505380873142,1.0918505380873142,11.106172681527905,11.084900342833075,0.09021280923346761,100,98.90814946191269
55.42776091677598,33.839610850538755,-7.998439025887933,0,0,292,-7.998439025887933,7.998439025887933,36.631042233167385,4.230776872963923,0.23636320941204297,100,92.00156097411207
92.7003782811038,66.9982810728457,-14.662439592491538,0,0,293,-14.662439592491538,14.662439592491538,43.364406261437715,4.569381558247287,0.21884799666053226,100,85.33756040750846
53.68348722431816,27.93863635177936,-7.605706971611681,0,0,295,-7.605706971611681,7.605706971611681,31.225955461913507,3.6733779589537674,0.2722289977165363,100,92.39429302838832
61.72128300681457,35.159237631114514,-8.51431150176208,0,0,296,-8.51431150176208,8.51431150176208,34.17871688820787,4.129428154447735,0.2421642810089618,100,91.48568849823792
51.74803144001849,20.89116261543834,-3.920345678995602,0,0,298,-3.920345678995602,3.920345678995602,24.22255923646499,5.32890829688026,0.18765569686861322,100,96.0796543210044
122.13558881603504,68.72932263232161,-10.618427710629469,0,0,299,-10.618427710629469,10.618427710629469,33.76378169470857,6.472645904395132,0.15449632418806786,100,89.38157228937052
143.40009973179562,87.5057002937835,-14.093646336993672,0,0,300,-14.093646336993672,14.093646336993672,36.61323825748267,6.208875843868339,0.16105975141821588,100,85.90635366300633
127.8539762263694,110.95112428022642,-21.589345396362,0,0,302,-21.589345396362,21.589345396362,52.06773894170521,5.139161111337942,0.19458428687783585,100,78.410654603638
134.85892689911233,138.29034499382888,-26.113366360527397,0,0,306,-26.113366360527397,26.113366360527397,61.52667005749656,5.295768576312959,0.1888300037265269,100,73.8866336394726
45.18554325258157,26.08717686208581,-4.969980693684903,0,0,308,-4.969980693684903,4.969980693684903,34.64007510047415,5.248949336007167,0.1905143174349425,100,95.0300193063151
58.120922262930726,25.986725270634608,-2.599553599078291,0,0,309,-2.599553599078291,2.599553599078291,26.826888761063756,9.996610679559971,0.10003390469578813,100,97.40044640092171
217.38570142893545,139.2746860585572,-22.893350710215053,0,0,310,-22.893350710215053,22.893350710215053,38.440804103416205,6.083630475132353,0.16437553268358962,100,77.10664928978494
35.59763412730425,13.62990027886794,-0.9921291539674684,0,0,312,-0.9921291539674684,0.9921291539674684,22.97326877981502,13.73803019935735,0.07279063923201878,100,99.00787084603253
50.62746376800709,27.29182672290936,-6.587010066700046,0,0,314,-6.587010066700046,6.587010066700046,32.34429460812433,4.143279947434785,0.24135467858480739,100,93.41298993329995
