soc,end_soc,event,charge_mode,duration_minutes,km_driven
54.985069566673324,60.73073221746187,1,1,119.60660669068425,2.1881029926554687
47.52839940878542,69.16363427670655,1,3,60.254064507109554,3.7006672717288005
65.90810543805418,59.099341942105966,0,0,40.43247906695986,30.773749383387358
69.91943863956627,61.76937303957831,0,0,41.12735809594122,32.67727463764852
53.13310097830933,60.75567254131881,1,1,28.99034154375727,2.366002338458086
36.6624276236625,47.401894224039026,1,2,74.95580779395733,3.3770613427821625
43.18824454784444,50.654541746709356,1,1,502.2069257752199,11.477310727707682
27.81885168986324,35.86152478420867,1,2,156.1315416176735,4.809231944955352
46.1185236269804,39.774712262502426,0,0,47.68262860420501,28.659041916613294
47.15170799248911,42.20107672276436,0,0,46.55560436335612,27.591764185888504
40.976581254694295,48.0234002302446,1,1,270.81747071326794,4.1146366628056565
34.14414768116298,44.189773365670085,1,2,66.50276933202275,2.3332345855363616
48.261581750405554,42.29598397088837,0,0,35.17860428049556,26.64506499521901
44.54124317845889,43.53716550081461,0,0,18.85213493837551,11.512396932946123
49.15307796261975,38.33085382815294,0,0,56.97456140732308,41.51925195221609
42.72826924514839,36.990559298679024,0,0,33.36944501271016,26.652264260749384
27.095217416299565,55.529835722151404,1,3,62.77821891327833,5.8915076759156815
39.290766306057456,51.11661872113001,1,2,289.26631461059156,7.38730372439361
43.9609420867826,48.96960713473748,1,2,79.10130002750331,2.304152581838835
32.75532941571622,46.804048293523856,1,3,36.34631299411601,1.93776332684808
34.737580242341025,28.469780460497184,0,0,31.246877422276558,19.482126874179883
42.76148329273396,42.923548002460684,0,0,19.312386079738367,9.473381078745856
51.36619647337127,51.25398662546655,0,0,30.08240986209019,14.566995283016778
52.197861960330435,64.65448582902792,1,1,559.2119867488909,6.125835315780001
50.16313414640855,46.107871132022275,0,0,40.96154267175875,21.262896902427933
33.067381561639905,47.67950922912067,1,2,77.88921527214043,2.857269792699935
45.73377387131836,58.19076888584457,1,2,72.04755004860365,7.473371577795431
69.74833265851585,52.16216198761664,0,0,181.09776964210968,104.1958406954846
61.456945658184466,65.40951082327364,1,1,160.42593938924955,7.2390847948196395
61.8568141469106,55.843158755350196,0,0,43.06028787637337,26.772084835079568
59.8208151745306,47.695185459330006,0,0,101.73348577090886,47.521886842783836
62.28582725060187,76.47373145458057,1,2,356.05829851642955,6.927673590455102
74.63403882007098,63.734581214526585,0,0,76.29418538897295,60.48812754840931
76.06306825647121,68.73426628097464,0,0,52.836319944703945,36.23657179185023
77.44207962069129,57.33953460385016,0,0,106.11754013390484,109.1114146681304
46.73487155149395,39.32205464586872,0,0,36.94724453427803,23.5085915538245
63.65233984862515,72.46699597036513,1,1,109.09338594780681,5.706113204355415
35.2961479754924,41.75883269919587,1,1,49.2223915817937,6.682230059194569
38.53853096718609,34.344713995825046,0,0,22.996649126755898,11.863789420452287
39.73060726403564,32.9856815362712,0,0,33.56195812842397,26.521623655250263
44.4944547690581,41.82791979333998,0,0,20.8965489986694,13.482374507540733
35.444557163439924,25.20069400658214,0,0,67.18730534953494,58.09793757972778
56.79431342640875,55.76659991499162,0,0,206.35645523222593,25.806211083966165
62.91865709620928,60.547645833918814,0,0,29.06158441266118,16.73349801357923
59.07736003197742,58.65396812036014,0,0,20.462530425855,10.37489748170657
55.04939248539347,48.947112902058294,0,0,46.57033754748586,29.3502897516201
59.51247009478908,68.05693328291149,1,1,133.51415156504362,3.0928844245529037
41.41591317410441,62.67022647178875,1,2,459.76129516308043,16.185793107697215
47.55812208449733,56.07813060075727,1,1,462.6721928950089,6.596427775568183
58.904482481673156,43.41003141001351,0,0,94.7931081402639,75.79053696293225
43.42324781084622,53.23928107696802,1,1,46.85800416259915,12.323956329374568
53.866956286172005,57.23221167244307,1,1,131.48714192877725,2.6561350287267698
41.09240334651296,32.695364835018204,0,0,45.08033721377338,25.96381160046122
51.80190472839851,43.61259663321373,0,0,62.77216679920856,40.295774110072
55.30457898382304,67.43365944466319,1,2,337.8644523195716,9.019556145123964
58.638712582506294,33.47580684126797,0,0,135.07581760673537,125.940158542019
26.769730390880163,19.601878675553984,0,0,132.90468970614415,57.07148292493412
62.85356918167497,51.217191748373985,0,0,83.40947132235114,62.89478425202608
43.96278267821517,44.40145014231083,0,0,20.84308191680698,19.929309745699435
63.89974984825211,63.31018711911826,0,0,18.634117272695143,9.939092549213102
59.86272314071096,53.72625479232931,0,0,35.02767646862688,23.10858711768961
48.156182007573825,50.44279959569415,1,1,137.99930491252465,2.225325731392307
54.18898501284505,49.18852957121433,0,0,32.692659819292174,22.40048792945212
45.64776936070735,45.05827193038678,0,0,25.18988599569554,12.008060729279466
54.75618627018484,54.25371703694021,1,0,265.5098475650346,14.948132289800833
51.44745283327107,45.266688160101275,0,0,42.04294809166984,29.650641418917427
61.70958408784957,42.71340479968751,0,0,152.33732938048084,106.01753946403068
40.526585408671714,28.993478230712032,0,0,162.64817566503504,53.60405178015973
37.74880508157253,35.30589707993407,0,0,27.752855190550534,16.58626105818817
59.85572314141896,62.67894850291478,0,0,25.85951601658632,7.3367376894066405
66.91021544351767,61.33654020199996,0,0,43.42416480031053,28.538953659220336
71.59017224215248,63.781563598306015,0,0,65.69311707054575,41.57963561574482
68.59241247961987,64.64117124809599,0,0,33.71388604662739,20.706320416302322
55.71167754577025,50.764899138664354,0,0,25.86643219311441,18.356498462345208
60.429665564880544,67.01329132114877,1,1,64.9690400841962,1.5099774392647294
56.31947534789469,59.926474871382354,1,1,210.03565524092386,5.014395162915975
54.99595781536663,61.21013884897928,1,2,126.87576927887397,3.5911348845875706
64.46895274877483,58.84464337920523,0,0,61.9444537939219,30.867694867554953
48.84333805968323,61.798421053297226,1,2,63.71958370829558,5.911738175599322
45.13915930532971,51.425588910562595,1,1,348.13560320710445,5.963906082388256
47.37640394346849,45.59745525555212,0,0,52.61092465637413,20.951837912619673
65.01010388549548,58.841096819390714,0,0,45.736620227329254,27.558455959730168
50.662354309555965,27.823769959597744,0,0,250.50816429930387,92.30852052495632
56.768453116781124,53.554429144787186,0,0,32.140630537409585,20.410165737657632
47.98637882014677,77.10151612466669,1,3,53.76781972025024,3.071243657785916
57.44668805229078,59.699811019396385,1,2,91.20226311400614,2.9191260652884767
43.549857494014226,61.52012234121601,1,3,73.44050697609292,5.221517398238631
25.510482572476146,43.926592477683016,1,3,227.1357086713937,9.59385113671782
30.285399509411057,36.863839245582845,1,1,284.66214860927687,8.121382962731463
29.32493288510948,43.71456158984727,1,1,871.67756210213,10.170466517808453
45.55858982987515,36.530135751145785,0,0,96.15903278182307,53.93667757167815
38.28511891393448,60.41166713503957,1,2,133.04946980554342,3.2877474800296596
64.94067332554997,57.63444385490906,0,0,52.30532966446607,34.23270765479587
66.91428200021402,76.20728184787043,1,1,86.72340455345554,1.9160600419973524
75.32533620290367,66.26460219336126,0,0,65.51003142778144,44.96857363336476
65.06253773393087,53.933524246558456,0,0,78.64356018256187,38.17083269715065
62.29297104609953,66.29127493814141,1,1,144.29578319922916,4.180914636933744
50.56666943837927,45.57454698516802,0,0,41.504718071089705,26.025127928134985
50.19614687930619,34.98045799600181,0,0,81.17424837166017,76.31715126118418
43.22320428136684,29.71327733285225,0,0,62.40870168376218,58.11713749961974
31.240982814568092,23.171876565283142,0,0,48.24090487381819,38.28011219424047
31.7599807078433,28.834836415352918,0,0,26.13329696415132,17.14001278357241
23.92212118834574,38.15849428988606,1,3,53.818269937231584,2.3192175028400657
38.95722237923438,32.6463095387819,0,0,37.83794217748397,29.81140904870256
35.32335709352921,47.85486781681596,1,2,52.253118230814366,1.5343911912333137
50.31147143625324,59.98359028320327,1,1,99.7254266789411,3.8662813738083526
61.84930223312642,54.856419738691386,0,0,61.176261822998185,33.07083918283638
39.15195120095221,33.845809457124595,0,0,58.6617849163626,20.096266489667528
43.60256167931627,39.058081093591305,0,0,33.3422399142884,19.053931184960298
46.37401497336599,53.97545645991076,1,1,68.46799298722694,1.5458029428568028
59.74208962785059,49.31639912372812,0,0,61.22376319703667,47.7546358570069
58.007096376874735,71.5726363926845,1,2,88.40620112121924,2.1702589226979065
62.725596310477215,63.523285788403534,1,0,72.07939902313119,5.12441008399931
61.17734256403219,53.892490930855,0,0,39.763441020774565,29.553897942314745
48.99644938355615,39.278727779194575,0,0,49.2037756318938,38.688300687805096
47.77445484815497,47.9678674230721,0,0,33.07191705498744,7.159848494951436
51.38724248603308,42.17065584718176,0,0,58.78858148604423,40.891078699948
51.082368646696416,60.12461915250964,1,1,453.4874516359224,10.691740538958065
53.38238608045822,39.67748150015278,0,0,81.45357218797375,54.34036617207173
31.904369353880302,35.884473913576805,1,1,95.00921935324367,8.625611208215323
25.771124698948825,31.975429536264524,1,1,470.2588524758624,9.952488677646675
18.072327614030264,25.76784258238938,1,2,82.10222203700421,2.5345572559753027
42.01075781402213,41.67038661841444,0,0,23.121585204505998,13.528241295917807
52.89378382913746,49.07859711269333,0,0,38.71364190253038,23.16866224126704
50.85153834958317,71.10506252294458,1,2,60.621357235403224,3.4210149016895213
64.08386075814329,51.99718975366387,0,0,86.60234021089101,52.721052705280904
49.39693619596667,57.30214046165837,1,1,553.1926408690312,9.136418821610503
57.956278797791086,72.14936367631644,1,2,156.61806393463084,33.23614897153931
74.53552691549083,68.15739190500017,0,0,47.04523362830187,31.935682662825204
64.21740717027279,54.2120681125439,0,0,48.995135801532356,34.52113474607577
50.49456139308417,61.57696535981,1,2,166.11511781163114,4.401184337213239
66.85407740482425,51.283824579543534,0,0,99.5876032015467,73.93324480018669
65.13137010166082,61.24211781381987,0,0,61.02862480219417,19.172641579009085
60.33996549178382,68.21855508017313,1,1,400.25446819306495,4.695728690906615
60.85549214465417,57.59289843993898,0,0,30.6463098914055,17.984996636962762
51.53053540498288,42.64594661704039,0,0,45.40231630063581,33.10960814347529
41.59085851384621,65.10413077657188,1,3,74.96966220818267,7.113911968092217
66.46634531585663,72.07296827189403,1,0,141.92795791450894,8.586276590999027
75.37663693723837,69.15271675617154,0,0,76.87057020159561,35.32825553466596
76.35836239258616,81.62990642989506,1,1,575.8287535005452,10.500783895125018
80.27036692706989,66.99530792030741,0,0,105.68786209612043,71.53508069395096
73.43992636894916,41.19728861403254,0,0,214.76511397555655,162.1925602648867
42.66354082112826,30.41087638699836,0,0,94.21909858018624,53.58108175565734
56.96424603042091,74.67216078677315,1,1,968.3019531859737,9.135736229800433
78.9618329591726,66.01038849040444,0,0,174.26388127494505,90.47305439383436
68.01433447728323,58.89495440821764,0,0,111.45645337371397,34.96208482880738
61.003786295637155,75.44081633809402,1,2,76.37722362964831,4.277923683311864
48.197811009115185,58.74892984712954,1,1,59.74169753049463,3.8713409359093225
44.96659235482969,49.02173502657345,1,1,157.00311958095065,2.4207290839983973
42.7592573274702,51.46574512007537,1,1,377.110066224367,4.973821454890684
50.504362542462616,60.44603771241253,1,1,73.97221792118965,4.712770944426805
74.59955648995141,73.30950277336898,0,0,32.64945669637615,14.404630008004357
81.74841361405878,78.46600462055576,0,0,34.26708089361333,15.185281168260959
80.16114508109145,71.41349337378786,0,0,56.58864537540646,35.00926749076672
69.84035647829619,51.13515780415429,0,0,95.14705018436113,76.9738764342426
42.22210660119125,33.55971757482115,0,0,46.1078288131468,17.153275774903708
51.26245613875297,30.113278614789753,0,0,213.85942944477566,119.98996417230676
61.65200233525122,77.54163820499747,1,1,61.74349125042417,5.677317903306701
74.13973073530926,67.70633051267622,0,0,40.60746826064663,22.95142193838611
51.15538548401135,41.13220025245963,1,1,108.28931516212441,23.461080627898706
32.298698812764044,35.534876274348875,1,2,143.48484403621848,4.769118229140563
33.607313306536504,42.80323736199397,1,2,71.82395274555945,5.326251918694208
45.500021635305906,40.919668161086356,0,0,31.47335738475618,24.32363576107278
47.11084398676191,45.994599132539214,0,0,30.874896695538812,17.92359859551194
61.15304100527402,51.970457082373784,0,0,298.25124050697605,49.968662193219174
62.48749855312943,65.86927245526546,1,0,352.3569638013525,17.14507340231705
55.77420013599541,52.0003549629607,0,0,139.61741813234462,22.57346190689971
35.02294668841654,42.0530391757293,1,1,79.68022922830112,9.821148574038782
31.702545627374732,23.568166489503835,0,0,42.64216621436131,32.411321652775776
46.63993729651085,32.15767150080413,0,0,134.82243772534054,80.22485060130923
39.61057481931497,59.35440551193078,1,1,969.0144407047973,9.568885464539544
70.16912637109104,64.37025439246435,0,0,79.65930053250213,40.0303339495932
71.15676472641594,65.68030782588544,0,0,58.943737688666396,33.75971450059208
74.44927219948195,71.90776722763064,0,0,30.215795367624207,15.058789650234822
70.84270806138522,51.841484337290964,0,0,101.08156351512136,86.1394403059562
50.406440202325705,65.94230652726766,1,2,96.54244854790285,5.4987634384294015
35.952258426797734,67.04039989509201,1,3,52.609494357241,6.415672674143244
50.40000676008404,53.46140140992893,0,0,59.65766653720758,13.375043461376256
56.275456453415096,67.14809328128771,1,1,258.6016424727314,4.861083563072746
69.18641159784825,58.68023772316446,0,0,79.78415204243716,51.84722247973117
69.74380595396137,65.78744008203368,0,0,138.6311073820486,21.990670795779252
79.74090929779426,64.6730957342912,0,0,132.1362550623598,90.01813407294243
68.99521441094167,59.4168816224575,0,0,70.60089623540667,35.38012405908206
57.15933721857702,62.12526023841587,1,1,244.48270012186697,4.72161399529134
49.96156925307319,52.30926522588336,1,0,34.55811919074483,4.0422431873368705
35.822370190140454,21.83221807399409,0,0,83.36242955600325,54.58312935055898
39.58926709755884,34.51525939520063,0,0,50.30526406945318,30.31348385438932
61.62596371832856,60.72088247837639,0,0,98.50549550108438,21.50461189039568
66.8684742809359,72.29609101193002,1,1,101.20898147440067,3.0908341836207947
61.332291603413566,48.05523482667492,0,0,59.71646690671167,50.09598916417281
45.200580416619445,76.78177005917708,1,3,59.21428115965884,3.976070173146555
72.24752221675067,65.76559959309911,0,0,32.24263035296818,26.243444598699906
57.97042259258075,56.05463940886756,0,0,17.778991426310572,10.23604675490055
56.58409487741619,53.414462609065815,0,0,19.33663865835574,14.410716275536885
56.711107189960074,50.333956710080834,0,0,29.91863693448473,27.072487221273
38.35036500429502,68.04210964350241,1,3,60.18698016859016,6.727565708020773
53.72466706473778,61.512811307005435,1,1,85.94343927192952,5.759022874999875
52.24563681170212,63.98304742039536,1,1,322.26258759342994,4.662815297265869
67.35018581808097,64.29646851515584,0,0,36.74727106653046,14.947594105958835
64.39975226275837,58.26565523178984,0,0,40.20272669772319,25.59844112607451
60.8084075150697,61.63142221373616,0,0,24.688273839040566,4.259527164822776
55.66463317912337,49.97312829810692,0,0,30.2305800278153,22.33978163738983
49.45383347862603,47.19759930384785,0,0,19.55882404657443,10.365908966230291
45.24952001725705,34.00371036290649,0,0,55.69294720052683,45.675318908847906
41.31332320913146,36.751975519082976,0,0,33.50474248623705,20.815416761822878
48.80011292025893,59.13089597351256,1,1,130.45006107454722,2.0553262058725057
48.24009859727851,53.14482055373616,1,1,181.4987975748931,4.656848078253365
39.017516128271666,37.61845292605591,0,0,81.45464583153898,12.841166498973815
57.16322546797833,48.94745066965968,0,0,56.88968841274686,35.007072489651975
58.30856224613702,65.27773242795352,1,1,76.05687339244136,1.9450409601172265
58.793621358950084,52.21015222633568,0,0,36.79343406297392,22.06749583479516
75.65100584950429,41.83901709340477,0,0,284.8042519534861,186.8985911431386
74.53094844430231,47.33392121819302,0,0,192.42860672852677,160.8400789105011
62.07961198797515,35.8238010462123,0,0,175.83763683733022,132.07831714069414
30.27891142461124,43.56205134602616,1,2,464.24047728744523,9.146962012138205
49.0974518384185,62.27491307728657,1,1,212.80820002739833,4.872615772074482
62.52480504072836,57.99692296983811,0,0,140.32689062471778,30.672122804176404
60.364698439159,74.81403952294751,1,2,295.6443751008076,11.71327686968782
64.29191661220258,52.885889000089065,0,0,76.10734199373033,46.36046638773993
58.79790073403082,55.13592787670014,0,0,103.35370215552099,45.11050201096356
74.88071833497315,75.46422036415112,1,0,411.717716416712,22.710972105104524
68.9429991327389,60.86109416800199,0,0,56.89041643132876,37.95290487145587
62.526306273115544,57.483777713234204,0,0,37.79760332969573,24.0082572119463
51.236523931022504,49.428205647650344,0,0,21.09203853378751,10.014667930983327
48.41828797942022,42.964014740252146,0,0,102.09028105954931,11.338259238604582
40.131327026299346,34.487682304907096,0,0,37.65763624203239,24.260868309427142
50.88306135379007,45.93966831439821,0,0,51.934312275447816,25.30753726203485
51.40071906642844,46.03941054230008,0,0,98.42533256612138,28.378507249110534
41.76997969540065,52.923648149204936,1,2,153.18278691948603,7.5033851889943195
61.94528907633502,56.50168572502668,0,0,120.52441751077383,28.90637824889928
53.95402776462909,71.82097184980435,1,2,157.07990715703392,5.9215529864246355
37.625229498344154,61.4628652849171,1,3,82.0872425031523,5.420123790019536
61.94494971728964,66.46303521130906,0,1,43.19094147379449,24.592138779333
71.43416486269736,70.4948472159949,1,1,163.38013584249367,13.58037045910555
66.98867640517926,45.38669099622157,0,0,107.7225710804197,93.1159371737738
50.45692129828809,64.31613530613959,1,2,57.11746630734472,3.8020804089186515
67.52705515105463,58.993860388912864,0,0,60.214350725780534,39.000171179951025
50.273604143452204,58.984032441285535,1,1,122.91767932352239,3.141032506611008
51.938534131177576,46.015246539139866,0,0,40.63235693630778,21.689789397789276
64.19402015538269,80.04210996657568,1,2,43.16146775181194,1.9820736791009514
58.32134860474517,68.58082717624973,1,2,81.29950433636292,4.3145437829429065
60.991155236931135,52.9777508919361,0,0,34.30092640394883,29.02197506627055
54.8970662888035,53.58435426469679,0,0,16.989701623957735,10.119491209507085
47.06160529001651,43.60540000415846,0,0,26.416957638633374,16.150964723513972
50.83375075894183,49.96069627123022,0,0,27.795045338116484,11.668043363082937
52.43145026866843,64.27266679498743,1,1,317.6771588784454,6.927038195395572
64.46381059646006,70.26239228400458,0,0,70.81171276779077,11.162832438987055
53.37405740422584,66.16210062207067,1,2,254.46537916161256,5.462223291502635
61.109677821492284,67.31870405503776,1,1,254.03874556517064,7.03438051242585
67.01451370741398,72.25164188516095,0,0,34.778227152202035,4.431140889654011
66.34186381653254,66.58274113881203,0,0,26.192299561039274,8.711222591552206
73.76709149608872,76.93374913620569,1,1,124.54293300842346,8.771822514818494
72.04028312513958,58.05814062365646,0,0,65.53175432566977,61.09690082291747
47.441785202262366,39.75210907253248,0,0,33.61236789992854,24.982415049423423
46.74388469766532,35.312731425997534,0,0,180.3284966738977,33.73868588272391
63.25577292078118,31.0984568182583,0,0,222.89965533849266,172.72990684867008
31.43120793912435,27.420633431618377,0,0,46.20163290436669,15.895365437737647
64.28584841232333,50.583599654689905,0,0,104.89924883628815,74.66285302694712
59.90398689988992,34.37573141257461,0,0,141.9745658111969,126.7916160989538
25.444329128057827,41.42254419303532,1,3,93.0920669856143,5.633257271174232
54.06236957782882,38.73753419201456,0,0,81.55352399166306,75.52961078420674
44.86722054893963,79.05522930543887,1,3,34.31081348458893,3.0571335904467616
72.35569722635184,61.47171261692751,0,0,55.268475598661496,44.260940777199785
57.07181709595825,44.99303647647134,0,0,57.8924825332584,39.66489585001168
51.458996792662234,36.56399695318441,0,0,77.22888771090732,69.48043003559741
65.11460346407974,56.66111748074387,0,0,75.8119649999996,49.59681378871335
63.811228904041876,53.28152381859901,0,0,78.34469752410567,53.022024270197285
26.51373288185061,43.36179601739024,1,3,126.14239718658982,5.6010578164390665
24.875280089475186,62.79013397027962,1,3,66.991358045157,4.858491616153077
72.01579175538993,69.57269808130373,0,0,29.686617780118045,16.389900034203553
66.29641271184448,63.25999049526116,0,0,21.375855474884364,9.579043332342675
59.234040377675065,71.53443051867649,1,2,31.963876450190927,2.0259279135034394
66.58734119515529,37.10470023255597,0,0,102.25881368439858,129.38853628815684
27.99108503316611,31.112765634468488,0,1,17.193850167966676,10.435829191084876
25.725564309144456,19.46978838998905,0,0,31.336409000404664,24.84978795382688
31.469408839122543,25.730000353339303,0,0,36.76439053378978,25.766385479658414
36.683953915651244,26.232390163378213,0,0,240.1253397735408,60.88871666070763
59.79329833261366,55.81842545034572,0,0,51.94822919631906,26.99619473066619
68.35421694085223,58.76037036266024,0,0,73.86686848478199,46.28572645889721
57.63835689075196,64.4861032318741,1,1,409.78665815879594,10.520554402598156
52.76131876447459,59.81166112623492,1,2,73.64383006468955,13.992237481495968
51.870167663154,41.26602704484619,0,0,51.74237275013187,42.37517558972451
51.16348983816289,62.8729306155347,1,1,187.30081152374677,3.5939635196890594
70.73958317452718,50.77740743564459,0,0,157.6194645246245,96.99521139034879
68.84805912590758,42.083288443578944,0,0,159.18392498107505,136.29373365891746
36.80610591644349,31.06646423375636,0,0,35.388306723837665,21.998395565427597
35.160470503594865,35.03308436744305,0,0,126.01239807052012,12.575505147753667
41.02953852131831,29.899076752935446,0,0,263.18830661318816,60.52525941579063
49.294930043588735,44.20200382155886,0,0,52.53704547775696,24.795885038133708
45.91805158480812,54.80481211791883,1,1,121.34756385404674,2.30416350049008
64.4467276072265,55.98180145998873,0,0,53.520083821295934,35.17918424586579
54.97331278889777,41.526045447468704,0,0,135.70950262936,35.272140711559345
51.95244210018995,35.93221355052708,0,0,79.22234230889867,76.96415531248925
32.76022999040544,47.378906959619115,1,2,37.83094143314081,3.5744747838609454
33.3593137424663,67.80505126597713,1,3,38.700813332670464,4.793813752754172
57.386310901454216,33.67504069530293,0,0,101.93904439131254,117.9389370973082
53.07435735236917,34.54280924617148,0,0,145.83082876348158,94.09722946930295
53.85261692854263,41.73736266504991,0,0,76.3940268868165,55.0034762906064
39.09851365500126,36.68781874234614,0,0,21.857268792753025,13.164657253760549
48.02559779728111,47.48090460343989,0,0,20.75198215723856,11.400142631713956
52.46570252485893,49.71735650589211,0,0,28.09855554954,18.189555806959365
55.3556553960769,54.46270801636351,0,0,19.793830650929987,11.303158240354778
56.071858281731565,42.24032586283149,0,0,97.48462960617859,58.40824705696026
64.83971688547342,64.01911228363977,0,0,23.00339065236156,15.704966701761746
69.43454057850356,67.9007484544592,0,0,20.30444927988988,12.900022960186515
59.700152902429096,50.9831678313966,0,0,35.73997646751259,32.916369149317546
36.27527071951756,65.55642883414605,1,3,50.91395746429397,5.337115272253568
58.29917522983091,69.57213150339173,1,1,505.87884559809874,7.574450111156816
63.98336446592489,54.79717421183595,0,0,87.26191033865004,37.231327136578635
58.62990650287109,55.519446644476616,0,0,35.989951575135485,18.412352646680173
51.76806660528033,60.795425608855744,1,1,406.2727551368055,6.02569578642566
46.954034224479166,74.57691032318321,1,3,44.525605438670084,3.5014952233705086
57.67803889166856,62.04086736885103,1,1,249.49046785903244,5.035652368031174
62.175512553460344,54.45092428536688,0,0,56.9198019086347,38.3646493231807
71.76000131289655,82.70259095751216,1,2,75.6367184260061,2.173669416246371
74.73766411772476,69.79169678788413,0,0,38.91367052320082,25.01987940734587
75.2567741720404,72.07231997601396,0,0,41.64899444046008,18.1717971490317
53.75505983076812,62.39982171542372,1,1,234.2666286199752,5.247483007542188
40.900904187574476,58.95330103742424,1,3,59.50604012164919,3.142265609772546
53.705375365785144,48.14945019600255,0,0,29.808055324127327,21.230917229575887
57.28858700008112,45.81792760949016,0,0,82.05914392738002,53.92480371455682
42.533977563895796,53.689694173411894,1,1,714.4527277712358,7.967394758725619
36.968489219658,33.4160682826718,0,0,37.18251954952489,20.175428824478914
