vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-8.99632e+18,13/01/2021 19:19,13/01/2021 19:21,5996.625,5996.96875,41.5,41.5,trip,
-8.99632e+18,13/01/2021 19:22,13/01/2021 19:30,5996.96875,5996.96875,41.5,50.1,charge,
-8.99632e+18,13/01/2021 19:30,13/01/2021 20:46,5996.96875,5998.875,50.1,50.9,trip,
-8.99632e+18,13/01/2021 20:46,13/01/2021 21:57,5998.875,6084.390625,50.9,25.8,trip,
-8.99632e+18,13/01/2021 22:02,14/01/2021 00:07,6084.390625,6084.390625,25.8,29.4,charge,120.0
-8.99632e+18,14/01/2021 00:07,14/01/2021 00:12,6084.390625,6087.234375,29.4,28.2,trip,
-8.99632e+18,14/01/2021 00:13,14/01/2021 09:50,6087.234375,6087.234375,28.2,100.0,charge,240.0
-8.99632e+18,14/01/2021 09:50,14/01/2021 10:47,6087.234375,6163.546875,100.0,85.8,trip,
-8.99632e+18,14/01/2021 10:47,14/01/2021 10:52,6163.546875,6163.59375,85.8,85.4,trip,
-8.99632e+18,14/01/2021 10:52,14/01/2021 10:54,6163.59375,6164.609375,85.4,85.4,trip,
-8.99632e+18,14/01/2021 13:36,14/01/2021 13:37,6164.609375,6164.625,84.3,84.3,trip,
-8.99632e+18,14/01/2021 13:38,14/01/2021 13:45,6164.625,6165.65625,84.3,84.3,trip,
-8.99632e+18,14/01/2021 13:59,14/01/2021 14:08,6165.65625,6168.609375,84.3,83.5,trip,
-8.99632e+18,14/01/2021 18:00,14/01/2021 18:09,6168.609375,6170.328125,83.1,82.7,trip,
-8.99632e+18,14/01/2021 18:18,14/01/2021 18:19,6170.328125,6170.34375,82.3,82.3,trip,
-8.99632e+18,14/01/2021 18:21,14/01/2021 18:24,6170.34375,6170.34375,82.3,82.3,trip,
-8.99632e+18,14/01/2021 18:25,14/01/2021 18:27,6170.34375,6170.640625,82.3,82.3,trip,
-8.99632e+18,14/01/2021 18:30,14/01/2021 19:10,6170.640625,6180.640625,82.3,80.3,trip,
-8.99632e+18,14/01/2021 19:10,14/01/2021 19:14,6180.640625,6181.84375,80.3,80.0,trip,
-8.99632e+18,14/01/2021 19:14,14/01/2021 19:52,6181.84375,6181.84375,80.0,81.5,charge,240
-8.99632e+18,14/01/2021 19:52,14/01/2021 19:58,6181.84375,6181.84375,81.5,81.5,trip,
-8.99632e+18,14/01/2021 22:01,14/01/2021 22:58,6181.84375,6267.171875,81.5,56.4,trip,
-8.99632e+18,14/01/2021 22:58,15/01/2021 09:53,6267.171875,6267.25,56.4,56.4,trip,
-8.99632e+18,15/01/2021 09:53,15/01/2021 10:56,6267.25,6351.96875,56.4,38.8,trip,
-8.99632e+18,15/01/2021 13:32,15/01/2021 14:05,6351.96875,6380.484375,38.4,30.5,trip,
-8.99632e+18,15/01/2021 14:05,15/01/2021 14:34,6380.484375,6380.484375,30.5,65.4,charge,DC Charging
-8.99632e+18,15/01/2021 14:34,15/01/2021 15:15,6380.484375,6445.078125,65.4,45.8,trip,
-8.99632e+18,15/01/2021 15:40,15/01/2021 15:41,6445.078125,6445.078125,45.8,45.8,trip,
-8.99632e+18,15/01/2021 15:41,15/01/2021 19:45,6445.078125,6445.078125,45.8,52.5,charge,
-8.99632e+18,15/01/2021 19:45,15/01/2021 20:03,6445.078125,6454.171875,52.5,51.3,trip,
-8.99632e+18,15/01/2021 20:03,15/01/2021 20:04,6454.171875,6454.234375,51.3,51.3,trip,
-8.99632e+18,15/01/2021 20:04,15/01/2021 21:09,6454.234375,6454.234375,51.3,51.3,charge,240
-8.99632e+18,15/01/2021 21:09,15/01/2021 21:25,6454.234375,6462.421875,51.3,49.0,trip,
-8.99632e+18,15/01/2021 22:00,15/01/2021 22:02,6462.421875,6462.625,49.0,49.0,trip,
-8.99632e+18,15/01/2021 22:03,15/01/2021 22:29,6462.625,6477.234375,49.0,46.2,trip,
-8.99632e+18,15/01/2021 22:42,15/01/2021 23:00,6477.234375,6488.34375,45.4,43.5,trip,
-8.99632e+18,15/01/2021 23:00,16/01/2021 09:39,6488.34375,6563.365008,43.5,41.5,trip,
-8.99632e+18,16/01/2021 09:39,17/01/2021 14:20,6563.365008,6563.365008,41.5,92.5,charge,120
-8.99632e+18,17/01/2021 14:20,17/01/2021 15:14,6563.365008,6569.703125,92.5,73.7,trip,
-8.99632e+18,17/01/2021 19:37,17/01/2021 19:46,6569.703125,6573.8125,72.5,72.1,trip,
-8.99632e+18,17/01/2021 19:56,17/01/2021 20:05,6573.8125,6577.453125,71.3,70.5,trip,
-8.99632e+18,17/01/2021 20:07,17/01/2021 20:26,6577.453125,6589.171875,70.5,67.8,trip,
-8.99632e+18,17/01/2021 20:26,17/01/2021 20:34,6589.171875,6589.28125,67.8,67.4,trip,
-8.99632e+18,17/01/2021 20:34,17/01/2021 21:16,6589.28125,6663.453125,67.4,45.8,trip,
-8.99632e+18,17/01/2021 22:04,17/01/2021 22:14,6663.453125,6676.609375,46.2,42.7,trip,
-8.99632e+18,17/01/2021 23:00,17/01/2021 23:12,6676.609375,6689.75,42.7,39.2,trip,
-8.99632e+18,17/01/2021 23:12,18/01/2021 11:19,6689.75,6766.881646,39.2,38.8,trip,
-8.99632e+18,18/01/2021 11:19,19/01/2021 09:46,6766.881646,6766.881646,38.8,78.0,charge,120
-8.99632e+18,19/01/2021 09:46,19/01/2021 10:59,6766.881646,6774.59375,78.0,60.3,trip,
-8.99632e+18,19/01/2021 12:18,19/01/2021 12:26,6774.59375,6777.3125,60.7,60.7,trip,
-8.99632e+18,19/01/2021 12:41,19/01/2021 12:58,6777.3125,6783.890625,60.0,59.2,trip,
-8.99632e+18,19/01/2021 13:15,19/01/2021 13:30,6783.890625,6784.484375,58.4,58.4,trip,
-8.99632e+18,19/01/2021 15:01,19/01/2021 15:04,6784.484375,6785.125,58.0,58.0,trip,
-8.99632e+18,19/01/2021 16:27,19/01/2021 17:29,6785.125,6864.15625,58.0,29.8,trip,
-8.99632e+18,19/01/2021 21:03,20/01/2021 18:20,6864.15625,6864.15625,32.1,69.4,charge,120
-8.99632e+18,20/01/2021 18:20,20/01/2021 18:23,6864.15625,6865.796875,69.4,69.0,trip,
-8.99632e+18,20/01/2021 18:23,20/01/2021 20:39,6865.796875,6950.296875,69.0,50.5,trip,
-8.99632e+18,20/01/2021 20:39,20/01/2021 21:50,6950.296875,7000.1875,50.5,38.0,trip,
-8.99632e+18,20/01/2021 21:51,20/01/2021 22:38,7000.1875,7000.1875,38.0,79.6,charge,
-8.99632e+18,20/01/2021 22:38,20/01/2021 23:16,7000.1875,7057.0,79.6,61.9,trip,
-8.99632e+18,21/01/2021 00:19,21/01/2021 09:39,7057.0,7057.0,61.9,78.8,charge,120
-8.99632e+18,21/01/2021 09:39,21/01/2021 10:51,7057.0,7137.109375,78.8,59.2,trip,
-8.99632e+18,21/01/2021 10:51,21/01/2021 10:54,7137.109375,7138.171875,59.2,59.2,trip,
-8.99632e+18,21/01/2021 13:33,21/01/2021 13:35,7138.171875,7138.171875,58.4,58.4,trip,
-8.99632e+18,21/01/2021 13:43,21/01/2021 14:03,7138.171875,7146.4375,58.0,56.8,trip,
-8.99632e+18,21/01/2021 14:03,21/01/2021 14:51,7146.4375,7146.4375,56.8,82.7,charge,DC Charging
-8.99632e+18,21/01/2021 14:51,21/01/2021 15:00,7146.4375,7149.375,82.7,82.3,trip,
-8.99632e+18,21/01/2021 15:59,21/01/2021 16:41,7149.375,7170.859375,82.3,76.4,trip,
-8.99632e+18,21/01/2021 16:50,21/01/2021 17:25,7170.859375,7189.78125,76.0,73.3,trip,
-8.99632e+18,21/01/2021 17:39,21/01/2021 18:19,7189.78125,7189.78125,72.5,79.2,charge,240
-8.99632e+18,21/01/2021 18:19,21/01/2021 18:19,7189.78125,7189.78125,79.2,79.2,trip,
-8.99632e+18,21/01/2021 18:20,21/01/2021 18:59,7189.78125,7189.78125,79.2,85.0,charge,240
-8.99632e+18,21/01/2021 18:59,21/01/2021 19:02,7189.78125,7190.9375,85.0,85.0,trip,
-8.99632e+18,21/01/2021 22:11,21/01/2021 23:19,7190.9375,7276.265625,85.0,60.3,trip,
-8.99632e+18,21/01/2021 23:19,22/01/2021 09:49,7276.265625,7276.265625,60.3,78.8,charge,120
-8.99632e+18,22/01/2021 09:49,22/01/2021 10:56,7276.265625,7361.375,78.8,60.3,trip,
-8.99632e+18,22/01/2021 13:14,22/01/2021 13:31,7361.375,7371.640625,60.0,58.0,trip,
-8.99632e+18,22/01/2021 13:31,22/01/2021 14:52,7371.640625,7384.21875,58.0,54.9,trip,
-8.99632e+18,22/01/2021 14:52,22/01/2021 15:07,7384.21875,7390.328125,54.9,53.7,trip,
-8.99632e+18,22/01/2021 15:27,22/01/2021 15:30,7390.328125,7390.609375,52.9,52.9,trip,
-8.99632e+18,22/01/2021 15:34,22/01/2021 16:10,7390.609375,7413.34375,52.9,47.4,trip,
-8.99632e+18,22/01/2021 16:36,22/01/2021 17:25,7413.34375,7435.921875,46.6,43.9,trip,
-8.99632e+18,22/01/2021 17:25,22/01/2021 18:00,7435.921875,7435.921875,43.9,49.0,charge,240.0
-8.99632e+18,22/01/2021 18:00,22/01/2021 19:28,7435.921875,7437.140625,49.0,49.0,trip,
-8.99632e+18,22/01/2021 19:28,22/01/2021 21:59,7437.140625,7520.953125,49.0,28.2,trip,
-8.99632e+18,22/01/2021 21:59,23/01/2021 11:03,7520.953125,7520.953125,28.2,50.9,charge,120.0
-8.99632e+18,23/01/2021 11:03,23/01/2021 11:41,7520.953125,7551.140625,50.9,42.7,trip,
-8.99632e+18,23/01/2021 11:41,23/01/2021 17:03,7551.140625,7619.759321,42.7,41.5,trip,
-8.99632e+18,23/01/2021 17:03,24/01/2021 14:29,7619.759321,7619.759321,41.5,78.8,charge,120.0
-8.99632e+18,24/01/2021 14:29,24/01/2021 15:23,7619.759321,7631.140625,78.8,59.2,trip,
-8.99632e+18,24/01/2021 19:28,24/01/2021 20:56,7631.140625,7725.734375,60.0,30.5,trip,
-8.99632e+18,24/01/2021 21:30,25/01/2021 17:20,7725.734375,7725.734375,30.5,65.4,charge,120.0
-8.99632e+18,25/01/2021 17:20,25/01/2021 17:31,7725.734375,7727.453125,65.4,65.4,trip,
-8.99632e+18,25/01/2021 17:38,25/01/2021 17:40,7727.453125,7727.75,65.4,65.4,trip,
-8.99632e+18,25/01/2021 17:48,25/01/2021 17:57,7727.75,7728.875,65.0,64.7,trip,
-8.99632e+18,25/01/2021 17:57,26/01/2021 11:15,7728.875,7728.875,64.7,96.4,charge,120.0
-8.99632e+18,26/01/2021 11:15,26/01/2021 12:17,7728.875,7813.734375,96.4,75.2,trip,
-8.99632e+18,26/01/2021 13:39,26/01/2021 14:52,7813.734375,7905.984375,75.2,45.4,trip,
-8.99632e+18,26/01/2021 14:57,27/01/2021 18:14,7905.984375,7905.984375,45.4,94.5,charge,120.0
-8.99632e+18,27/01/2021 18:14,27/01/2021 19:13,7905.984375,7990.921875,94.5,77.2,trip,
-8.99632e+18,27/01/2021 20:38,27/01/2021 20:57,7990.921875,7997.9375,76.0,74.5,trip,
-8.99632e+18,27/01/2021 21:00,27/01/2021 22:05,7997.953125,8083.625,74.5,51.3,trip,
-8.99632e+18,27/01/2021 22:05,27/01/2021 22:12,8083.625,8085.234375,51.3,51.3,trip,
-8.99632e+18,27/01/2021 22:22,27/01/2021 22:25,8085.234375,8086.484375,50.9,50.9,trip,
-8.99632e+18,28/01/2021 00:23,28/01/2021 09:24,8086.484375,8086.484375,50.9,66.6,charge,120.0
-8.99632e+18,28/01/2021 09:24,28/01/2021 10:43,8086.484375,8165.046875,66.6,47.4,trip,
-8.99632e+18,28/01/2021 10:43,28/01/2021 10:53,8165.046875,8166.09375,47.4,47.4,trip,
-8.99632e+18,28/01/2021 10:54,28/01/2021 10:54,8166.09375,8166.09375,47.4,47.4,trip,
-8.99632e+18,28/01/2021 14:03,28/01/2021 14:21,8166.109375,8172.59375,47.0,45.4,trip,
-8.99632e+18,28/01/2021 14:22,28/01/2021 14:51,8172.59375,8172.59375,45.4,67.0,charge,
-8.99632e+18,28/01/2021 14:51,28/01/2021 15:02,8172.59375,8175.859375,67.0,67.0,trip,
-8.99632e+18,28/01/2021 16:00,28/01/2021 16:03,8175.875,8176.671875,66.2,66.2,trip,
-8.99632e+18,28/01/2021 19:54,28/01/2021 19:57,8176.671875,8176.765625,68.2,68.2,trip,
-8.99632e+18,28/01/2021 22:05,28/01/2021 22:56,8176.765625,8262.65625,67.8,36.0,trip,
-8.99632e+18,28/01/2021 23:38,29/01/2021 09:53,8262.65625,8262.65625,36.4,54.5,charge,120.0
-8.99632e+18,29/01/2021 09:53,29/01/2021 10:31,8262.65625,8300.625,54.5,43.9,trip,
-8.99632e+18,29/01/2021 10:31,29/01/2021 10:32,8300.625,8300.625,43.9,43.9,trip,
-8.99632e+18,29/01/2021 10:35,29/01/2021 12:48,8300.625,8300.625,44.3,47.8,charge,120.0
-8.99632e+18,29/01/2021 12:48,29/01/2021 15:16,8300.625,8379.4375,47.8,29.4,trip,
-8.99632e+18,29/01/2021 15:16,29/01/2021 15:20,8379.4375,8380.578125,29.4,29.4,trip,
-8.99632e+18,29/01/2021 15:28,29/01/2021 15:47,8380.578125,8386.171875,29.0,28.2,trip,
-8.99632e+18,29/01/2021 15:48,29/01/2021 16:34,8386.171875,8386.171875,28.2,74.5,charge,
-8.99632e+18,29/01/2021 16:34,29/01/2021 17:07,8386.171875,8391.75,74.5,73.3,trip,
-8.99632e+18,29/01/2021 17:07,29/01/2021 17:23,8391.75,8397.921875,73.3,72.9,trip,
-8.99632e+18,29/01/2021 17:24,29/01/2021 18:04,8397.921875,8397.921875,72.9,78.8,charge,240.0
-8.99632e+18,29/01/2021 18:04,29/01/2021 18:07,8397.921875,8399.125,78.8,78.8,trip,
-8.99632e+18,29/01/2021 19:44,29/01/2021 20:49,8399.125,8484.921875,76.0,52.1,trip,
-8.99632e+18,29/01/2021 21:19,31/01/2021 12:52,8484.921875,8484.921875,52.1,100.0,charge,120.0
-8.99632e+18,31/01/2021 12:52,31/01/2021 13:41,8484.921875,8568.421875,100.0,78.8,trip,
-8.99632e+18,31/01/2021 13:43,31/01/2021 13:49,8568.421875,8570.1875,78.8,78.4,trip,
-8.99632e+18,31/01/2021 13:49,31/01/2021 15:18,8570.1875,8577.0,78.4,76.4,trip,
-8.99632e+18,31/01/2021 15:18,31/01/2021 15:23,8577.0,8578.4375,76.4,76.4,trip,
-8.99632e+18,31/01/2021 19:35,31/01/2021 20:32,8578.4375,8657.546875,76.0,52.9,trip,
-8.99632e+18,31/01/2021 21:37,01/02/2021 19:23,8657.546875,8657.546875,52.9,78.0,charge,120.0
-8.99632e+18,01/02/2021 19:23,01/02/2021 19:34,8657.546875,8660.953125,78.0,78.0,trip,
-8.99632e+18,01/02/2021 20:21,01/02/2021 20:24,8660.953125,8661.140625,77.6,77.6,trip,
-8.99632e+18,01/02/2021 20:34,01/02/2021 20:41,8661.140625,8664.078125,77.6,77.2,trip,
-8.99632e+18,01/02/2021 20:41,01/02/2021 21:51,8664.078125,8665.969882,77.2,76.8,trip,
-8.99632e+18,01/02/2021 21:51,02/02/2021 17:09,8665.969882,8665.969882,76.8,100.0,charge,120.0
-8.99632e+18,02/02/2021 17:09,02/02/2021 17:13,8665.969882,8666.078125,100.0,99.6,trip,
-8.99632e+18,02/02/2021 17:29,02/02/2021 17:36,8666.078125,8668.390625,99.6,99.6,trip,
-8.99632e+18,02/02/2021 17:46,02/02/2021 17:49,8668.390625,8669.59375,99.2,99.2,trip,
-8.99632e+18,02/02/2021 17:49,03/02/2021 21:46,8669.59375,8759.53125,99.2,77.2,trip,
-8.99632e+18,03/02/2021 21:46,03/02/2021 21:51,8759.53125,8761.359375,77.2,77.2,trip,
-8.99632e+18,03/02/2021 22:39,03/02/2021 23:40,8761.359375,8819.265625,76.4,61.9,trip,
-8.99632e+18,03/02/2021 23:47,03/02/2021 23:50,8819.265625,8820.390625,61.1,61.1,trip,
-8.99632e+18,03/02/2021 23:54,04/02/2021 00:19,8820.390625,8853.3125,61.1,50.9,trip,
-8.99632e+18,04/02/2021 01:22,04/02/2021 09:52,8853.3125,8853.3125,50.9,65.4,charge,120.0
-8.99632e+18,04/02/2021 09:52,04/02/2021 10:54,8853.3125,8932.078125,65.4,49.0,trip,
-8.99632e+18,04/02/2021 10:54,04/02/2021 13:26,8932.078125,8932.109375,49.0,48.2,trip,
-8.99632e+18,04/02/2021 13:26,04/02/2021 14:22,8932.109375,9011.171875,48.2,25.0,trip,
-8.99632e+18,04/02/2021 14:36,04/02/2021 14:41,9011.1875,9014.0,25.0,23.5,trip,
-8.99632e+18,04/02/2021 14:42,04/02/2021 22:47,9014.0,9014.0,23.5,74.5,charge,
-8.99632e+18,04/02/2021 22:47,04/02/2021 22:53,9014.0,9016.859375,74.5,74.5,trip,
-8.99632e+18,04/02/2021 22:55,04/02/2021 22:55,9016.859375,9016.875,74.5,74.5,trip,
-8.99632e+18,04/02/2021 23:25,04/02/2021 23:33,9016.875,9022.390625,74.5,72.9,trip,
-8.99632e+18,04/02/2021 23:33,04/02/2021 23:52,9022.390625,9022.390625,72.9,75.2,charge,240.0
-8.99632e+18,04/02/2021 23:52,04/02/2021 23:57,9022.390625,9025.5,75.2,73.7,trip,
-8.99632e+18,05/02/2021 01:25,05/02/2021 01:34,9025.5,9033.484375,74.9,74.1,trip,
-8.99632e+18,05/02/2021 18:00,05/02/2021 18:00,9033.484375,9033.546875,73.7,73.7,trip,
-8.99632e+18,05/02/2021 18:10,05/02/2021 19:13,9033.546875,9119.140625,73.7,55.6,trip,
-8.99632e+18,05/02/2021 19:13,05/02/2021 19:24,9119.140625,9119.15625,55.6,56.4,charge,240.0
-8.99632e+18,05/02/2021 19:24,05/02/2021 19:28,9119.15625,9120.3125,56.4,56.4,trip,
-8.99632e+18,05/02/2021 22:27,06/02/2021 00:21,9120.3125,9214.28125,56.4,33.3,trip,
-8.99632e+18,06/02/2021 16:28,06/02/2021 16:36,9214.28125,9217.203125,32.5,32.1,trip,
-8.99632e+18,06/02/2021 16:37,06/02/2021 21:44,9217.203125,9217.203125,32.1,63.9,charge,
-8.99632e+18,06/02/2021 21:44,06/02/2021 21:59,9217.203125,9225.171875,63.9,63.9,trip,
-8.99632e+18,06/02/2021 21:59,07/02/2021 13:00,9225.171875,9234.015625,63.9,62.7,trip,
-8.99632e+18,07/02/2021 13:00,07/02/2021 13:52,9234.015625,9319.453125,62.7,41.9,trip,
-8.99632e+18,07/02/2021 15:01,07/02/2021 15:15,9319.453125,9326.046875,41.5,40.7,trip,
-8.99632e+18,07/02/2021 15:15,07/02/2021 19:40,9326.046875,9327.125,40.7,38.4,trip,
-8.99632e+18,07/02/2021 19:40,07/02/2021 21:00,9327.125,9421.515625,38.4,8.6,trip,
-8.99632e+18,08/02/2021 11:13,08/02/2021 11:14,9421.515625,9421.578125,10.9,10.9,trip,
-8.99632e+18,08/02/2021 14:41,08/02/2021 14:44,9421.578125,9423.296875,10.5,10.1,trip,
-8.99632e+18,08/02/2021 14:58,08/02/2021 15:03,9423.296875,9425.171875,10.1,10.1,trip,
-8.99632e+18,08/02/2021 17:25,08/02/2021 17:32,9425.171875,9428.0,9.8,8.6,trip,
-8.99632e+18,08/02/2021 17:34,08/02/2021 17:39,9428.0,9428.0,8.6,8.6,trip,
-8.99632e+18,08/02/2021 17:39,08/02/2021 18:01,9428.0,9436.203125,8.6,7.8,trip,
-8.99632e+18,08/02/2021 18:01,08/02/2021 18:01,9436.203125,9436.203125,7.8,7.8,trip,
-8.99632e+18,08/02/2021 18:07,08/02/2021 18:54,9436.203125,9436.203125,7.8,58.0,charge,DC Charging
-8.99632e+18,08/02/2021 18:54,08/02/2021 18:54,9436.203125,9436.203125,58.0,58.0,trip,
-8.99632e+18,08/02/2021 18:54,08/02/2021 19:13,9436.203125,9436.203125,58.0,74.5,charge,DC Charging
-8.99632e+18,08/02/2021 19:13,08/02/2021 19:23,9436.203125,9439.96875,74.5,73.3,trip,
-8.99632e+18,08/02/2021 19:23,08/02/2021 19:27,9439.96875,9441.171875,73.3,72.9,trip,
-8.99632e+18,10/02/2021 18:59,10/02/2021 19:00,9441.1875,9441.203125,71.3,71.3,trip,
-8.99632e+18,10/02/2021 19:01,11/02/2021 09:55,9441.203125,9441.203125,71.3,100.0,charge,240
-8.99632e+18,11/02/2021 09:55,11/02/2021 10:57,9441.203125,9520.515625,100.0,82.3,trip,
-8.99632e+18,11/02/2021 13:30,11/02/2021 14:24,9520.515625,9599.359375,81.9,60.0,trip,
-8.99632e+18,11/02/2021 14:25,11/02/2021 18:33,9599.359375,9599.359375,60.0,81.9,charge,240
-8.99632e+18,11/02/2021 18:33,11/02/2021 18:43,9599.359375,9602.375,81.9,81.9,trip,
-8.99632e+18,11/02/2021 18:51,11/02/2021 19:00,9602.375,9604.4375,81.5,81.1,trip,
-8.99632e+18,11/02/2021 19:05,11/02/2021 20:16,9604.4375,9690.875,80.7,62.7,trip,
-8.99632e+18,11/02/2021 21:12,11/02/2021 21:24,9690.875,9695.40625,61.9,61.5,trip,
-8.99632e+18,11/02/2021 21:37,11/02/2021 23:04,9695.40625,9785.4375,61.1,36.8,trip,
-8.99632e+18,11/02/2021 23:05,12/02/2021 14:16,9785.4375,9785.4375,36.8,100.0,charge,240
-8.99632e+18,12/02/2021 14:16,12/02/2021 14:30,9785.4375,9793.375,100.0,98.8,trip,
-8.99632e+18,12/02/2021 14:30,12/02/2021 15:44,9793.375,9793.375,98.8,98.8,charge,240
-8.99632e+18,12/02/2021 15:44,12/02/2021 15:58,9793.375,9801.546875,98.8,96.8,trip,
-8.99632e+18,12/02/2021 17:32,12/02/2021 19:03,9801.546875,9894.421875,96.0,74.1,trip,
-8.99632e+18,12/02/2021 20:06,12/02/2021 22:20,9894.421875,9980.3125,73.7,55.6,trip,
-8.99632e+18,12/02/2021 22:20,13/02/2021 12:32,9980.3125,9980.3125,55.6,100.0,charge,240
-8.99632e+18,13/02/2021 12:32,13/02/2021 13:23,9980.3125,10062.89063,100.0,79.2,trip,
