vin,timestamp,end_time,odo,end_odo,soc,end_soc,event,charge_mode
-1.12313e+18,2021-01-04 08:54:00,2021-01-04 09:07:00,173436.6406,173438.0313,67.8,65.0,trip,0
-1.12313e+18,2021-01-04 09:07:00,2021-01-04 09:09:00,173438.0313,173438.0625,65.0,64.7,trip,0
-1.12313e+18,2021-01-04 09:09:00,2021-01-04 09:16:00,173438.0625,173443.0781,64.7,62.7,trip,0
-1.12313e+18,2021-01-04 09:16:00,2021-01-04 09:17:00,173443.0781,173443.0781,62.7,62.7,trip,0
-1.12313e+18,2021-01-04 09:17:00,2021-01-04 09:43:00,173443.0781,173443.0781,62.7,75.2,charge,DCCharging
-1.12313e+18,2021-01-04 09:43:00,2021-01-04 11:30:00,173443.0781,173519.7969,75.2,49.0,trip,0
-1.12313e+18,2021-01-04 11:50:00,2021-01-04 11:50:00,173519.8125,173519.8281,48.6,48.6,trip,0
-1.12313e+18,2021-01-04 11:50:00,2021-01-04 13:03:00,173519.8281,173519.9375,48.6,47.8,trip,0
-1.12313e+18,2021-01-04 13:03:00,2021-01-04 14:08:00,173519.9375,173575.25,47.8,29.0,trip,0
-1.12313e+18,2021-01-04 14:09:00,2021-01-04 14:32:00,173575.25,173575.25,29.0,51.7,charge,DCCharging
-1.12313e+18,2021-01-04 14:32:00,2021-01-04 14:51:00,173575.25,173584.875,51.7,50.1,trip,0
-1.12313e+18,2021-01-04 14:52:00,2021-01-04 15:38:00,173584.875,173584.875,50.1,83.5,charge,DCCharging
-1.12313e+18,2021-01-04 15:38:00,2021-01-04 18:13:00,173584.875,173692.2656,83.5,49.0,trip,0
-1.12313e+18,2021-01-04 18:14:00,2021-01-04 18:25:00,173692.2656,173694.375,49.0,47.8,trip,0
-1.12313e+18,2021-01-05 09:58:00,2021-01-05 10:47:00,173694.375,173719.4063,46.6,34.9,trip,0
-1.12313e+18,2021-01-05 10:50:00,2021-01-05 12:01:00,173719.4063,173719.4063,34.9,82.3,charge,DCCharging
-1.12313e+18,2021-01-05 12:01:00,2021-01-05 12:55:00,173719.4063,173745.3906,82.3,74.5,trip,0
-1.12313e+18,2021-01-05 13:05:00,2021-01-05 13:42:00,173745.3906,173748.625,74.5,73.3,trip,0
-1.12313e+18,2021-01-05 15:58:00,2021-01-05 17:33:00,173748.625,173801.8281,74.9,56.0,trip,0
-1.12313e+18,2021-01-06 09:49:00,2021-01-06 11:38:00,173801.8281,173867.8906,53.3,22.7,trip,0
-1.12313e+18,2021-01-06 11:39:00,2021-01-06 13:05:00,173867.8906,173867.8906,22.7,86.6,charge,DCCharging
-1.12313e+18,2021-01-06 13:05:00,2021-01-06 14:34:00,173867.8906,173921.3281,86.6,72.5,trip,0
-1.12313e+18,2021-01-06 14:37:00,2021-01-06 15:29:00,173921.3281,173955.9844,72.5,61.1,trip,0
-1.12313e+18,2021-01-06 15:34:00,2021-01-06 17:47:00,173955.9844,174061.0,60.7,27.4,trip,0
-1.12313e+18,2021-01-06 21:03:00,2021-01-06 21:13:00,174061.0,174064.3281,29.0,26.6,trip,0
-1.12313e+18,2021-01-06 21:28:00,2021-01-06 22:06:00,174064.3281,174076.5313,25.8,21.9,trip,0
-1.12313e+18,2021-01-06 22:08:00,2021-01-06 23:05:00,174076.5313,174076.5313,21.9,76.0,charge,DCCharging
-1.12313e+18,2021-01-06 23:05:00,2021-01-06 23:12:00,174076.5313,174079.2188,76.0,76.0,trip,0
-1.12313e+18,2021-01-07 03:17:00,2021-01-07 04:56:00,174079.2188,174196.2344,76.0,25.8,trip,0
-1.12313e+18,2021-01-07 04:57:00,2021-01-07 06:19:00,174196.2344,174196.2344,25.8,87.8,charge,DCCharging
-1.12313e+18,2021-01-07 06:19:00,2021-01-07 07:58:00,174196.2344,174328.9219,87.8,41.9,trip,0
-1.12313e+18,2021-01-07 19:24:00,2021-01-07 20:45:00,174328.9219,174411.7813,45.4,9.4,trip,0
-1.12313e+18,2021-01-07 20:48:00,2021-01-07 21:49:00,174413.3637,174413.3637,8.6,69.0,charge,DCCharging
-1.12313e+18,2021-01-07 21:49:00,2021-01-08 00:01:00,174413.3637,174475.1094,69.0,47.4,trip,0
-1.12313e+18,2021-01-08 03:52:00,2021-01-08 04:00:00,174475.1094,174475.1094,47.8,46.2,trip,0
-1.12313e+18,2021-01-08 12:10:00,2021-01-08 13:29:00,174475.1094,174491.1563,44.7,34.5,trip,0
-1.12313e+18,2021-01-08 13:30:00,2021-01-08 14:37:00,174491.1563,174491.1563,34.5,79.6,charge,DCCharging
-1.12313e+18,2021-01-08 14:37:00,2021-01-08 15:25:00,174491.1563,174523.2813,79.6,70.9,trip,0
-1.12313e+18,2021-01-08 15:25:00,2021-01-08 15:28:00,174523.2813,174523.3281,70.9,70.9,trip,0
-1.12313e+18,2021-01-08 15:28:00,2021-01-08 17:15:00,174523.3281,174575.2813,70.9,53.7,trip,0
-1.12313e+18,2021-01-08 17:25:00,2021-01-08 18:05:00,174575.2813,174589.8125,53.7,47.4,trip,0
-1.12313e+18,2021-01-09 00:49:00,2021-01-09 02:09:00,174589.8125,174686.1406,47.4,9.0,trip,0
-1.12313e+18,2021-01-09 02:09:00,2021-01-09 03:02:00,174686.1406,174686.1406,9.0,67.4,charge,DCCharging
-1.12313e+18,2021-01-09 03:02:00,2021-01-09 04:55:00,174686.1406,174778.2813,67.4,34.5,trip,0
-1.12313e+18,2021-01-09 17:56:00,2021-01-09 18:05:00,174778.2813,174781.1875,34.1,33.7,trip,0
-1.12313e+18,2021-01-09 18:11:00,2021-01-09 19:19:00,174783.4388,174783.4388,33.3,83.1,charge,DCCharging
-1.12313e+18,2021-01-09 19:19:00,2021-01-09 21:12:00,174783.4388,174855.75,83.1,58.4,trip,0
-1.12313e+18,2021-01-09 21:16:00,2021-01-09 21:55:00,174855.7655,174888.3438,58.4,45.4,trip,0
-1.12313e+18,2021-01-09 21:57:00,2021-01-09 23:24:00,174888.3438,174888.3438,45.4,87.4,charge,DCCharging
-1.12313e+18,2021-01-09 23:24:00,2021-01-09 23:49:00,174888.3438,174906.9531,87.4,82.7,trip,0
-1.12313e+18,2021-01-10 13:02:00,2021-01-10 13:16:00,174906.9531,174910.2969,86.2,83.5,trip,0
-1.12313e+18,2021-01-10 13:33:00,2021-01-10 13:44:00,174910.2969,174913.7344,83.5,81.9,trip,0
-1.12313e+18,2021-01-10 19:04:00,2021-01-10 21:30:00,174913.7344,175045.1563,81.9,27.8,trip,0
-1.12313e+18,2021-01-10 21:30:00,2021-01-10 21:31:00,175045.1563,175045.2031,27.8,27.8,trip,0
-1.12313e+18,2021-01-10 21:32:00,2021-01-10 22:50:00,175045.2031,175045.2031,27.8,85.8,charge,DCCharging
-1.12313e+18,2021-01-10 22:50:00,2021-01-11 02:31:00,175045.2031,175219.7555,85.8,15.5,trip,0
-1.12313e+18,2021-01-11 03:58:00,2021-01-11 04:03:00,175219.7655,175222.6875,18.0,17.5,trip,0
-1.12313e+18,2021-01-11 04:04:00,2021-01-11 05:01:00,175222.6875,175222.6875,17.6,74.1,charge,DCCharging
-1.12313e+18,2021-01-11 05:01:00,2021-01-11 16:00:00,175222.6875,175308.4375,74.1,36.8,trip,0
-1.12313e+18,2021-01-11 16:00:00,2021-01-11 16:14:00,175308.4375,175312.625,36.8,36.0,trip,0
-1.12313e+18,2021-01-11 16:15:00,2021-01-11 17:21:00,175312.525,175312.525,35.0,83.1,charge,DCCharging
-1.12313e+18,2021-01-11 17:21:00,2021-01-11 17:37:00,175312.625,175318.0625,83.1,81.9,trip,0
-1.12313e+18,2021-01-11 17:37:00,2021-01-13 01:47:00,175318.0625,175326.7656,81.9,78.4,trip,0
-1.12313e+18,2021-01-13 01:47:00,2021-01-13 04:05:00,175326.7656,175338.1563,78.4,64.7,trip,0
-1.12313e+18,2021-01-13 04:08:00,2021-01-13 04:17:00,175338.1563,175342.1875,64.7,63.1,trip,0
-1.12313e+18,2021-01-13 04:18:00,2021-01-13 05:13:00,175342.1875,175342.1875,63.1,92.5,charge,DCCharging
-1.12313e+18,2021-01-13 05:13:00,2021-01-13 09:08:00,175342.1875,175495.6094,92.5,33.7,trip,0
-1.12313e+18,2021-01-13 09:10:00,2021-01-13 10:12:00,175495.6094,175521.9531,33.7,24.7,trip,0
-1.12313e+18,2021-01-13 20:18:00,2021-01-13 20:29:00,175521.9531,175525.3125,24.7,22.3,trip,0
-1.12313e+18,2021-01-13 20:37:00,2021-01-13 20:45:00,175525.3125,175528.9844,22.7,21.5,trip,0
-1.12313e+18,2021-01-14 14:23:00,2021-01-14 14:31:00,175528.9844,175531.8906,20.3,20.0,trip,0
-1.12313e+18,2021-01-14 14:35:00,2021-01-14 14:36:00,175531.8906,175531.9063,19.6,19.6,trip,0
-1.12313e+18,2021-01-14 14:37:00,2021-01-14 16:05:00,175531.9063,175531.9063,19.6,81.1,charge,DCCharging
-1.12313e+18,2021-01-14 16:05:00,2021-01-14 18:30:00,175531.9063,175600.7031,81.1,61.1,trip,0
-1.12313e+18,2021-01-14 18:31:00,2021-01-14 18:31:00,175600.7031,175601.2338,61.1,60.7,trip,0
-1.12313e+18,2021-01-14 18:31:00,2021-01-14 19:19:00,175601.2338,175601.2338,60.7,91.3,charge,DCCharging
-1.12313e+18,2021-01-14 19:19:00,2021-01-14 20:28:00,175601.2338,175633.8125,91.3,78.8,trip,0
-1.12313e+18,2021-01-14 20:35:00,2021-01-14 21:01:00,175633.8125,175644.625,78.8,75.2,trip,0
-1.12313e+18,2021-01-15 12:19:00,2021-01-15 13:06:00,175644.625,175665.4844,76.4,65.8,trip,0
-1.12313e+18,2021-01-15 13:20:00,2021-01-15 14:32:00,175665.4844,175689.4375,65.4,58.0,trip,0
-1.12313e+18,2021-01-15 14:37:00,2021-01-15 14:48:00,175689.4375,175693.9531,58.0,56.0,trip,0
-1.12313e+18,2021-01-15 14:56:00,2021-01-15 17:09:00,175693.9531,175781.2188,55.6,29.0,trip,0
-1.12313e+18,2021-01-15 17:10:00,2021-01-15 18:14:00,175781.2188,175781.2188,29.0,84.3,charge,DCCharging
-1.12313e+18,2021-01-15 18:14:00,2021-01-15 18:25:00,175781.2188,175786.9688,84.3,83.5,trip,0
-1.12313e+18,2021-01-15 18:32:00,2021-01-15 19:54:00,175786.9844,175836.7656,83.5,67.8,trip,0
-1.12313e+18,2021-01-16 15:28:00,2021-01-16 17:22:00,175836.7656,175957.6875,68.6,21.5,trip,0
-1.12313e+18,2021-01-16 17:23:00,2021-01-16 18:24:00,175957.6875,175957.6875,21.5,78.8,charge,DCCharging
-1.12313e+18,2021-01-16 18:24:00,2021-01-16 19:13:00,175957.6875,175985.875,78.8,69.0,trip,0
-1.12313e+18,2021-01-16 19:17:00,2021-01-16 21:38:00,175985.875,176064.8281,68.6,47.8,trip,0
-1.12313e+18,2021-01-16 21:46:00,2021-01-16 22:33:00,176064.8281,176084.8281,47.8,40.3,trip,0
-1.12313e+18,2021-01-17 18:41:00,2021-01-17 19:08:00,176084.8281,176099.3906,41.1,34.1,trip,0
-1.12313e+18,2021-01-17 19:45:00,2021-01-17 19:47:00,176099.4063,176099.4219,35.2,35.2,trip,0
-1.12313e+18,2021-01-17 21:27:00,2021-01-17 21:57:00,176099.4219,176113.3594,34.9,28.6,trip,0
-1.12313e+18,2021-01-17 21:58:00,2021-01-17 22:23:00,176113.3594,176113.3594,28.6,43.9,charge,DCCharging
-1.12313e+18,2021-01-17 22:23:00,2021-01-17 22:31:00,176113.3594,176116.2344,43.9,43.5,trip,0
-1.12313e+18,2021-01-18 06:10:00,2021-01-18 06:15:00,176116.2344,176119.1563,41.9,40.7,trip,0
-1.12313e+18,2021-01-18 06:16:00,2021-01-18 07:05:00,176119.1563,176119.1563,40.7,75.6,charge,DCCharging
-1.12313e+18,2021-01-18 07:05:00,2021-01-18 09:51:00,176119.1563,176234.9375,75.6,35.2,trip,0
-1.12313e+18,2021-01-18 17:47:00,2021-01-18 17:55:00,176234.9375,176237.8438,34.9,34.1,trip,0
-1.12313e+18,2021-01-18 17:56:00,2021-01-18 18:46:00,176237.8438,176237.8438,34.1,74.1,charge,DCCharging
-1.12313e+18,2021-01-18 18:46:00,2021-01-18 20:20:00,176237.8438,176309.7031,74.1,50.9,trip,0
-1.12313e+18,2021-01-19 10:26:00,2021-01-19 11:24:00,176309.7031,176342.2031,51.3,34.9,trip,0
-1.12313e+18,2021-01-19 11:25:00,2021-01-19 12:53:00,176342.2031,176342.2031,34.9,90.9,charge,DCCharging
-1.12313e+18,2021-01-19 12:53:00,2021-01-19 13:00:00,176342.2031,176344.4844,90.9,90.5,trip,0
-1.12313e+18,2021-01-19 13:02:00,2021-01-19 14:21:00,176344.4844,176381.125,90.5,80.3,trip,0
-1.12313e+18,2021-01-19 14:31:00,2021-01-19 16:47:00,176381.125,176481.2031,80.3,52.1,trip,0
-1.12313e+18,2021-01-20 18:46:00,2021-01-20 19:44:00,176481.2031,176508.7344,52.9,39.6,trip,0
-1.12313e+18,2021-01-20 19:57:00,2021-01-20 20:09:00,176508.7344,176512.375,39.6,38.4,trip,0
-1.12313e+18,2021-01-21 18:41:00,2021-01-21 18:48:00,176512.3906,176515.2969,39.6,37.6,trip,0
-1.12313e+18,2021-01-21 18:49:00,2021-01-21 19:49:00,176515.2969,176515.2969,37.6,76.4,charge,DCCharging
-1.12313e+18,2021-01-21 19:49:00,2021-01-21 20:15:00,176515.2969,176521.9219,76.4,75.2,trip,0
-1.12313e+18,2021-01-21 20:25:00,2021-01-21 20:35:00,176521.9219,176525.6094,74.9,74.1,trip,0
-1.12313e+18,2021-01-22 00:57:00,2021-01-22 03:11:00,176525.625,176627.375,74.9,31.3,trip,0
-1.12313e+18,2021-01-22 03:12:00,2021-01-22 03:59:00,176627.375,176627.375,31.3,71.7,charge,DCCharging
-1.12313e+18,2021-01-22 03:59:00,2021-01-22 04:05:00,176627.375,176630.25,71.7,71.7,trip,0
-1.12313e+18,2021-01-22 11:53:00,2021-01-22 13:34:00,176630.25,176660.8906,73.3,60.0,trip,0
-1.12313e+18,2021-01-22 13:35:00,2021-01-22 14:28:00,176660.8906,176660.8906,60.0,92.1,charge,DCCharging
-1.12313e+18,2021-01-22 14:28:00,2021-01-22 19:21:00,176660.8906,176848.8125,92.1,30.9,trip,0
-1.12313e+18,2021-01-23 11:14:00,2021-01-23 11:23:00,176848.8125,176848.8125,32.5,30.1,trip,0
-1.12313e+18,2021-01-23 11:30:00,2021-01-23 11:36:00,176848.8281,176851.7344,31.7,30.1,trip,0
-1.12313e+18,2021-01-23 11:38:00,2021-01-23 12:47:00,176851.7344,176851.7344,30.1,76.8,charge,DCCharging
-1.12313e+18,2021-01-23 12:47:00,2021-01-23 16:26:00,176851.7344,176989.2813,76.8,23.1,trip,0
-1.12313e+18,2021-01-23 22:46:00,2021-01-23 22:54:00,176989.2813,176992.2031,21.9,20.0,trip,0
-1.12313e+18,2021-01-23 22:55:00,2021-01-24 00:35:00,176992.2031,176992.2031,20.0,87.8,charge,DCCharging
-1.12313e+18,2021-01-24 00:35:00,2021-01-24 01:44:00,176992.2031,176995.0781,87.8,84.3,trip,0
-1.12313e+18,2021-01-24 12:07:00,2021-01-24 14:46:00,176995.0781,177139.6406,89.8,29.4,trip,0
-1.12313e+18,2021-01-24 14:47:00,2021-01-24 15:53:00,177139.6406,177139.6406,29.4,81.9,charge,DCCharging
-1.12313e+18,2021-01-24 15:53:00,2021-01-24 16:41:00,177139.6406,177176.3125,81.9,72.9,trip,0
-1.12313e+18,2021-01-24 16:58:00,2021-01-24 17:05:00,177176.3281,177179.6875,72.9,71.3,trip,0
-1.12313e+18,2021-01-24 17:16:00,2021-01-24 17:33:00,177179.6875,177183.375,71.3,69.8,trip,0
-1.12313e+18,2021-01-25 00:51:00,2021-01-25 02:45:00,177183.375,177284.0938,71.3,30.1,trip,0
-1.12313e+18,2021-01-25 02:48:00,2021-01-25 03:38:00,177284.0938,177284.0938,30.1,70.5,charge,DCCharging
-1.12313e+18,2021-01-25 03:38:00,2021-01-25 03:43:00,177284.0938,177286.9588,70.5,70.5,trip,0
-1.12313e+18,2021-01-25 16:57:00,2021-01-25 17:08:00,177286.9844,177290.0155,72.9,71.3,trip,0
-1.12313e+18,2021-01-25 17:11:00,2021-01-25 18:04:00,177290.0156,177317.5469,70.9,60.0,trip,0
-1.12313e+18,2021-01-25 19:30:00,2021-01-25 21:17:00,177317.5469,177373.8281,60.0,35.2,trip,0
-1.12313e+18,2021-01-26 15:41:00,2021-01-26 15:49:00,177373.8281,177376.7344,35.2,33.7,trip,0
-1.12313e+18,2021-01-26 15:50:00,2021-01-26 17:25:00,177376.7344,177376.7344,33.7,92.5,charge,DCCharging
-1.12313e+18,2021-01-26 17:26:00,2021-01-26 19:24:00,177376.7344,177459.2188,92.5,64.7,trip,0
-1.12313e+18,2021-01-26 19:31:00,2021-01-26 20:05:00,177459.2188,177488.6094,64.7,54.1,trip,0
-1.12313e+18,2021-01-26 20:18:00,2021-01-26 21:05:00,177488.6094,177500.5156,54.1,48.2,trip,0
-1.12313e+18,2021-01-28 05:19:00,2021-01-28 06:53:00,177500.5155,177557.4531,49.8,19.5,trip,0
-1.12313e+18,2021-01-28 06:54:00,2021-01-28 07:42:00,177557.4531,177557.4531,19.5,55.5,charge,DCCharging
-1.12313e+18,2021-01-28 07:42:00,2021-01-28 08:11:00,177567.4531,177589.0156,55.6,49.8,trip,0
-1.12313e+18,2021-01-28 15:12:00,2021-01-28 16:10:00,177589.0156,177628.6094,50.5,34.1,trip,0
-1.12313e+18,2021-01-28 16:11:00,2021-01-28 16:55:00,177628.6094,177628.6094,34.1,73.3,charge,DCCharging
-1.12313e+18,2021-01-28 16:55:00,2021-01-28 18:44:00,177628.6094,177683.4531,73.3,58.8,trip,0
-1.12313e+18,2021-01-28 21:18:00,2021-01-28 21:27:00,177683.4531,177686.8281,57.2,55.2,trip,0
-1.12313e+18,2021-01-28 21:38:00,2021-01-28 21:53:00,177686.8281,177690.2969,54.9,53.7,trip,0
-1.12313e+18,2021-01-29 23:36:00,2021-01-30 01:21:00,177690.2969,177757.9844,54.1,22.3,trip,0
-1.12313e+18,2021-01-30 01:21:00,2021-01-30 01:48:00,177757.9844,177757.9844,22.3,41.9,charge,DCCharging
-1.12313e+18,2021-01-30 01:48:00,2021-01-30 02:40:00,177757.9844,177782.7555,41.9,34.1,trip,0
-1.12313e+18,2021-01-30 11:44:00,2021-01-30 12:23:00,177782.7656,177808.75,34.9,24.7,trip,0
-1.12313e+18,2021-01-30 12:24:00,2021-01-30 12:42:00,177808.75,177808.75,24.7,34.9,charge,DCCharging
-1.12313e+18,2021-01-30 12:42:00,2021-01-30 13:26:00,177808.75,177829.7969,34.9,29.4,trip,0
-1.12313e+18,2021-01-30 13:48:00,2021-01-30 13:55:00,177829.7969,177835.3281,29.0,27.4,trip,0
-1.12313e+18,2021-01-30 13:57:00,2021-01-30 15:17:00,177835.3281,177835.3281,27.4,91.3,charge,DCCharging
-1.12313e+18,2021-01-30 15:17:00,2021-01-30 15:33:00,177835.3281,177844.0469,91.3,89.4,trip,0
-1.12313e+18,2021-01-30 15:38:00,2021-01-30 16:02:00,177844.0469,177853.1719,89.4,87.4,trip,0
-1.12313e+18,2021-01-31 04:35:00,2021-01-31 06:38:00,177853.1719,177920.2813,86.2,55.6,trip,0
-1.12313e+18,2021-01-31 06:39:00,2021-01-31 07:01:00,177920.2813,177920.2813,55.6,67.8,charge,DCCharging
-1.12313e+18,2021-01-31 07:01:00,2021-01-31 08:26:00,177920.2813,178005.1406,67.8,36.0,trip,0
-1.12313e+18,2021-01-31 16:28:00,2021-01-31 16:52:00,178005.1406,178005.8438,40.3,36.0,trip,0
-1.12313e+18,2021-01-31 19:06:00,2021-01-31 19:21:00,178005.8594,178008.9063,39.2,36.8,trip,0
-1.12313e+18,2021-01-31 19:23:00,2021-01-31 21:02:00,178008.9063,178042.6094,36.8,20.7,trip,0
-1.12313e+18,2021-01-31 21:26:00,2021-01-31 21:29:00,178042.625,178043.875,21.1,21.1,trip,0
-1.12313e+18,2021-01-31 21:29:00,2021-01-31 22:45:00,178043.875,178043.9375,21.1,21.9,trip,0
-1.12313e+18,2021-01-31 22:45:00,2021-01-31 22:53:00,178043.9375,178044.75,21.9,20.7,trip,0
-1.12313e+18,2021-01-31 22:53:00,2021-02-01 08:18:00,178044.75,178044.7813,20.7,16.4,trip,0
-1.12313e+18,2021-02-01 08:18:00,2021-02-01 09:01:00,178044.7813,178045.5,16.4,12.1,trip,0
-1.12313e+18,2021-02-01 09:14:00,2021-02-01 09:30:00,178045.5156,178045.9531,12.5,11.3,trip,0
-1.12313e+18,2021-02-01 09:37:00,2021-02-01 09:49:00,178045.9531,178046.4219,10.9,10.9,trip,0
-1.12313e+18,2021-02-01 09:55:00,2021-02-01 09:57:00,178046.4219,178046.6406,9.8,9.4,trip,0
-1.12313e+18,2021-02-01 10:09:00,2021-02-01 10:14:00,178046.6406,178048.5469,9.8,9.4,trip,0
-1.12313e+18,2021-02-01 10:50:00,2021-02-01 11:05:00,178048.5469,178051.9219,9.0,6.2,trip,0
-1.12313e+18,2021-02-01 11:10:00,2021-02-01 11:22:00,178051.9219,178058.9531,5.0,3.9,trip,0
-1.12313e+18,2021-02-01 11:24:00,2021-02-01 13:02:00,178058.9531,178058.9531,3.9,83.5,charge,DCCharging
-1.12313e+18,2021-02-01 13:02:00,2021-02-01 15:03:00,178058.9531,178059.0,83.5,83.5,trip,0
-1.12313e+18,2021-02-01 15:03:00,2021-02-01 17:44:00,178059.0,178059.0313,83.5,83.5,trip,0
-1.12313e+18,2021-02-01 17:44:00,2021-02-01 17:47:00,178059.0313,178059.5781,83.5,83.5,trip,0
-1.12313e+18,2021-02-01 18:07:00,2021-02-01 18:35:00,178059.5781,178063.125,83.5,82.3,trip,0
-1.12313e+18,2021-02-01 19:04:00,2021-02-01 19:19:00,178063.125,178069.1719,82.3,80.7,trip,0
-1.12313e+18,2021-02-01 19:22:00,2021-02-01 19:25:00,178069.1719,178069.4844,80.3,80.3,trip,0
-1.12313e+18,2021-02-01 19:29:00,2021-02-01 19:40:00,178069.4844,178073.0938,80.3,78.8,trip,0
-1.12313e+18,2021-02-01 19:40:00,2021-02-01 19:55:00,178073.0938,178073.125,78.8,78.8,trip,0
-1.12313e+18,2021-02-01 19:55:00,2021-02-01 19:56:00,178073.125,178073.3281,78.8,78.8,trip,0
-1.12313e+18,2021-02-01 20:04:00,2021-02-01 20:45:00,178073.3281,178121.7656,78.4,61.1,trip,0
-1.12313e+18,2021-02-02 15:07:00,2021-02-02 15:30:00,178121.7656,178132.3125,58.8,54.9,trip,0
-1.12313e+18,2021-02-02 15:34:00,2021-02-02 16:52:00,178132.3125,178163.9063,54.9,44.7,trip,0
-1.12313e+18,2021-02-02 16:55:00,2021-02-02 17:52:00,178163.9063,178164.0156,45.4,45.0,trip,0
-1.12313e+18,2021-02-02 17:52:00,2021-02-02 18:07:00,178164.0156,178164.1094,45.0,44.7,trip,0
-1.12313e+18,2021-02-02 18:07:00,2021-02-02 18:08:00,178164.1094,178164.1406,44.7,44.7,trip,0
-1.12313e+18,2021-02-02 18:09:00,2021-02-02 20:09:00,178164.1406,178288.8594,44.7,7.4,trip,0
-1.12313e+18,2021-02-02 20:10:00,2021-02-02 21:26:00,178288.8594,178288.8594,7.4,89.4,charge,DCCharging
-1.12313e+18,2021-02-02 21:26:00,2021-02-02 23:38:00,178288.8594,178299.0781,89.4,83.9,trip,0
-1.12313e+18,2021-02-02 23:43:00,2021-02-03 03:01:00,178299.0781,178463.2813,83.5,18.8,trip,0
-1.12313e+18,2021-02-03 03:11:00,2021-02-03 03:24:00,178463.2813,178481.375,18.4,12.9,trip,0
-1.12313e+18,2021-02-03 03:25:00,2021-02-03 04:11:00,178481.375,178481.375,12.9,69.0,charge,DCCharging
-1.12313e+18,2021-02-03 04:11:00,2021-02-03 04:28:00,178481.375,178492.0,69.0,65.4,trip,0
-1.12313e+18,2021-02-03 10:58:00,2021-02-03 11:44:00,178492.0,178502.6094,64.3,57.2,trip,0
