soc,end_soc,event,charge_mode,duration_minutes,km_driven
67.78897706375777,43.76842735047101,0,0,197.18814219043207,105.89375154493855
43.45571411816231,47.75518551542402,1,1,174.9927381812768,8.11959089506911
49.30107589341905,36.00790890435631,0,0,81.91300338921658,48.46031603567186
34.7038399006427,55.473891601206255,1,3,63.22191314719516,1.8726990840809352
44.72913017671096,51.96590266761966,1,1,295.90102003523646,4.992352871554828
30.291559738861945,33.72243711678728,1,1,179.72956534640514,3.3516360306079402
34.70943357304324,27.384001990461968,0,0,54.215624685351756,29.52083203977113
55.74358879973246,45.99505675316044,0,0,81.99360754756255,53.5564267367177
60.63152092655136,57.34961315324626,0,0,40.31616155262382,25.810074173219448
63.026435228282786,70.95499019850442,1,1,171.57359523450268,3.577075888359077
65.71093783268819,63.32274444687935,0,0,51.97526148224916,19.643205861632765
55.08434646706765,55.71542812338214,1,1,165.41204305831107,12.297072496722787
40.15602546258516,72.62680362873547,1,3,51.01171785851451,2.467541040137251
70.53216577562107,64.3123817274726,0,0,33.50688241964446,26.03948701116543
65.44357467156252,77.64656952387219,1,2,33.212674667878616,1.507672018886595
71.31328402036324,67.97986779115084,0,0,20.68148385279342,12.756023560996786
69.94271636934008,57.53716678571083,0,0,100.20298480750105,37.868959462970196
61.061379551931964,81.63977796043869,1,3,46.49185493823969,2.2186255538881827
79.07718052351257,62.245200424093966,0,0,117.74903418720223,96.85092176636468
80.97424935382278,73.67464589405732,0,0,60.774983863631086,37.63380411889862
81.90581294078476,64.68119670885986,0,0,169.54079086447325,104.94325689021058
40.92292513851072,34.56031595886573,0,0,42.03539949495949,28.644164373756006
41.03282857850403,38.724178752098595,0,0,19.039338666047556,12.87243892499685
44.36399709942638,43.731722363143334,0,0,44.2076708994849,4.700401169210233
44.316026685214986,34.40531604095055,0,0,45.4397835195732,28.887150151842814
50.57291594555356,27.421608599370757,0,0,152.65620151935482,118.63069775670895
49.030043053124686,40.0004200142619,0,0,56.82827011783713,41.8789306393733
34.51849234338276,33.47583680452293,0,0,22.3027003437403,10.321868058112974
64.80304310117944,76.39822949994245,1,1,49.64392169443923,2.5621467504905904
74.49041516984815,57.675983822014594,0,0,110.34765901230487,89.38952971005746
63.04059052676891,60.584326305856074,0,0,33.63813902235564,18.794096871359255
52.20559244434723,62.30099745269658,1,1,575.6564998918328,12.948018533341749
59.469935177151996,51.452702932370364,0,0,62.30377140956835,33.89679358818001
37.22948796072073,66.91220619463817,1,3,42.214289838724035,1.816961834978655
43.76757070124629,59.44471476238435,1,3,54.28263180977913,1.8704265957638133
61.2975331845791,51.97537105618745,0,0,50.79879816133823,40.03715564111924
55.7354384307951,65.10866339986785,1,1,46.01226718211807,2.367953783207158
51.232857127777926,62.3749685573994,1,1,581.5841889676032,7.963893746036191
40.63069673750065,31.32458950345177,0,0,56.40520675393578,29.98815313076058
56.589254285275615,40.42248787151232,0,0,126.46053395315886,75.1633583645711
55.61003088390649,63.53102720391264,1,1,194.4982091286961,5.387658413294379
55.64641707578914,70.01485766297188,1,2,81.2156718935982,3.038454948098093
65.00021645839365,62.187589256600056,0,0,23.662699722952315,13.367880826159736
62.913077803429296,60.775442841728776,0,0,22.57942461895588,13.551195822979722
53.845358096080425,50.15553369858267,0,0,26.566911082197993,16.822628020333354
66.92941511289868,65.22970950204726,0,0,25.6092541137645,15.119635419261396
58.47114398811535,54.191551454692174,0,0,21.89634647703826,16.829431396702468
47.77153866110398,63.95111748633561,1,3,45.994890334552025,1.8554562443709441
69.34039432672753,47.40322895085094,0,0,122.59062249089426,106.43059415390488
55.5227638426097,38.08544115035796,0,0,96.42150921863018,79.64157202524288
47.15139739268486,69.92267979498163,1,2,44.92678412277601,5.291932132330234
46.77794714286435,42.163854188305535,0,0,37.73748296690425,26.10154721598206
40.21232455302894,36.54846236745307,0,0,19.823041477313506,13.265096165487728
39.341215766854596,47.237164420058214,0,0,14.926673452194711,4.462810965911086
54.736043297694636,52.61876930604071,0,0,21.111220720362226,11.053843166691609
70.74359221274125,68.40013785310357,0,0,48.213924063949435,12.543315555026076
67.31868294534286,65.22075321274608,0,0,23.02118666214144,14.24030501120079
72.27989361857102,69.71260469051518,0,0,30.956868646371994,17.78321291766965
73.53552208647832,66.59248736847127,0,0,55.631859823154336,37.490407711029235
56.11774077503664,45.971132456039925,0,0,51.819722886028416,39.805668963865884
47.882980720497955,75.23971386652237,1,3,65.14287474336419,3.8632717004249355
55.842094952464386,49.27059892655353,0,0,52.228817852997174,34.77975885046143
49.76997231271485,47.26017347593628,0,0,23.44574650868337,15.512623741435178
67.37853092614256,63.46181753281642,0,0,36.98017450609385,22.91625824594529
52.9592858767441,45.72969944329027,1,0,139.98957534843555,11.156407341051384
43.00440972666814,46.853784572827465,1,1,122.19158741705726,2.9221139013694044
47.398232207489144,56.31569562968464,0,0,25.81184734534846,5.335045659520864
63.75622973129735,57.735681521626724,0,0,43.77805904520794,33.965788193180686
46.46984651667246,56.810247324618885,0,0,21.587922140186894,3.97189079522173
73.9686190024106,66.2499093027011,0,0,64.10455846366186,40.67761131939395
65.2082435532118,69.75352904892787,1,1,309.3477732695888,7.15375166098222
52.997616193327396,51.28252253991885,0,0,30.053296472537077,16.887542571914082
52.025617113331116,38.00296320517838,0,0,74.62608891358528,55.089737862014175
28.54910634073595,30.443462788734987,1,1,149.6212611870268,4.121101913200742
26.655794905279876,34.32738978659283,1,1,44.151738481970135,3.4261156728935758
31.68407356679441,39.96679579433071,1,1,112.15344659807208,2.259563451764668
46.65931814911101,45.1004683651692,0,0,26.962600212047445,17.85002097470494
37.99272658524994,73.46442914511289,1,3,41.932230437436026,1.9831044349999063
72.32513765672292,57.04451094763596,0,0,87.8128365620752,64.07453395257882
62.83027994820472,73.31553900727756,1,2,54.00597004120947,1.968392432984069
64.92150241541009,57.50333009906263,0,0,51.16634826993864,32.72523780706458
54.324354760862455,45.27958870332828,0,0,72.30189326771796,49.24361303167524
51.044909735119475,42.3908721514865,0,0,58.03042367022161,44.101350952890854
48.262116672290645,44.296480688384335,0,0,30.122257848864866,20.426053431862336
46.099916397966744,21.191760309025447,0,0,172.83759727459528,112.82171606461714
33.885909827249094,24.77477178517078,0,0,65.40777055505458,51.79156130897305
29.056281309981003,29.466080479420935,0,0,12.136719645615823,8.749301211660805
36.95074476787836,34.446997652534094,0,0,16.931042813622348,11.851712687746542
26.51283271760312,30.30768021297913,1,1,88.77351958754357,2.397467954165241
33.924622641739475,30.276191555946998,0,0,31.95376875785934,19.844950132895576
32.108476564131905,43.31023197953399,1,2,95.98293317595582,3.573877427973494
37.709876572773645,43.11904462142228,1,1,101.59900823750198,4.85665798717308
28.061947803320113,19.25413058633685,0,0,65.62107999955249,19.437681623751956
37.18945797298642,36.3773313226396,0,0,20.963188436944296,9.692841742189575
50.47741225759601,46.89953029135667,0,0,24.32962541219163,16.654476564590357
49.53383593561239,56.79667124618911,1,2,63.40122633003505,1.5060833551304917
62.17366045833132,51.27725445491019,0,0,64.91694631011329,51.24489050502827
58.94286456489049,70.17826635980212,1,2,49.996701850294635,1.3318178949586599
59.247816054178216,62.13984417178525,1,0,41.69967997657901,4.225826923863299
58.578749564742054,46.733858006810706,0,0,57.906138396961396,47.86822364254915
43.40590886436657,32.73527589062675,0,0,63.753785874198975,44.12694427140842
51.059188698342474,64.54464053633953,1,2,66.27887788005657,4.010761898081961
43.329829167870884,47.465713233174476,1,2,72.71180449794522,2.397408958227064
35.05679056338295,61.563438312161075,1,3,40.426879206857635,1.75952620728599
49.45205328159984,45.01900917065831,0,0,19.786309630681075,14.013921218438822
37.725311657490224,34.17133298295721,1,1,79.59141831503186,4.959594804533402
28.992056172680712,34.74775791010726,1,2,74.97862639658004,2.1331469554390186
21.9314870429304,31.093175113588288,1,2,83.87683719076442,2.561807215658336
59.72565659746666,40.71701032418898,0,0,140.20105371589412,105.28529385467282
64.29186484556854,45.268744728964535,0,0,129.88944264414278,88.9214844659403
50.21917727960624,69.56772962884469,1,2,66.24244753606916,3.9374776720003415
58.13159513174351,69.26669697804459,1,1,170.07486235466888,5.051869382845998
62.62683707642331,69.6100595363083,1,1,346.3072617527443,7.613989012815755
65.24100608071157,84.7587185437423,1,3,55.71215512513222,2.7871547931957275
84.85364666070886,80.86992387891937,0,0,35.041479406790856,16.500506675741438
80.85104476480504,56.417173002442,0,0,154.55909501799115,118.47370586696715
58.30727383213423,60.91141609274348,1,1,82.58194951386376,2.172554833283021
70.82066697898019,56.38984106605269,0,0,99.86157350748023,60.946254430621615
79.15893729420809,62.652825992453,0,0,271.8788188535614,85.7735823666236
60.52504846402533,68.35597201529052,1,1,760.5473345903395,15.577312875699883
61.34567040238907,52.070670550558226,0,0,86.13085625757,49.35056791269361
63.10228485084941,53.23104935365045,0,0,79.50191615179595,51.00852354288309
65.92929524692165,54.595608671778535,0,0,87.41583111579988,60.83276244743868
70.92460862828642,67.09962363048929,0,0,174.87151941052824,18.088522357061183
73.02422879390289,61.3225119508135,0,0,99.53492112961982,68.94832682570039
69.66300974191971,70.07661465537954,1,0,364.89259074986734,16.776352663070995
65.34628215880643,57.31317238734869,0,0,56.06064806044975,40.709065488128026
50.2789303549102,34.18454950232744,0,0,80.31920157779837,63.40023749973668
33.36611817891859,30.69552458519912,0,0,24.67238979725357,14.455189703129314
52.7366490874299,77.79082897684984,1,3,71.0960003471628,2.541119013158809
79.39845000621968,62.16035538177244,0,0,173.10161063951975,93.07598758994223
58.014665809141185,53.684235413144386,0,0,41.18186021432286,23.519401722985858
55.51629876520279,59.24851536889729,0,0,17.79903951377437,6.74725872829153
59.3293254954,60.1293914818453,1,1,46.1923120604014,3.1563651106750115
41.70717526461238,42.70324453232333,1,2,67.86937786982554,1.9643162539242345
40.98892184506486,51.88281728554404,1,2,79.51769724146025,1.9292016954140132
59.58654239625363,70.57806334681943,1,1,697.4310356135818,13.95164545831375
79.36018295996686,68.64439285968415,0,0,126.42142685398143,71.03721273892441
81.17489107551775,77.54424773211137,0,0,41.155515501497895,21.278700065139127
77.41260715037724,73.99127033316641,0,0,30.071392146531224,16.39435202619494
73.27414659935674,54.995547303273845,0,0,126.85523768411967,88.32799448545826
57.49139141670936,74.62511847648379,1,2,57.234375796386246,5.253877815026017
49.39290127443557,80.34325157466654,1,3,38.4642477390284,2.0078177454486075
65.30352291908851,77.11779979177206,1,2,26.64203855530282,2.6037776305065576
61.70961859893893,54.770283552474254,0,0,21.66950618212921,19.190959553652124
30.94554488224747,49.489134564648154,1,2,18.65214308632032,3.7790406459341175
26.80103194893033,37.34380428321544,1,3,48.57467565559054,2.0743098660269137
29.713608277186292,57.57070928767395,1,3,41.943790490069894,2.762929299907475
59.144334552730115,32.34342733797101,0,0,153.51382211628396,143.5118440769106
47.337909699210726,40.83260856182996,0,0,42.42659550002568,32.65896511615484
57.69001999152495,51.19070423098813,0,0,71.6598176470938,25.53004105924483
39.03545614289101,63.78260414043286,1,3,73.17542732132628,3.3045167672687317
28.78001428780026,59.20918178692982,1,3,44.504514960964016,2.39135738382833
34.86829099329472,48.881561471999625,1,2,43.13317797924038,2.693060850592664
40.51429083308696,20.269292474258783,0,0,126.07108078045542,97.90555922109368
39.8529548276676,38.14250753139803,0,0,30.194605614656968,17.989114729554796
44.77503855333305,59.38384577189646,1,1,316.0047751825199,3.6417340277428307
66.36758032995449,62.14945420483104,0,0,53.84739803423079,31.98395578105079
68.94444859849206,67.08518134159792,0,0,31.07797711127481,17.478560006211023
75.52820964171063,68.17819729967243,0,0,58.718478444213,38.44233094799748
62.37963989518074,58.25723828107797,0,0,37.116214705648744,22.134161597149713
61.60901877345245,56.54533401570859,0,0,47.582864320453474,26.453739230530978
52.501254698748696,36.7235431140569,0,0,82.4741659951267,57.791939208664154
66.11772579483116,42.339727599199705,0,0,433.3148362260031,120.41703981923736
53.75541644535818,63.116243141550115,1,1,283.0502419317107,4.2408569756234575
68.70461378297978,65.61322826982374,0,0,38.36685135409882,22.170257953735565
78.40660704984099,77.63150073055888,0,0,62.25068488287374,9.240341135299298
84.52363436869703,61.85214789337524,0,0,194.81747836861476,146.14561999728284
68.05004195107512,64.68262949723345,0,0,28.993176403992866,17.914841132784584
48.93540789424938,78.63491566056983,1,3,36.70105659402565,1.8398994557418678
65.87444562223104,67.42959533771753,1,1,94.3583560335753,5.3612909271821065
48.567373009534386,75.18822065090512,1,3,92.62904716752328,3.82431677050031
70.95932103233507,75.72574510131851,1,1,186.64478589049764,6.543675897044937
69.3690327790487,74.97963281345767,0,1,42.004304277044525,7.370725689658598
57.98942669912205,81.58801235159451,1,3,38.98536196921075,2.71922440447685
72.9405681614443,43.056162644987445,0,0,139.64584762565414,137.01388562927087
43.431950357213346,74.98965688420839,1,3,34.23430902684308,1.8329499103318967
66.04533303304882,61.47775974656517,0,0,19.53819685342048,14.475735082626269
50.350537989409574,49.46563247702937,0,0,12.496353471353398,7.288098268042525
48.40596464459433,44.21503238960252,0,0,22.81658402573419,17.015375322970534
50.73619078524321,47.574343652070795,0,0,35.02126034526616,22.789115835419146
41.24161204136401,30.754884517209867,0,0,60.07729203558328,32.451293778338936
32.034982323414155,27.093042441193436,0,0,28.511619688524743,19.258128278393045
30.68597547546909,69.30113292979202,1,3,40.52258423548582,2.3335596795718088
69.3181404259381,55.01164574298491,0,0,81.17418954187576,68.44690854794653
53.83960624785364,48.86290798382003,0,0,28.138390667299337,21.141849212583665
44.3102748369882,46.28912703308042,0,0,11.609410822979626,5.814063443709832
42.31142705230501,40.167192767444625,0,0,16.064070119404974,12.380622016047202
40.635913663842345,39.64317084928974,0,0,12.584778314162548,8.602576376234577
35.47808756267797,27.65443943401423,0,0,43.024100205246604,34.26778822460141
39.91002466577377,35.49038628859577,0,0,41.23811987251334,24.63693483545898
61.84468925084854,49.99556260427618,0,0,99.92242556571514,50.591518414545654
58.291387227331846,50.47379794491782,0,0,43.325966859568545,29.684180697824686
47.613572777327654,39.33202423797405,0,0,71.62116647874544,12.477893814484307
56.98526328384158,37.82927166403185,0,0,106.82537274603796,95.3464527866529
40.26820951040039,55.125211927153046,1,1,22.583298192572222,2.005217873701423
38.95184727706645,36.66908626013074,0,0,14.53483399636169,10.64285597626278
39.29587107135873,31.84983991506007,0,0,44.29190412015582,33.54962837977832
46.89292083706957,46.187853955243256,0,0,16.910406428314587,11.16919906930638
46.23496979433167,33.108460059373826,0,0,75.11904573821094,57.01595700456561
25.22900437580194,34.43542638825446,1,2,124.0300402406105,5.338630851489243
80.88231181176585,66.15032233893858,0,0,240.51663137700663,93.36649979139531
78.62468262351133,54.4829359373947,0,0,198.9168112825788,121.55693010288495
66.98639292143324,69.52850500416798,1,1,148.16020878409878,4.052682826785025
62.32783875005031,57.89745585909544,0,0,30.41613468309349,19.740277602201903
66.94913820046834,73.12788731325129,1,0,38.91270718548133,4.113763170706081
76.61716680355038,85.09543470726912,1,2,44.67052893566882,3.301022798870429
85.453777249147,59.883218826947214,0,0,222.93168815609644,160.1224628849529
78.68109099907142,49.317156376898964,0,0,198.1362282883166,162.39156994233454
54.83395125821098,50.32465175744919,0,0,26.84762107530642,17.297833081950586
51.92119230877382,48.159978194223065,1,0,93.84731640397082,10.329214549327874
44.40242232150542,60.91033196770033,1,2,100.35441267253711,3.534321620015853
62.99207368697597,56.538671277378086,0,0,40.07576466927295,24.28947376683002
58.61486541975804,58.7244144567066,0,0,23.206903099326716,7.956678278636228
58.21068304486182,63.42999655604744,1,1,127.3178751086121,2.7769532507876185
76.11936159506676,61.62214994829175,0,0,351.4213054954217,71.72963274397452
61.90751093718149,68.14623467842546,1,2,103.80721360970895,2.429683258555439
44.962747244290085,50.65587102565673,1,1,356.96663038750825,6.073131338436409
69.03511498209087,50.77314720557554,0,0,249.69507784916271,84.75831968157031
55.33498900539806,70.62736652089224,1,1,32.322488108424615,3.4940078463330972
60.276045202439555,57.155304168754036,0,0,40.047853613438434,19.52943069794658
35.76090306406491,55.12326159164829,1,2,104.67636484437975,3.5219120445544214
53.83486097306654,62.20671670899449,1,1,181.01876124166546,3.674043725634112
54.308105789621784,61.76753710922886,1,2,91.91872164327637,2.038624719935518
62.98508519138043,54.22421140260007,0,0,65.10363527717186,36.83708633944272
71.37493808150616,77.96523146431863,1,1,347.21218149632807,8.378457323069492
54.48540651121245,61.099460033016506,1,2,67.06463054162258,2.254272484700222
59.428746191999984,40.062217865653594,0,0,107.41711213238806,94.29032757763817
60.967474877781456,38.232007773967645,0,0,138.7122630696233,110.52671982849064
41.96958033256657,34.189139328201065,0,0,45.922037000300264,35.166033963192504
52.46545519538518,40.489126150546404,0,0,91.21850013449952,45.176140715672
66.05661815926979,72.60956113747135,1,1,495.56451364881906,13.557470877514415
76.47603370360973,45.5434287829245,0,0,253.93876434658915,159.68823023823867
51.955444564964324,62.87110013304979,1,2,60.52510803126937,1.9518577206394796
58.8445597268465,67.15964275410919,1,2,63.90611824717012,1.939427012304671
68.87016923049134,62.764104073515,0,0,130.65668598479309,18.402976695191985
53.529127232419974,46.10944556487388,0,0,40.65879724753239,22.20389303500213
49.153983878715465,46.75024245941004,0,0,31.50525783534507,9.073591493490296
46.82997261007563,44.46170624803815,0,0,18.155838479276348,12.862576917420995
34.50798659259653,27.429739537194365,0,0,35.29993703395139,26.722242248791197
30.784766344688247,36.33945504443616,0,0,44.450781306641055,7.611048021270812
36.817928840473655,31.05094599161864,0,0,47.937126251503365,32.20711610619368
37.340751712819674,29.7773796309437,0,0,51.34304720423442,36.41817643478492
49.90911814909313,48.76981759851959,0,0,22.262865225980963,14.201481105091101
45.551411523288124,41.046200262855955,0,0,28.390757573344086,21.235269192633286
29.607837540143933,36.971265686416174,1,2,62.28443111794807,2.3186120460178197
55.484088415132796,39.523614738061596,0,0,95.51560407615779,76.67019422610107
44.41228674121436,75.8775226073592,1,3,31.11224178382412,1.5641538495608525
61.370759964354306,57.52063796470123,0,0,18.54556373973263,13.184730665752088
46.03987285432733,40.47549831740352,0,0,22.086000832916564,16.391338478451402
39.57638583345495,29.54947638977524,0,0,61.640877398990945,42.284833964896784
41.98677548284054,37.588511462552695,0,0,36.13370215330782,19.39547364018552
36.45405541795074,29.562976198101474,0,0,35.847756309388124,26.152035059337532
28.99143497307222,42.05850610779362,1,2,70.09289369342164,2.230463485124771
33.17719009613747,73.56180972373734,1,3,61.26748108056616,2.700188264353556
84.90158831567912,72.24622125994522,0,0,130.57475080257515,75.20710623017759
81.83255164992019,53.20899639799888,0,0,272.99387858700874,146.96183355685798
57.64764612563822,58.64965885951024,1,1,312.0196750024074,8.358486053299274
55.88531434004045,36.038430565432876,0,0,110.29444747231844,92.25502899586489
31.711159020094346,37.616791327371686,0,0,28.199919268054806,6.090232059572941
36.32186356607864,34.927177880815954,1,0,315.75945498158734,21.25488895227634
47.067601591792936,69.06763200781032,1,2,90.52477196317541,5.480208071175431
77.97950355976101,62.569936733500775,0,0,131.99859336687248,92.78492875149782
72.30613930202985,60.71254179776805,0,0,86.28344601084788,64.07270243688616
67.2975794141988,60.40583247211892,0,0,47.13544910267358,36.487971271257464
54.48863329806768,67.90232288731082,1,2,36.1428281236123,1.4616157390782414
58.328245070769086,56.569375441916684,1,0,52.43699072194497,5.906266170252948
51.115384255518165,42.790091664862736,0,0,59.1986875899323,37.35310320612529
45.75458693412698,62.47380371585562,1,1,845.16362540235,11.591227481645491
60.511583387326425,55.52991744011948,0,0,64.31193345365878,29.748320377381592
62.521353931792284,52.49163793917188,0,0,87.61413161155367,55.014702072944175
58.39570274677283,53.09222686948215,0,0,47.09270926430968,28.586930917218645
63.48967758077165,45.37567269019259,0,0,99.41404798385459,84.35112584191262
38.200431576567404,41.209766947757814,0,0,16.361917964080344,7.253179716932874
54.83606218651021,51.712653236686144,0,0,27.71207695781009,16.473651020254163
42.58275323685894,54.711054369212434,1,1,499.5795287742971,5.768991251371727
57.90573155557409,49.42935514706795,0,0,64.1782280611721,45.29747158601951
40.22205380430455,42.12866370731954,0,0,14.723803536781007,7.026438778610837
47.55706662034771,42.37914289913525,0,0,35.42639165551122,28.532239040919407
42.87204819527335,58.97806158175141,1,2,60.14478450573192,2.090774663782081
38.51629432194134,72.91601441348718,1,3,84.91952893568123,4.6222285573019954
55.5668920222056,53.98397147218433,0,0,40.65041768011744,24.07439465246643
53.478522471720716,77.46742194639042,1,2,27.42032167268126,2.111480124794866
64.27904397587103,60.01346092446749,0,0,19.650228985649402,13.592542994170605
54.638543718402396,47.35433164268625,0,0,40.96231848954047,30.8578835788752
59.04931977187184,58.65744385793566,0,0,18.409644876608045,10.908447589000783
62.08163088670275,60.014692141853175,0,0,28.02200145416356,17.780785454947765
65.44330433469585,64.08327178430888,0,0,20.763823489779078,12.054396667445506
68.48030320583159,64.22134791103542,0,0,82.08860294191646,13.632368598478356
77.53073285741074,64.45518115275397,0,0,106.25612104477335,77.06250488746858
74.23333631335197,69.44882453742889,0,0,52.451172376846,28.333023670170693
59.150138167590946,70.17945944213605,1,1,127.993755794095,4.142439775449329
66.8955309749947,65.81048454903124,0,0,32.4198844933542,12.069781399263839
66.57442254403793,69.74885478115391,1,1,148.68082296111376,2.8951760037832357
72.89864869156749,52.3137651619921,0,0,180.19645322282022,82.16294360098199
59.45678070025734,49.244846870880366,0,0,56.652854408213486,49.820732079581354
37.46319130602326,75.93663738546572,1,3,33.44640172442355,1.618909476694779
50.654178057301586,81.37800262150253,1,3,36.638366105028354,1.9741365240751698
64.37407026042575,70.37429686948849,1,2,69.00439560762928,2.6842975763251262
76.22096799399293,48.6068556265815,0,0,205.94711759239652,136.920664298231
71.70703254257607,76.76160751252034,1,1,210.4264909135606,7.285312955331459
53.148285857628046,51.08396422108665,0,0,89.7699122921405,16.478617245497716
58.35044145307625,64.21327417578945,1,1,529.1602033048713,16.134838932269226
51.900071522085064,60.64467230134827,1,1,598.9242090886254,11.526290388333164
38.608568347119544,41.62727494238956,1,1,115.82738134106653,2.646637915431222
41.905849854213784,37.13165081842759,0,0,35.69337592454768,25.91035388396719
45.73025949205179,43.341608955343084,0,0,19.19225382157038,13.814094403220405
43.120599936773324,53.24938686568681,1,2,48.71360954516543,1.5210161956731172
36.37662691304586,34.8963456914607,0,0,19.344740622725563,12.156802345254956
46.78361271336773,29.250157092372486,0,0,115.28160272377605,90.53556825099948
32.478041440475224,53.378730065558244,1,2,106.1703398654005,4.394639134113879
39.95477116905405,33.96851171012368,0,0,49.452504283459795,28.653806599448743
25.424715325604488,34.28755772502009,1,2,73.28235045446655,2.9454585060523994
28.95780966833843,58.799398864213565,1,3,54.66952956372286,1.805260034668069
62.91362422901084,78.25681751800909,1,2,54.241840708023354,1.848996453301481
63.004014523894774,56.63124683947965,0,0,31.909786140300064,24.406761214071434
45.55925416834535,56.475628588939365,0,1,15.604585603670031,3.758097263988565
51.077778671811444,42.089962077638525,0,0,39.7077328918128,33.09851761152713
55.17647957196429,40.22064993822798,0,0,87.25141657585834,76.5146562780476
35.69184925017824,54.40616463031913,1,2,33.36423857679108,3.7976749092486948
44.34847861291051,76.79495933922462,1,3,74.69584633043317,4.587980270492946
70.84713698451985,47.3715550664245,0,0,224.09719442966357,150.869363833996
62.744640679956106,46.99287945022269,0,0,89.09643627409481,75.17657909015564
46.014478444406066,51.10577747069853,0,0,14.820091347960874,6.354136564586361
56.988628115054254,52.75805485869478,0,0,30.032529558645187,20.86368424461556
57.50945222014147,53.01936712914517,0,0,31.458311667396828,22.427785966422082
49.797368365819025,52.854471165295934,1,1,91.34524890498133,2.369796921980174
51.55389653655597,46.76379674638166,0,0,37.25126582945348,19.495963270808804
64.90142271325038,60.7096707731563,0,0,40.989306653132275,24.86687176866471
61.221850365611054,58.88010352948588,0,0,24.22282545391245,15.381711226298608
63.84435954982816,59.21772403852608,0,0,98.92809925729513,13.997305144531731
41.23238032496002,24.18196376738753,0,0,126.50345028087595,95.69970426258712
32.205426841918495,28.615821365178906,0,0,26.993686237808596,19.108914694912137
40.0751429728201,33.947807100945376,0,0,40.76031171736971,23.97283006301738
63.56864470507719,41.092591553332966,0,0,162.64210148979612,128.26627363862198
52.14011340413351,40.7548974981215,0,0,73.21845395488913,60.354325465053016
30.473507953819855,36.983065761006415,1,2,65.11002566250191,2.2099103569075775
31.273909269742326,59.99347815734052,1,3,32.79847621711348,2.215811007368945
58.823968110194606,67.38137084082334,1,1,55.06972652580168,2.564154725675946
58.038881090175956,43.402859296348666,0,0,100.36895098300603,68.55048780465751
36.8275804417982,48.324683482813455,1,1,749.0125199339743,14.195434285588878
42.627422090188155,44.192807826217994,0,0,29.87831463257336,15.903784774490976
61.348270237787574,55.59940495230717,0,0,44.276560577012965,30.85418673489248
58.79603713520534,53.03994371350682,0,0,38.222725736050954,26.75710021899717
39.75178844513078,34.30393672975489,0,0,28.277247342782207,21.39840511309485
39.90653041797599,38.893983241896954,0,0,17.87895058372292,10.378651384447409
63.645086768011176,38.097055997553895,0,0,168.6644623961061,120.69257867547384
