event,charge_mode,duration_minutes,km_driven,avg_speed,charge,discharge_per_km,charge_per_min
0,0,37.14430225083645,13.297549214703414,27.594222394265913,-1.8479713882616409,0.07763980971109968,0.004695178510978259
0,0,75.36468950295766,28.227004271013804,32.46548692128736,-6.0915152846887395,0.24443647695530496,0.004093667382580228
0,0,243.0121172938668,145.00313741450103,52.0120673693532,-24.31070926417491,0.9452637779841147,0.010834668540973681
1,2,151.6033542829066,4.927473893644287,1.8181128979377539,11.869125368464736,0.380186267879515,0.24122322734699994
0,0,19.480977534372037,11.990116102066086,20.341361610125094,-0.29045016301813575,0.12408516194905189,0.042467471365946155
0,0,46.679503566156235,46.07975138638436,46.374860865158055,-10.451978907340887,0.11424927848819494,0.008717647626955713
0,0,33.027257894907606,10.404205959363786,20.06134182086082,-0.6513927952611454,0.02350682696688866,0.010835814533501397
1,1,64.63464423596463,2.9274376243875846,2.0245433384695573,6.191994396633476,-0.0571180539564306,0.0711802948694881
0,0,34.107942649959845,23.428024587362664,36.14346213136373,-4.9539627244207765,0.025297871491557378,0.006377703319749608
0,0,71.04887768986137,60.99727200466974,47.48770905727669,-13.695446866666167,0.10612168181378773,0.005645683456334239
0,0,41.818244053306685,10.900602361974192,18.38124324595811,-2.2789138643953777,0.06678281037814654,0.00858526460509398
0,0,159.66950602148205,112.91508391691242,44.96910483121106,-23.32844297142853,0.36916453013808853,0.008716459864606894
1,2,127.30446191776976,6.246775932399157,2.2097141708629664,14.473308031086916,0.5258568855064509,0.4058643366164386
1,0,169.25806962811077,6.73960933255823,4.7535409233050965,3.8502560515579773,0.3039115105549423,0.02608371529300362
0,0,47.292120172243955,21.493140966726735,33.72133349326873,-3.4306320645517587,0.12083662932347455,0.00510080577922645
0,0,70.20955315587949,50.055808527592326,45.02786650167743,-10.877666265458075,0.112809371549983,0.004747390787357837
0,0,15.547353415606251,7.921773111679715,21.84780950286278,-1.7057678187378684,-0.0072420923554699645,0.013523206638774089
0,0,46.44941292565929,7.931430834812927,15.342701727770736,-0.08881018278223962,0.03815543229910662,0.004477608348772978
0,0,60.52519627594596,40.18583526733283,41.62093957696865,-8.612452014189742,0.07351085908174787,0.004206700534815691
0,0,93.63432316956406,82.4202461963525,48.16497897481295,-18.09338407852961,0.12557790950884956,0.0051541849330442955
0,0,20.898705477953673,8.838537587210926,17.82649651871723,-1.9201675143024488,-0.00039359811737171846,0.01797493778010756
1,1,357.8920228960619,2.7014402109938556,0.6957675961183024,8.36931556414126,0.05393540002088354,0.03846001046799757
1,1,318.1711819929133,6.592111738395522,1.7286589398146506,3.3369491949999883,0.3922634581837186,0.06454189217295683
0,0,76.60179897785811,12.633220433804018,17.005300829904186,-0.10429055212384242,0.3979919060844908,0.013924743142106757
0,0,25.23743333050308,8.374678060880603,14.320623650358101,1.3152980744206246,0.12067762179123948,0.0408057950530108
0,0,77.8261791581598,75.68456264723856,50.357493563065006,-17.02225955381141,0.1807186037027692,0.006798103716905321
0,0,145.32801059624646,150.33882163901245,57.521266977500375,-27.226665197410192,0.24948367908495267,0.006449493325484683
0,0,71.86533214515919,52.44440930419593,45.7393208731625,-11.228277252085029,0.09608327501468378,0.0058925463121200445
1,0,276.3915633699243,4.415794549222312,2.288264223632089,6.967312393981899,0.018864962914221406,0.013083804186079372
0,0,103.76220147092275,54.329275640123576,39.83454178533413,-10.663353965203967,0.1555887599651799,0.0036115432388201586
0,0,180.39060621877408,150.67361143676465,54.9026308189981,-26.750683738015304,0.3068782589098941,0.0049178357554344925
0,0,88.30024132579847,60.72269117202634,47.0767913300346,-12.584318088529145,0.2801348335440281,0.005867808403326664
0,0,167.42646312071665,118.67610807502109,53.201407880538206,-20.443261586867173,0.9104062574997245,0.015482762824378628
0,0,44.41314862893505,26.097630590116218,37.48344595337243,-4.076946984053578,0.3882129914187809,0.014028090247685648
0,0,46.682081046085095,18.953062571474458,30.937366294417238,-2.7782374712780893,0.1354969392419077,0.0048091972703386094
0,0,19.989193334325492,12.225639158134422,25.40205188166893,-2.4935871452796903,0.016644636905916166,0.013413253475334496
1,3,36.592949511474416,2.891192281044425,1.3179098062834287,34.35344608626811,0.0723884815405283,0.9756323202454149
0,0,35.04745062990708,24.416921899591014,34.840436873272786,-3.939485560071873,0.006876504058213662,0.009758483023511524
1,1,381.50556298042807,3.2297599321273034,0.857606806186841,9.054471999453042,-0.03177189392422464,0.03185356703971587
0,0,88.78373390885939,62.56447462342975,40.505314586790014,-11.408482582479017,0.10425152205698368,0.006483330093641812
1,3,40.61916068029539,5.209722084963353,2.433623251458354,29.98371096111387,0.1267148570744034,0.873049203972888
0,0,127.34087755431105,128.25776413494225,49.524357373784824,-25.75453299029244,0.3917755566355104,0.012045074416915606
0,0,80.88148194961202,23.792203167690925,28.73346495245542,-3.348085293914366,0.5692044563039382,0.010641472408158704
0,0,36.85893735103767,19.438293068221657,28.98477727329583,-1.6783940875800738,0.461790642972082,0.03056254326700177
0,1,8.816525638550118,9.729399499844154,20.426322760060835,15.8593748563718,0.2311258855244543,0.2851449610885754
0,0,15.018497553483508,18.634545086222403,40.1742600447975,-1.8190321411075843,0.04597977820036908,0.01751609950834699
0,0,35.591111374959304,11.190489030375314,22.389910105734536,-0.215594179702137,0.02434319493042575,0.006520750498245424
1,2,35.19010550334504,2.8372506217500626,2.044104745083838,17.820951200492985,-0.03574120565362021,0.31755630304093063
0,0,50.61285927403071,17.235268505889366,26.788757414307817,-1.0102911371983652,0.015410847245286907,0.0048916744596604255
1,1,472.21638413675674,2.941801638421817,0.7571367989110482,9.829341620860802,-0.019225208869221744,0.025026615370722673
0,0,93.63296273079989,51.5739716092523,39.8943948207689,-9.717653110399198,0.14963093131463795,0.0038937634449044242
0,0,46.54500764844174,43.09711117459092,47.67234865567532,-8.347325040591215,0.19992684958366108,0.009524865485099796
0,0,64.1230457234084,45.00824989870065,45.85486040289651,-7.94214518206573,0.5725921812286561,0.015895346909882688
0,0,25.41169266717718,17.60901746014088,29.427374153623287,-0.015474117909207052,0.3519414986394939,0.04250436589921228
1,1,223.9982280248629,2.9215817051748645,1.0653366027324451,7.746224998447943,0.023746989534665808,0.04442558060210682
0,0,48.38073959446665,18.25460983550438,27.59111764909717,-1.9443494167300202,0.03247749381602666,0.004674012457399769
1,1,247.27793849767232,3.464554608493251,1.329391231200047,8.29625308458796,-0.030749855283920713,0.027138458968965894
1,3,47.257392215142524,3.845482047616319,1.706378361092358,29.718918369572805,0.04009669377466202,0.8002545933414698
0,0,41.65844397457874,34.551236410913724,41.09814618810077,-6.890977186503662,0.05359752115657096,0.008243223321307683
0,0,96.1585621435479,69.00797788295206,45.9359171005746,-14.842514116387086,0.14044045136504296,0.0042155035246132875
0,0,46.33454777162553,17.417877664738565,30.082749569515062,-2.2400799481776232,0.08813318980341628,0.003950527293007984
0,0,37.01062259638046,9.33579691548422,19.192105912755018,-0.8615291195932144,0.13616128378480435,0.006949765117737977
0,0,13.04031479983527,14.498434606349436,29.443927418341126,4.330238696253971,0.5262939862364804,0.1102645392485641
0,1,20.54714787855525,11.114070446957353,15.273900037213245,14.102333937120335,0.45947983711266066,0.29812921493871214
0,0,21.653824367726077,11.099471858028638,22.920102465231817,-1.141619690262715,0.06311849782481588,0.01729062601402942
1,2,159.847642608634,2.3405659315253406,0.7638582865916957,8.91635701054085,-0.04197625330049631,0.08310986287879944
1,3,67.03531860154712,3.8995431076452602,1.3749237975497,20.571479210396006,-0.010206703773519454,0.47422838162459136
0,0,106.71792749856118,79.82425021814511,41.255498974198204,-17.44115287648855,0.15657194520725898,0.00576710564872995
0,0,92.26844265034318,53.08418873052257,37.798912255335914,-11.447981463015559,0.10120774684005113,0.005013428133072331
1,2,95.92362539956132,2.2632270114718196,0.9049064563938969,10.240509958051575,-0.07045581848266474,0.14064537094151228
1,1,359.82125743066166,3.2044371143889587,0.8006025592506448,7.706273942174619,-0.02802006409139246,0.03103117067119535
0,0,61.6340568208625,31.388253893155312,35.62143216035552,-5.469344269653405,0.14582242408714535,0.005083584296189621
0,0,88.52452252508628,12.96799896069043,16.630134713696073,-0.17465517644087925,0.4805116672392346,0.010807200064003281
1,2,123.1547265860242,6.1146489814725316,2.7590158336601855,11.522203983858077,0.43317317250958937,0.22938698811232894
0,0,89.54582964337503,9.011381245272693,9.688905669628515,1.1407886383916548,0.11644731235926858,0.010057035497402585
1,1,170.00985544291098,3.700803578762081,1.511758552628588,5.296108868796878,-0.019066444170725616,0.0391583761723455
0,0,103.47585484909685,67.4080108573086,40.00610650884033,-14.241466167912861,0.11207421668882162,0.005376900012637442
1,1,575.6876208477785,2.774045895732801,0.5937148492295005,10.987914653194963,-0.01963783195836938,0.023247812195328437
1,1,366.24382265277353,3.158924301640946,0.7367191512928452,6.982921956391152,-0.04327638513859444,0.030552514225852676
0,0,66.64763032237556,33.309544849635266,35.606978294751784,-5.698555570444682,0.07255472551818282,0.0037193139291070865
0,0,80.4392290454129,64.46954962173855,47.66076835940957,-13.52594556190676,0.1410489927147392,0.005249398704739567
0,0,116.3672034426869,71.54631774715453,43.91331405982981,-15.194797013301304,0.2594070312585633,0.005905945321015361
1,1,423.70660876393987,7.474088686632018,2.6545861842572576,5.7846714531034,0.45569920719839435,0.02770940744056869
1,1,343.28191067527285,5.443648904662625,1.7487139471489397,6.956954149793106,0.33726579306201415,0.049825660187904165
0,1,24.942497560155324,6.306024760627555,7.863475451827162,6.305235920226551,0.07402037283271862,0.08825647033788711
0,0,68.12917019771956,8.588599798212254,11.95803085295337,1.1937273977600995,0.05161463797816718,0.005215799167745886
1,1,295.5465705842488,2.8205073983881555,0.9001823043700982,7.830337285081612,-0.040656597629790237,0.024816789494003167
0,0,51.95695071185581,16.546024067278683,22.207864515204164,-1.1740851482044405,0.015651252646803004,0.005300364312612358
1,3,42.22632788335613,3.1180036622777183,1.3418786741940691,30.611574070718106,0.032263994392781326,0.8377320362423301
0,0,53.83135588739823,34.70661093141309,36.21771795867219,-6.180270922165647,0.03681251315621342,0.007176251262462046
1,1,379.49667291775575,2.7669147837190673,0.7486719161754215,9.5034179095437,-0.019874740554045256,0.029463602836227603
0,0,60.61899669030432,11.296008284862284,14.239456740946755,-0.22631720431725455,0.10343424082532454,0.008748675106888357
1,3,85.2006029380806,5.636683262163173,2.216694807321903,22.154869447538758,0.5184776538486018,0.6690703824817479
0,0,45.288226964383774,26.687364554570078,37.43685058302183,-3.6403200129431497,0.42788104827088186,0.017244803449257648
0,0,11.2491050507984,8.045506085301064,19.713642619054603,6.956870554278737,0.13286000767113687,0.08450258438466936
0,0,45.91774977976239,11.194376774647537,21.7098163485448,-0.5313496366358095,0.09363079995198526,0.004221921350523759
0,0,63.07475779525089,35.80694611153215,40.02808702939859,-7.3643557855649675,0.10045870188902434,0.004038513011365477
0,0,88.61092877091833,80.67646855852148,50.475989992959725,-17.22231881886662,0.12590670639132712,0.005201552981196902
0,0,43.88879876061091,18.940932302156156,31.74035823060456,-2.1317097631942517,0.03451297478227727,0.005124659024629276
1,1,103.05461153165025,2.902862205937667,1.2066553456999198,6.940615026531233,-0.05592981990522,0.1100223685360156
0,0,146.30812951173476,133.6043923701464,49.54677605318508,-27.26431357724242,0.2656217294381192,0.006120004408450564
0,0,36.73694276250738,25.208359278419152,39.45088667757374,-4.987096946477408,0.15711632988313656,0.00820453054369199
0,0,79.82258259909403,35.80029911842602,38.78538791076813,-6.122787606652736,0.5568599546199478,0.009839144832146913
0,0,166.05331712312284,120.5570239724855,50.919449750515895,-22.09037820452732,0.7546857227544603,0.013873344841728173
0,0,47.507826930456005,17.46662134161134,28.46104036446758,-2.452290961184346,0.1411771603621334,0.007058676713202614
1,1,201.16984495049573,3.552982651636708,1.718906545466435,6.011967656656537,-0.003453108960585316,0.02287395301807169
0,0,55.48871225027206,29.92136479774044,35.01277307891183,-5.24384156986298,0.04461412981951435,0.00415371819429833
0,0,21.651680757457136,6.782680946216662,14.263961379005831,-0.8785978037077058,-0.034753746537736385,0.014920256140722985
1,0,121.36337435860324,3.2770683346832343,2.0638921193524453,4.553028341623715,-0.058111292515300395,0.01958879942911081
1,0,116.91534995879934,4.272919066681674,2.887626038144349,3.656230862721344,-0.038531316746892474,0.015995023626309727
0,0,42.49865095532656,17.274605236393,26.043113212691836,-1.5485626541820494,0.03624403937343651,0.0061849473765878005
1,3,47.364124151483495,2.9734977785560575,1.3542569974918195,29.84741987433324,0.14002510853801958,0.8218398659808933
0,0,51.603622703633214,13.729372713852687,18.654013253646543,-1.2359230300564548,0.3728614309791804,0.02315217001521159
0,0,57.21724529854235,25.816732437191376,35.02824841911653,-3.78237919021484,0.4380012900399968,0.011576213530132268
0,0,14.502460149851489,18.476178150852878,39.535548105356824,-0.44125647092907627,0.1475888452706891,0.027242838538840786
0,0,7.550825348040761,9.312367603200439,29.13978604399314,2.452470655077846,0.03093389687130227,0.04102430905251987
0,0,65.89497676825552,6.002162218633221,9.584101031523389,2.091733211824632,0.04767878873799275,0.004949989949515881
0,0,41.9353741540397,14.342934697468035,26.36545833966554,-1.6147855007420162,0.03794999495599288,0.0035125383203492033
0,0,76.42617001026603,37.46081041743587,35.880010391318095,-7.286809546604914,0.07059054053767472,0.003963275924368296
1,1,461.28569253635715,2.61095998973823,0.6393749318985837,9.862293452704279,-0.03040187453606963,0.02544319543577898
1,1,230.4773580846718,4.33201644265087,1.4356736473627618,4.169575717240406,-0.026427608998400354,0.031207602111453004
0,0,135.67266047688184,87.57146016029931,43.939657352170634,-17.557050457560706,0.2871477262233651,0.004820463876315532
0,0,105.81025746255692,46.616771511487045,39.749872293277875,-7.958149923270142,0.5984344505894452,0.0088495015644168
0,0,73.96182711052066,41.87760913035814,42.7542414539262,-7.124862236507042,0.4510070765617737,0.010249147756910975
0,0,38.65923905940991,25.861049481520816,41.383546191612,-4.407688836834879,0.13497382680155828,0.007061787493853783
0,0,15.844287560192717,10.214013621117866,27.045026575053992,-1.8072755719512514,0.02505868025873581,0.014143048292510304
0,0,47.55046013983569,30.731658335053613,40.6113302099155,-6.120279741221836,0.042781317891753934,0.005223871453429433
1,0,267.710993363114,3.760454283799194,2.0902564124046386,7.680655716818464,0.006156162055125425,0.010316957312899083
0,0,56.531639314326455,14.666022518802384,23.57496714382311,-0.8239035385376212,0.06055116240361519,0.002946562331744586
0,0,23.235509081989413,12.870062181171068,31.80059297496917,-1.8644853021444447,0.016532059184559744,0.006260936320364847
0,0,43.89304921253354,11.959301554966215,23.793898719812745,-0.9837989587374949,0.07959214440514922,0.0034192713971747317
0,0,48.90833613151715,10.77393614552814,20.83583595972659,-0.5767496005271511,0.1544513267321483,0.0037064282070518703
0,0,68.8470553492614,15.369965575275764,23.458545920222996,-1.4088745496813857,0.48638494118188985,0.00739880408236552
0,0,43.528576637029374,23.318190000132148,28.542892737097997,-2.5691802890405313,0.4431099291055875,0.03437039154500123
1,2,135.42247211129052,2.6441664258898014,0.9412706161770735,8.546484857445435,0.01766847251588799,0.10432598454951941
1,2,139.15226573456926,2.3027673219889837,0.636817549270956,7.855902313292276,-0.05901851936385,0.10169931826698407
1,2,122.73710130031797,2.4870757399649595,0.6916027350396734,9.185747355371888,-0.07635395860018385,0.12111395682047159
1,3,52.788844308696135,3.391778628016344,1.167691045840769,29.834622161043484,0.016138959928020113,0.8137100450463295
0,0,45.34285409605726,23.623826294631908,32.407805863425175,-2.7070824893707055,-0.0007418702657094323,0.006211692914346791
1,1,534.6114887866004,2.8351514229946306,0.6764921351900172,11.019224973120032,-0.028122928463192698,0.019972075023473798
1,1,196.60534493131024,3.9439003044341168,1.431409326915091,4.593655761604154,-0.04163915150414821,0.030356523799107967
0,0,93.37767088141219,39.947154959981994,33.542422216908705,-6.77003727599697,0.16884850201110385,0.00493202999746236
1,1,529.3019830852663,5.61737908676255,1.2882285768748267,7.060665784748792,0.4076280345117244,0.048164279476779696
0,0,101.67731803425649,39.20149138488807,33.84456096342058,-6.463652116264171,0.4628881543384376,0.010710011329484544
1,1,159.8807784846952,3.532003696020971,1.483015130986864,6.117852774985664,0.027674242460483056,0.05415556696843617
0,0,69.12284202478816,35.41886202484002,35.0146520545594,-6.104943764132329,0.06722860455602858,0.004391380443720263
1,0,405.8919499424083,4.056965755789396,1.3527681310586281,8.627557307193157,-0.0016322444527790414,0.013056964398467633
1,1,403.19986959354185,3.4937042373855833,0.6459640730961861,6.114888934021877,-0.03314871265706898,0.03618645982694626
0,0,140.25904517586275,98.25074075711439,40.20488009000713,-19.150996528289845,0.1674797453583911,0.006380298939273832
1,3,42.70111733518792,3.767944478553056,1.6035032683477828,30.964043157641584,0.07818982812971981,0.8695941757345617
0,0,8.424054681750219,13.158630158273477,24.717188106901762,8.247304111132294,0.06578019843695498,0.1464230411419183
0,0,53.81292010371305,44.78143499532179,41.91642529811894,-8.965012296219797,0.18534944310369011,0.01245556679830132
1,2,91.45579742358501,5.740732725306784,2.495752427994108,18.07255089994912,0.48206104362694496,0.5034854551869035
0,0,85.67075586752966,19.706553762867156,23.26902474846815,-1.178652503125548,0.4354746535534367,0.012259037647966481
1,2,64.5083219814197,3.1488773814230435,1.8363363072293157,14.724003379069487,0.06701185116068192,0.23600349913851768
0,0,56.92872565155532,14.488964261360165,22.4834355137721,-1.5372468613741717,0.08343605679177418,0.004839706376081146
0,0,72.00289088852382,47.14047229092943,44.0686722823643,-9.925144776640508,0.1120497876146877,0.004405207057771366
0,0,42.77739015065771,11.028731677687032,22.581196009267114,-0.4103641285758215,0.06697503756586393,0.004368855264424323
0,0,11.174025376893397,13.150547538635951,31.40933325761366,-0.8680799680823839,0.04313289257894076,0.03104745019121524
0,0,107.82011086294874,114.53169801134392,54.144089156499334,-23.718602235941418,0.20221478050487757,0.006135245038048132
0,0,161.7476093254966,147.06161453179402,55.39916962252998,-26.570805190086553,0.2868984816737528,0.00546643041110998
0,0,118.3544441447014,102.21618074273785,51.44231571784227,-19.972900025915145,0.34627890724871274,0.007720277477831952
0,0,17.378871678323776,20.612100204780834,30.411193975092985,8.309590368924972,0.6953952427963908,0.22467542083718328
0,0,91.40238733307623,49.50653415364753,40.67598148788378,-9.512646510812147,0.47856501485467545,0.010002743298136257
0,0,115.97996374062136,79.05313139263968,44.162411393640745,-17.11139137110296,0.2447220008655096,0.0071267202872910065
1,1,257.0801865886745,2.675907649487246,0.7872124216791532,8.021064250897012,-0.02230113527318539,0.047191098338159175
0,0,10.272537064327642,9.3199979793477,18.982760069468174,1.0521013972446696,-0.021617509731419626,0.04508236070097238
0,0,39.692051077409666,11.343481171615997,18.93013799897185,0.02973585617677088,0.01106742585773407,0.0065796384488542095
1,3,47.450920144637166,2.568511795844414,0.992975963620734,29.972281174422776,0.018574096661760797,0.8193904665350378
1,3,43.47154483791869,4.376348984420788,1.708102603498569,32.977661509249884,0.06289785908964657,0.9625760080987692
0,0,36.69395657442132,27.74889977916927,34.392504132200784,-3.981116126224663,0.04331084114281042,0.01386118232663963
1,3,69.90737396832795,2.940795185327245,1.0976692979556062,25.218075079528447,0.1330850174136064,0.658466691412288
1,3,79.73072724448228,7.7099829768426735,3.284099644112777,18.220864541613608,0.4703854031933948,0.5651976540422559
0,0,235.40008736849242,115.30739280836455,43.58467879978697,-21.451769271531333,0.8051040292278917,0.014266485611019003
1,1,599.3537841742872,4.026172693777459,0.9611081401444291,9.462250918516006,0.12629883431291117,0.024030966352432594
0,0,73.0443913303066,19.221900897992256,23.94618714236221,-2.859302321433603,0.11177363708680482,0.004096765043223486
0,0,85.19780852332178,56.01275414591937,42.57091633205356,-11.839755640874102,0.1311091764136308,0.00490944644751898
0,0,10.595247846633495,6.980038032966441,14.204573383323604,10.207862109896695,0.03012972866154401,0.13714350052637084
0,0,32.642860406800715,27.247213818352645,41.683934990846936,-5.116183619838381,0.02770100273851045,0.006559206044697668
0,0,78.36199348071817,48.68586296664811,40.393600210627525,-11.076057420022131,0.12201267312099212,0.004321012486189557
0,0,127.30182928491801,96.395364641555,43.83766848944582,-20.203042276752733,0.21118452458580778,0.0074366036284222265
1,3,51.691459248598406,3.739814158586599,1.635898629693668,29.372316167839173,0.18467985335203313,0.8294251626752972
1,1,73.26193651928104,10.720792604418309,8.748547576361831,1.5908440889456728,0.4076528035530928,0.07278902418560088
0,0,39.24475719606009,27.046474063004347,32.62132900021178,-1.4271591685502472,0.5072626204510069,0.050550505816789715
1,2,61.70216332688578,3.2754527265135756,1.7544720061948396,17.181589907867732,0.07492789108175496,0.33087747441013154
0,0,45.292543599813854,24.805380742571028,34.705642547310475,-3.969967524445522,0.05148603323004303,0.0053411343355621674
0,0,63.30343652092232,6.661634665230622,10.536691283136696,1.6393674852373152,0.035281300732173226,0.0052372586810931565
0,0,32.19834990962539,13.621114638976081,27.37926381685584,-1.4689721249162062,0.002467323294165269,0.005326001343580521
1,2,70.21109008399684,2.190384462443776,1.106856017142396,10.259356946744333,-0.07728515313876338,0.13966020293525605
0,0,23.192442002949804,14.610016177779105,29.154457644972346,-3.2711242235548497,-0.016744662226305773,0.008010311050259974
0,0,29.46502252817408,5.699380623112113,10.968302607344372,0.8229432935988967,0.002472325669186759,0.015289152206415775
0,0,28.43627895745148,13.182256710708774,28.009424938649968,-2.074234047273549,0.09297680012636594,0.007575596456718352
1,0,88.02089544831573,6.9611544017460165,5.856253668100151,2.0617224221683017,0.37724331723097576,0.04700739252290316
0,0,95.83553515115092,56.06342795856056,44.49160577662307,-10.40560619564603,0.6274422034371061,0.013027364589599893
0,0,26.22392792387533,26.25309245982554,42.781587404230606,-3.658657828957516,0.2060275616061749,0.017258026275189593
0,0,22.562018356497628,13.970411449872376,32.341823980384575,-2.616107770967062,0.053800821562782375,0.009022236375506781
0,0,65.83561016207662,46.0727662673042,43.042990818892186,-10.57449953302826,0.09169862045826488,0.00446096548486054
0,0,43.498474171726095,11.039087490070793,21.3163362679777,-0.3801405503374724,0.02306924056938159,0.004635469622731628
1,1,443.17256080369094,2.5160890618240113,0.6844130154983505,9.622115940347015,-0.03354127767938303,0.02019986192326788
0,0,121.72930297127121,7.222396164713956,6.672076534916641,2.227347934898148,0.027718826734946023,0.0064292194324441256
0,0,43.247543080106766,30.699846316330355,40.12891463678757,-5.903668564322743,0.07880346898793317,0.006233897322837077
0,0,61.68036689176695,34.42195676246007,38.559762988051084,-6.678348195925139,0.17002784834747048,0.006957232812036574
1,1,284.7246846700901,5.585386734186478,1.8325879322585497,5.5281092199309825,0.41011844020444005,0.07411638770267516
1,0,138.5056528668235,7.492119958626243,5.11702089966217,3.2022464229922605,0.35888897190956986,0.04036741328338049
0,0,46.03437247360498,15.20375975274166,24.25945458584255,-2.902642795834737,0.12187212095291383,0.005659115131371701
0,0,88.0475674018164,74.06334440412736,43.061353168890165,-16.519079153879673,0.1489771257560097,0.008271689454389828
1,3,38.83874343904909,3.6535575181826117,1.6534105348840602,32.297953981556134,0.060658252082472275,0.9123071808191657
1,3,24.748320664601554,5.038029464071511,3.7279696715662483,26.933599426510327,0.015869463044583143,0.6963375160621762
0,0,41.43838381232136,7.997788761645291,13.218487501094385,1.4839406252597627,-0.025433593371566088,0.011002369017599616
0,0,43.37993950989062,26.75985594568551,36.930274447489886,-4.084212194210949,0.01774190543853288,0.006047472720635635
1,2,111.24735761252346,2.320915177001338,0.8815395528739274,9.512621015715851,-0.04977539305966039,0.12052644607929065
0,0,25.591145570755014,21.10345219051619,31.80496112293385,-4.166538576674128,0.09203533372063072,0.015447143877187743
1,3,69.5519464721747,6.05032685477547,2.4785696459522852,27.718553706787162,0.5988672774456696,0.891062989828664
0,0,82.14347642331211,29.498603074695154,30.571441835256852,-3.4920519688319587,0.4175192354983041,0.01089423658995172
