event,charge_mode,delta_soc,duration,delta_odo,vin,avg_speed,charge
charge,120,0.7051827073097172,5.683036684524268,0.0026141156264714,-2.47174e+18,0.0275991422007535,0.7051827073097172
charge,120,0.0248357295990047,7.568813473451883,0.0028251380642245,-2.47174e+18,0.0223956217771823,0.0248357295990047
trip,0,-1.5646778345108032,49.6310232616961,3.190610226709396,-2.47174e+18,3.857196588374784,-1.5646778345108032
trip,0,-9.416267153620725,2.429445806890726,0.0325772956434775,-2.47174e+18,0.8045611608477289,-9.416267153620725
trip,0,-8.641015827655792,1.9789339823182672,0.0511813538032583,-2.47174e+18,1.5517855853877671,-8.641015827655792
trip,0,-8.646561455726626,3.2226728384848684,0.1430727006409142,-2.47174e+18,2.663739842264215,-8.646561455726626
trip,0,-8.380712705850598,5.688435696065426,0.3323357867702725,-2.47174e+18,3.505383249740968,-8.380712705850598
charge,120,2.1666805267334013,3.6594699695706367,0.002448499973866,-2.47174e+18,0.0401451575374443,2.1666805267334013
charge,120,1.9496099889278469,3.5843181372620165,0.0024270236569066,-2.47174e+18,0.0406273700709036,1.9496099889278469
charge,120,1.8636027932167,3.5295565703418106,0.0024197989590106,-2.47174e+18,0.0411348946098845,1.8636027932167
charge,120,1.9346384584903689,3.5912497106473893,0.0024583692045894,-2.47174e+18,0.0410726527420378,1.9346384584903689
charge,120,2.101190489530566,3.771466252394021,0.0025418201492186,-2.47174e+18,0.0404376438093029,2.101190489530566
charge,120,2.27159781455994,4.098662805743516,0.0026841942845692,-2.47174e+18,0.0392937074131758,2.27159781455994
charge,120,2.293164145946505,4.53268459578976,0.0028816525063746,-2.47174e+18,0.0381449771605717,2.293164145946505
charge,120,2.116786527633664,5.074801518581808,0.0031309091412481,-2.47174e+18,0.0370171223026242,2.116786527633664
trip,0,-17.332605427503587,4.937005617655814,1.0546297937835334,-2.47174e+18,12.81703780135813,-17.332605427503587
trip,0,-26.10171308219433,6.2168057528324425,0.2689216692160698,-2.47174e+18,2.5954325733296035,-26.10171308219433
trip,0,-2.485426956415182,20.589891392737627,8.76964934868738,-2.47174e+18,25.555208178846165,-2.485426956415182
trip,0,-2.492329847812655,22.17412784881889,9.26603729801718,-2.47174e+18,25.072563920959087,-2.492329847812655
trip,0,-2.4464993119239864,22.8392849676311,9.193734693923034,-2.47174e+18,24.15242344132793,-2.4464993119239864
trip,0,-8.394106313586235,0.2551967967592645,0.0038836057501612,-2.47174e+18,0.91308491316795,-8.394106313586235
charge,120,0.0228872656822147,0.9256987795815804,0.0015648215131136,-2.47174e+18,0.1014253155105749,0.0228872656822147
charge,120,1.3481091856956482,0.9417018597596324,0.0014815322294623,-2.47174e+18,0.0943949858933351,1.3481091856956482
trip,0,-1.2593851804733305,14.303101636469364,3.559111536189448,-2.47174e+18,14.930096813887957,-1.2593851804733305
trip,0,-2.073751503229147,44.25320147350431,19.693413336994126,-2.47174e+18,26.70100152928165,-2.073751503229147
trip,0,-3.49386528134346,48.414011511951685,27.51869233790785,-2.47174e+18,34.104208445252844,-3.49386528134346
trip,0,-4.3382579326629696,52.40239145234227,30.16084532858804,-2.47174e+18,34.53374301363864,-4.3382579326629696
trip,0,-2.5335307002067537,0.1431099137698765,0.0073139677758717,-2.47174e+18,3.066440716734426,-2.5335307002067537
trip,0,-2.00916075706482,0.1441854963049991,0.008054614450657,-2.47174e+18,3.351771706754281,-2.00916075706482
trip,0,-1.2853646993637111,0.1428846341877943,0.0089381769970486,-2.47174e+18,3.753312053961418,-1.2853646993637111
trip,0,-0.3267870664596586,0.1401761229790281,0.0100129858561786,-2.47174e+18,4.285887914453157,-0.3267870664596586
trip,0,0.186241817474368,0.1774451504606986,0.00439607345794,-2.47174e+18,1.4864559938188888,0.186241817474368
trip,0,-2.605857014656067,0.2069012349966215,0.0045901938964902,-2.47174e+18,1.3311260988553753,-2.605857014656067
trip,0,-4.012822824716565,0.204538391859387,0.0054100902222558,-2.47174e+18,1.5870145960593205,-4.012822824716565
trip,0,-3.724724948406219,0.2030562001455109,0.0060426383286085,-2.47174e+18,1.7855071623358425,-3.724724948406219
trip,0,-3.238258457183832,0.193130943342112,0.0059139940257182,-2.47174e+18,1.8373008250393583,-3.238258457183832
trip,0,-2.903963667154315,0.1803864242392592,0.0054305915859345,-2.47174e+18,1.8063193864516736,-2.903963667154315
trip,0,0.9858531057834624,8.83297959342599,7.372638917178847,-2.47174e+18,50.080307596313176,0.9858531057834624
trip,0,0.8733334779739437,9.91333435010165,7.730050751357339,-2.47174e+18,46.785776480613166,0.8733334779739437
trip,0,0.7740950465202303,10.310786535032094,7.391068191616796,-2.47174e+18,43.00972481490981,0.7740950465202303
trip,0,0.7480405867099762,10.479371555149555,7.119812264456414,-2.47174e+18,40.76472845907106,0.7480405867099762
trip,0,0.7871847271919279,10.539575566537678,6.854815894388594,-2.47174e+18,39.0232937813099,0.7871847271919279
trip,0,0.7783583521842985,10.544361001811922,6.654822833952494,-2.47174e+18,37.86757395431896,0.7783583521842985
trip,0,0.8097669243812504,10.51342388894409,6.4726560566341504,-2.47174e+18,36.93938031039036,0.8097669243812504
trip,0,-5.6677806288003865,0.0996932528141769,0.0054275671498089,-2.47174e+18,3.2665603718993537,-5.6677806288003865
trip,0,-8.983858045935634,0.1292946092871716,0.0044579101578392,-2.47174e+18,2.068722052257212,-8.983858045935634
trip,0,-12.256961008906366,0.250790595280705,0.0051899368629051,-2.47174e+18,1.2416582504848968,-12.256961008906366
trip,0,-4.295008695125574,11.500348675064744,2.8043928772676736,-2.47174e+18,14.631171400993468,-4.295008695125574
trip,0,-4.076864004135132,10.651581960730256,2.514650969125796,-2.47174e+18,14.164943639714876,-4.076864004135132
trip,0,-3.858261340856558,9.964453755877912,2.357481211074628,-2.47174e+18,14.195346391269936,-3.858261340856558
trip,0,-6.351050302386284,0.1061804645578377,0.0045978387409491,-2.47174e+18,2.598126930464467,-6.351050302386284
trip,0,0.8990215599536953,0.873242202680558,0.0026056280811701,-2.47174e+18,0.1790312978350133,0.8990215599536953
trip,0,0.6894534409046145,0.9156230874359608,0.0026747142440513,-2.47174e+18,0.1752717431934592,0.6894534409046145
trip,0,0.5298709154129,0.9496606563334352,0.0027376516144386,-2.47174e+18,0.1729660966481515,0.5298709154129
trip,0,0.3589223504066439,0.9747464462416248,0.0027987054624531,-2.47174e+18,0.1722728288927361,0.3589223504066439
charge,240,12.941844195127487,681.396213054657,0.1009040770622959,-2.47174e+18,0.0088850576327639,12.941844195127487
trip,0,-14.86728231310844,513.0418424606323,40.41277413954958,-2.47174e+18,4.726254756811646,-14.86728231310844
trip,0,-1.0013386130332975,6.150114378891885,1.3183601286291378,-2.47174e+18,12.861810828955775,-1.0013386130332975
trip,0,-2.16869332194328,13.931525364518166,3.269969801651314,-2.47174e+18,14.0830370663338,-2.16869332194328
trip,0,-0.1845575273036956,4.020002328325063,0.6142857403392554,-2.47174e+18,9.168438575435324,-0.1845575273036956
trip,0,-1.6607937276363316,1.9233837286010385,0.1774433159589534,-2.47174e+18,5.535348354683724,-1.6607937276363316
trip,0,-2.996490722894663,1.34926512662787,0.0919758728277884,-2.47174e+18,4.090042987666524,-2.996490722894663
trip,0,-3.2003966391086607,1.1759503986686468,0.0767516132673336,-2.47174e+18,3.916063807838901,-3.2003966391086607
trip,0,-2.7546563744544983,1.1921642089728266,0.0886629867391093,-2.47174e+18,4.462287295917146,-2.7546563744544983
trip,0,-1.930306255817413,1.3605131056392563,0.1288035203797335,-2.47174e+18,5.68036514367335,-1.930306255817413
trip,0,-0.9818789541721316,1.7222708933986723,0.2211943514848826,-2.47174e+18,7.705908019442341,-0.9818789541721316
trip,0,0.1197942018508939,2.6285678513813764,0.5319780415084097,-2.47174e+18,12.14299355967948,0.1197942018508939
trip,0,0.3555416822433415,5.686085721943528,3.948337502370123,-2.47174e+18,41.663151371069006,0.3555416822433415
trip,0,0.0167254567146244,6.145569778047502,3.776859732402954,-2.47174e+18,36.87397460747303,0.0167254567146244
trip,0,-0.4525462567806215,6.908900018781424,4.241631142096594,-2.47174e+18,36.83623555616071,-0.4525462567806215
trip,0,-0.7826193749904604,7.732939839363098,4.813929781434126,-2.47174e+18,37.35135574387667,-0.7826193749904604
trip,0,-1.0583603262901278,8.35675156954676,5.247784149600193,-2.47174e+18,37.67816314217521,-1.0583603262901278
trip,0,-1.352187019586566,8.864281634800136,5.598540537524968,-2.47174e+18,37.89505411614463,-1.352187019586566
trip,0,-1.5770264327526036,9.318522026762366,5.931642523035407,-2.47174e+18,38.19259646111262,-1.5770264327526036
trip,0,-1.6084183514118138,0.4187863983388524,0.0028766033524902,-2.47174e+18,0.4121342093105882,-1.6084183514118138
trip,0,-4.776370877027517,0.5579302998958156,0.0047135873132333,-2.47174e+18,0.50690066276524,-4.776370877027517
trip,0,-5.008916714787489,0.6810309917782433,0.0094586166547969,-2.47174e+18,0.8333203718173935,-5.008916714787489
trip,0,-3.0456602931022587,0.1942013122024946,0.0071697008312412,-2.47174e+18,2.215134619821308,-3.0456602931022587
trip,0,-2.9521007180213985,0.2721329380001407,0.0111924691666445,-2.47174e+18,2.4677209415874635,-2.9521007180213985
trip,0,-2.373232072591776,0.3947535409242846,0.0196506224383483,-2.47174e+18,2.986768259355633,-2.373232072591776
trip,0,-1.772297489643094,0.5453238929039799,0.0340328525653603,-2.47174e+18,3.744510703625389,-1.772297489643094
trip,0,-1.304424673318863,0.6994972819229588,0.0549040690448237,-2.47174e+18,4.709445237061326,-1.304424673318863
trip,0,-0.9695386826992092,0.8017509732744657,0.0774462299023071,-2.47174e+18,5.795781918617868,-0.9695386826992092
trip,0,-0.7347321271896305,0.8662736883270554,0.1030558768597984,-2.47174e+18,7.137874201777007,-0.7347321271896305
trip,0,-0.4670598149299678,0.8874950393219478,0.1276281804057362,-2.47174e+18,8.628432256021059,-0.4670598149299678
charge,120,6.298889541625982,458.3144060075283,0.2837067777618358,-2.47174e+18,0.0371413301493092,6.298889541625982
trip,0,-7.610195147991178,414.94879522919655,22.173384204274043,-2.47174e+18,3.206186082602302,-7.610195147991178
trip,0,-1.0785111069679232,7.899017239920795,5.113937687245198,-2.47174e+18,38.84486536932644,-1.0785111069679232
trip,0,-2.432010734081274,10.87143989559263,5.900682511331979,-2.47174e+18,32.566150765681904,-2.432010734081274
trip,0,-3.338837498426443,15.032349209301174,8.009370982996188,-2.47174e+18,31.96854013226532,-3.338837498426443
trip,0,-4.174195605516431,19.717265523970127,10.356475953245535,-2.47174e+18,31.514945946196995,-4.174195605516431
trip,0,-4.988666012883186,24.5024121645838,12.49472684925422,-2.47174e+18,30.59631867750795,-4.988666012883186
trip,0,-5.767010733485222,29.277840860188007,14.28874718863517,-2.47174e+18,29.28237896408201,-5.767010733485222
trip,0,-6.395998200774187,33.54390473663807,15.372039410518482,-2.47174e+18,27.495974957969324,-6.395998200774187
charge,120,0.0902591526508302,29.95171581767499,0.012570900731589,-2.47174e+18,0.0251823317397476,0.0902591526508302
charge,120,5.913251894712445,11.630607009865344,0.0056360774791528,-2.47174e+18,0.029075408399779,5.913251894712445
charge,120,7.471906453371048,10.13505829218775,0.0046584420019826,-2.47174e+18,0.0275781857450591,7.471906453371048
trip,0,-7.075903859734538,4.597867537289858,0.0630632072925436,-2.47174e+18,0.822945073311728,-7.075903859734538
trip,0,-3.484905678033826,0.8580113208736293,0.1158218274085811,-2.47174e+18,8.09932162368098,-3.484905678033826
trip,0,0.7170067191123906,2.253491437062621,0.7350642501769471,-2.47174e+18,19.57134350956544,0.7170067191123906
trip,0,0.1398284077644405,2.462376697920263,0.783610378697631,-2.47174e+18,19.094000833247147,0.1398284077644405
trip,0,-0.4384906709194212,2.195570526877418,0.644684101906023,-2.47174e+18,17.617765241809057,-0.4384906709194212
trip,0,-0.6805664956569615,1.9651494284626096,0.5283343378978316,-2.47174e+18,16.131119504062205,-0.6805664956569615
trip,0,-0.7956091344356508,1.7198971345787868,0.4165288460935699,-2.47174e+18,14.530945056626784,-0.7956091344356508
trip,0,-0.8408984303474369,1.521561019239016,0.3428185284719802,-2.47174e+18,13.518427094436287,-0.8408984303474369
trip,0,-0.7718112289905577,1.3488312569679692,0.2876198154408484,-2.47174e+18,12.794179284696629,-0.7718112289905577
trip,0,-0.834178727865222,1.151393904467113,0.2240150837715191,-2.47174e+18,11.673594044699977,-0.834178727865222
trip,0,-2.904388332366949,0.7858103997423314,0.0892253137881198,-2.47174e+18,6.812736035362496,-2.904388332366949
trip,0,-4.981017875671384,15.698104737326505,3.0329065113910474,-2.47174e+18,11.592124892043136,-4.981017875671384
